targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
8,0,2021,0,3,75,DET,10,06,174,63,1,10,4,2021,4,52.9,40,6,58.4,3,0,127,0,0,0,51.1,5,2,1,0,DET,5,1,6,S,0,18,43,21.4,54.5,6.7,2.8,0,Ifeatu Melifonwu,11,178,8,0,0,125,41,0,1,60.5,56203,63,1,4
4,0,2023,0,0,100,JAX,3,21,42,5,0,0,2,2023,0,84.2,26,4,74.9,0,0,30,0,0,0,51.6,1,0,0,0,JAX,1,0,0,CB,0,10,36,0,71.4,6.5,74,0,Christian Braswell,15,42,38,0,0,93.8,12,0,0,,56207,0,0,0
76,0,2022,0,15,67.1,LA,90,37,1159,244,2,25,19,2022,48,69,571,51,59.2,9,0,696,0,0,0,80.3,5,1,8,1,LA,32,2,12,S,0,46,511,11.1,65.3,11.2,52.4,0,Quentin Lake,26,1207,241,0,5,98.1,486,1,30,64.7,56245,398,2,48
35,0,2020,0,5,77.1,LV,22,30,285,37,1,19,9,2020,13,56,204,27,49.5,1,0,204,0,0,0,70.7,12,0,2,0,LV,7,0,2,CB,0,18,236,14.3,54.1,7.6,82.2,0,Darnay Holmes,23,298,112,0,2,90.7,75,1,8,61.4,56247,0,0,13
51,0,2020,1,9,62.7,CHI,45,01,1012,32,0,0,17,2020,19,46.7,424,32,74.2,0,2,575,0,0,0,79.9,967,0,3,0,CHI,17,0,0,CB,0,60,11,15.3,76.2,13.3,69.1,0,Jaylon Johnson,6,1031,180,0,4,85.7,456,7,5,,56259,2,2,19
5,0,2021,0,0,100,KC,4,39,76,8,0,0,5,2021,3,77.8,36,5,62.2,0,0,44,0,0,0,61.5,68,0,0,0,KC,3,0,0,CB,0,17,0,0,62.7,7.2,78.7,0,Keith Taylor Jr.,16,79,14,0,0,136.3,35,0,0,,56289,0,1,3
26,0,2021,0,7,69.2,LAC,48,22,760,109,0,2,15,2021,1,78.5,173,18,74.1,0,3,500,0,0,2,71.5,5,0,0,0,LAC,17,0,0,S,0,26,47,8.9,74.6,9.6,88.5,0,Elijah Molden,27,761,49,0,2,47.9,259,2,24,55.2,56290,599,0,1
10,0,2021,0,1,40,DEN,14,26,248,67,1,3,14,2021,5,83.5,56,4,56.5,0,0,154,0,0,0,83.8,6,0,1,0,DEN,3,0,1,S,0,23,26,4,63.1,14,16.4,0,Devon Key,10,253,15,0,0,92.1,96,1,10,68.3,56307,148,1,5
1,0,2023,0,0,100,TB,0,33,0,0,0,24,3,2023,30,,8,1,60,1,0,1,3,0,0,52.1,0,1,1,0,TB,0,0,2,ED,0,8,0,,41.5,8,0,0,Jose Ramirez,30,30,12,0,0,100,5,0,0,55.6,56323,0,0,27
1,0,2021,1,2,0,ARZ,7,52,8,3,0,65,11,2021,149,42.9,0,0,86.5,5,0,17,3,0,0,53.2,0,5,0,0,ARZ,4,0,10,ED,0,,5,18.2,75.1,,82.2,0,Victor Dimukeje,1,157,0,1,0,39.6,75,2,2,75.8,56347,0,0,145
0,0,2022,0,1,,LV,13,93,0,0,1,136,12,2022,263,66.2,0,0,60,2,0,0,57,9,0,51.8,0,0,0,1,LV,11,0,3,DI,0,,0,4.8,49.2,,83.5,0,Zach Carter,23,263,0,190,0,0,127,0,7,48.9,56349,0,0,7
1,0,2020,1,7,100,BUF,30,57,2,0,6,401,20,2020,710,44,28,1,62.2,9,0,16,40,0,0,61.6,1,7,4,1,BUF,30,1,22,ED,0,28,0,14.9,56.5,28,54.1,1,A.J. Epenesa,4,712,24,8,1,118.8,295,5,10,54.2,56369,1,0,662
0,0,2023,0,0,,WAS,1,50,0,0,0,7,2,2023,17,69.2,0,0,60,0,0,1,0,0,0,42.2,0,0,0,0,WAS,1,0,0,ED,0,,0,0,39.3,,77,0,Andre Jones Jr.,32,17,0,0,0,0,9,0,0,52.7,56395,0,0,17
0,0,2022,0,0,,MIA,1,97,0,0,0,36,7,2022,65,28.4,0,0,60,2,0,0,0,16,0,36.9,0,1,1,0,MIA,0,0,3,DI,0,,0,0,30.3,,11.1,0,Neil Farrell Jr.,17,65,0,49,0,0,29,0,1,54.4,56401,0,0,0
0,0,2021,0,0,,DAL,0,51,0,0,0,7,3,2021,21,,0,0,,0,0,0,9,0,0,59,0,0,0,0,DAL,0,0,0,DI,0,,0,,56,,75.7,0,Earnest Brown IV,9,21,0,4,0,0,14,0,0,53,56428,0,0,8
0,0,2020,1,5,,NO,19,99,5,2,7,482,17,2020,735,52.2,0,0,90,47,0,20,61,0,0,55.4,0,12,3,2,NO,19,0,66,ED,0,,3,17.9,66.8,,61.7,0,Chase Young,20,740,0,12,1,0,238,4,4,66,56436,0,0,662
1,0,2020,0,5,100,SF,10,94,0,0,4,209,11,2020,367,36.4,14,1,46.9,14,0,2,55,0,0,46.6,0,3,0,0,SF,9,0,21,ED,0,14,0,23.8,51.5,14,88.3,0,Yetur Gross-Matos,28,367,3,49,0,118.8,156,3,6,59.4,56444,0,0,263
0,0,2021,0,2,,NYG,1,57,1,0,0,18,6,2021,46,27.1,0,0,60,0,0,1,0,0,0,50,0,1,0,0,NYG,1,0,1,ED,0,,0,33.3,50.2,,78.8,0,Patrick Johnson,21,47,0,0,0,0,28,0,3,55.5,56460,0,0,46
0,0,2022,0,2,,CAR,25,93,1,0,1,276,16,2022,625,52.9,0,0,63.6,6,0,0,218,2,0,31.5,0,1,1,0,CAR,13,0,8,DI,0,,0,4.8,33,,76.5,0,LaBryan Ray,5,626,0,383,0,0,350,0,15,46.4,56501,0,0,22
0,0,2022,0,1,,NYJ,8,51,0,0,0,126,12,2022,257,52.5,0,0,66.5,7,0,0,12,40,0,29,0,0,1,1,NYJ,7,0,7,DI,0,,0,5.9,32.3,,58.4,0,Phidarian Mathis,22,257,0,205,0,0,131,2,8,55.7,56504,0,0,0
0,0,2022,0,2,,NYG,15,98,1,1,2,110,12,2022,260,50.8,0,0,74.7,6,0,3,28,88,2,35.1,0,0,2,0,NYG,12,0,8,DI,0,,0,8.3,41,,36.7,0,D.J. Davidson,21,261,0,144,0,0,148,0,7,61.2,56523,0,0,0
0,0,2021,0,5,,GB,22,93,0,0,1,222,18,2021,457,32.6,0,0,56,11,0,2,19,74,0,44,0,2,3,0,GB,20,0,14,DI,0,,0,13.5,43,,41.7,0,T.J. Slaton,12,457,0,363,0,0,233,2,10,56.6,56597,0,0,1
2,0,2021,0,1,100,KC,9,94,0,0,0,96,12,2021,193,63.1,17,2,51.4,6,0,4,17,3,0,62.1,0,2,0,0,KC,6,0,8,ED,0,10,0,7.7,60.2,8.5,86.3,0,Malik Herring,16,193,6,18,0,102.1,93,1,3,57.7,56616,0,0,155
0,0,2021,2,4,,NO,11,98,1,0,2,189,15,2021,334,43.5,0,0,62.9,10,0,1,55,1,0,40.7,0,1,3,4,NO,9,0,13,ED,0,,0,17.4,54,,34.2,0,Payton Turner,20,335,0,7,0,0,145,1,8,70.8,56624,0,0,271
0,0,2022,0,0,,TB,1,91,0,0,0,33,3,2022,58,68.7,0,0,,0,0,0,21,0,0,62.3,0,0,0,0,TB,1,0,0,DI,0,,0,0,59.4,,77.9,0,Mike Greene,30,58,0,34,0,0,25,0,1,54.9,56664,0,0,3
0,0,2021,0,0,,SEA,0,00,0,0,0,1,1,2021,6,,0,0,,0,0,0,0,3,0,62.3,0,0,0,0,SEA,0,0,0,DI,0,,0,,65.9,,71.9,0,Quinton Bohanna,29,6,0,3,0,0,5,0,0,60,56673,0,0,0
0,0,2021,2,5,,PHI,16,93,1,1,8,418,21,2021,652,39.8,0,0,62,39,0,1,114,15,2,41,0,7,4,3,PHI,17,0,54,DI,0,,0,17.9,76.5,,40.4,0,Milton Williams,24,653,0,503,0,0,234,3,7,91.7,56682,0,0,20
1,0,2023,0,4,100,CAR,29,52,8,3,1,128,14,2023,384,61.9,3,1,64.1,0,0,19,2,0,1,60.3,0,0,3,1,CAR,18,2,1,ED,0,3,5,8.7,54.2,3,33,0,DJ Johnson,5,392,1,0,0,118.8,245,2,13,50.1,56704,0,1,382
0,0,2022,0,0,,CHI,4,64,0,0,0,29,4,2022,77,73.6,0,0,,0,0,0,0,29,0,47.6,0,0,2,0,CHI,3,0,0,DI,0,,0,0,38.3,,0,0,Jonathan Ford,6,77,0,48,0,0,48,1,4,55.7,56705,0,0,0
1,0,2021,1,2,100,IND,28,51,4,3,8,387,15,2021,663,65.2,29,1,69.8,25,0,8,8,0,0,67.4,1,4,0,1,IND,28,0,37,ED,0,29,0,5.6,66.8,29,91.2,0,Kwity Paye,14,667,19,3,0,118.8,272,4,6,57.8,56713,0,0,652
0,0,2020,0,3,,SF,14,92,1,0,0,213,15,2020,439,40.4,0,0,57,5,0,1,47,44,0,53.1,0,2,4,0,SF,11,0,7,DI,0,,0,12.5,47.6,,23.8,0,Jordan Elliott,28,440,0,348,0,0,226,2,7,54.6,56734,0,0,0
0,0,2023,0,2,,NYG,9,95,0,0,0,108,12,2023,248,28.5,0,0,,1,0,0,2,170,0,30.1,0,1,0,0,NYG,8,0,2,DI,0,,0,14.3,34.3,,85.5,0,Jordon Riley,21,248,0,76,0,0,140,3,3,55.5,56759,0,0,0
0,0,2022,0,2,,HST,10,93,0,0,0,107,10,2022,231,47.3,0,0,,2,0,0,15,10,0,56,0,0,0,0,HST,6,0,2,DI,0,,0,11.8,56.2,,83.9,0,Kurt Hinish,13,231,0,206,0,0,124,2,5,55.3,56787,0,0,0
1,0,2022,0,0,100,CIN,1,51,0,0,0,19,2,2022,46,72.6,0,1,72.2,1,0,2,1,0,1,55,0,0,0,0,CIN,1,0,1,ED,0,0,0,0,62.4,0,80.8,0,Isaiah Thomas,7,46,1,0,0,79.2,25,0,2,58.6,56798,0,0,45
2,0,2020,2,6,50,NYJ,27,54,1,1,5,399,17,2020,694,36.4,3,1,55.3,21,0,2,338,6,1,50.8,0,4,8,0,NYJ,24,2,30,DI,0,3,0,15,53.4,3,10.5,0,Javon Kinlaw,22,695,0,341,0,56.3,294,1,7,68.2,56834,0,0,9
0,0,2022,0,0,,BUF,0,59,0,0,0,6,1,2022,7,,0,0,,0,0,0,0,0,0,60,0,1,0,0,BUF,0,0,1,ED,0,,0,,65.2,,70.6,0,Kingsley Jonathan,4,7,0,0,0,0,1,0,0,64.2,56856,0,0,7
6,0,2022,0,1,83.3,ATL,24,17,4,0,6,336,17,2022,539,79.5,32,5,72,26,0,57,4,0,1,57.5,0,7,2,1,ATL,21,0,39,ED,0,14,3,3.3,68.2,6.4,60.1,0,Arnold Ebiketie,2,543,11,2,0,88.9,150,1,5,68.1,56862,0,0,533
0,0,2021,0,1,,ATL,9,95,0,0,0,107,10,2021,193,58.8,0,0,60,4,0,1,49,8,0,67.4,0,1,2,0,ATL,8,1,5,DI,0,,0,8.3,63.9,,51.6,0,Ta'Quon Graham,2,193,0,133,0,0,85,0,2,58.7,56868,0,0,3
0,0,2022,0,4,,NYJ,20,72,5,5,4,333,17,2022,619,53.1,0,0,70.4,14,0,3,52,0,0,46.6,0,5,2,0,NYJ,16,0,23,ED,0,,0,11.8,50.6,,70.7,0,Micheal Clemons,22,624,0,19,0,0,288,0,10,55.2,56872,0,0,548
0,0,2022,1,0,,CAR,3,92,0,0,2,52,4,2022,84,72,0,0,59.5,1,0,1,31,1,0,56.5,0,2,0,1,CAR,4,0,5,DI,0,,0,0,67.7,,79.2,0,Jayden Peevy,5,84,0,44,0,0,31,0,2,72.1,56876,0,0,8
3,0,2021,0,2,66.7,MIA,3,15,4,2,1,66,4,2021,130,33.2,12,2,60.4,5,0,18,2,0,0,67.5,0,1,1,1,MIA,3,0,7,ED,0,9,2,28.6,66.1,6,40.4,0,Jaelan Phillips,17,134,16,0,0,74.3,50,0,2,65.2,56902,0,0,128
0,0,2021,0,3,,CIN,6,97,0,0,1,118,13,2021,242,39.4,0,0,55.3,3,0,1,11,30,0,42,0,0,1,1,CIN,3,0,4,DI,0,,0,17.6,44.4,,83.9,0,Jay Tufele,7,242,0,201,0,0,123,1,8,56.3,56913,0,0,0
0,0,2021,0,9,,IND,18,54,4,3,4,439,17,2021,742,28.9,0,0,73,25,0,1,99,10,1,56.8,1,13,2,0,IND,19,0,42,ED,0,,0,24.3,66.1,,73.9,0,Dayo Odeyingbo,14,746,0,53,0,0,306,5,10,65.5,56923,0,0,580
0,0,2022,0,3,,ATL,4,51,16,9,2,60,10,2022,77,36.5,0,0,48.1,3,0,22,0,0,0,27.2,1,1,1,0,ATL,4,0,6,ED,0,,3,37.5,36.1,,18.9,0,DeAngelo Malone,2,93,0,0,0,0,11,1,1,56.9,56941,0,0,77
0,0,2022,0,1,,DEN,10,94,1,1,1,168,18,2022,328,66.7,0,0,60.6,7,0,0,178,0,0,43.4,0,1,1,0,DEN,8,0,9,DI,0,,0,5,43,,63.9,0,Jordan Jackson,10,329,0,118,0,0,161,0,9,50.8,56957,0,0,32
0,0,2020,0,1,,TEN,9,97,0,0,1,127,17,2020,243,66.6,0,0,59.7,2,0,1,49,8,0,60.7,0,1,1,1,TEN,5,0,4,DI,0,,0,5,60.1,,84.3,0,James Lynch,31,243,0,161,0,0,115,1,10,56.2,56962,0,0,25
0,0,2023,0,1,,NYG,7,69,0,0,0,39,4,2023,84,50.5,0,0,,3,0,0,0,61,0,40.9,0,0,0,0,NYG,3,0,3,DI,0,,0,10,45.2,,81.1,0,Cory Durden,21,84,0,23,0,0,45,1,2,62.4,56976,0,0,0
0,0,2021,0,0,,KC,3,92,0,0,0,25,2,2021,61,70.6,0,0,,1,0,0,1,7,0,47,0,0,0,0,KC,3,0,1,DI,0,,0,0,47.9,,78.8,0,Marlon Tuipulotu,16,61,0,53,0,0,36,1,1,58.2,57035,0,0,0
0,0,2023,0,1,,SEA,2,76,0,0,0,20,8,2023,69,28.4,0,0,,0,0,0,4,12,0,52.5,0,1,0,0,SEA,2,0,1,DI,0,,0,33.3,52.8,,79.5,0,Brandon Pili,29,69,0,52,0,0,49,0,0,56.7,57036,0,0,1
20,1,2022,0,6,90,ATL,32,44,268,259,0,27,7,2022,19,60,157,18,58.6,1,1,148,0,0,0,63.5,0,1,0,0,ATL,13,0,2,LB,0,31,9,11.5,60.4,8.7,83.1,0,Troy Andersen,2,287,130,0,0,78.5,112,1,14,53.4,57317,0,0,19
0,0,2022,0,0,,CAR,0,03,1,0,0,0,1,2022,0,,0,0,60.7,0,0,1,0,0,0,,0,0,0,0,CAR,0,0,0,HB,0,,0,,82.6,,67.6,0,Raheem Blackshear,5,1,0,0,0,0,0,0,0,,57385,0,0,0
12,0,2022,0,4,75,TEN,24,50,227,219,1,11,8,2022,7,65.9,62,9,75.7,1,0,129,0,0,0,79.9,1,1,0,0,TEN,10,0,3,LB,0,24,7,9.8,83.2,6.9,80.9,0,Jack Gibbens,31,234,47,0,0,86.1,94,2,13,65,57662,0,0,7
2,0,2022,0,0,100,NO,3,52,28,25,0,8,4,2022,39,80.3,15,2,60.7,0,0,26,0,0,0,62.3,0,0,0,0,NO,2,0,0,LB,0,10,2,0,61,7.5,79.1,0,D'Marco Jackson,20,67,9,0,0,97.9,33,0,4,52.3,57691,0,0,39
0,0,2021,0,0,,CLV,1,42,12,11,0,1,1,2021,2,76.1,0,0,64.2,0,0,5,0,0,0,71.7,0,0,0,0,CLV,1,0,0,LB,0,,1,0,74.4,,70.3,0,Tony Fields II,8,14,0,0,0,0,8,0,1,59.4,57698,0,0,2
0,0,2021,0,0,,CAR,0,49,3,1,0,0,3,2021,0,,0,0,60.7,0,0,1,0,0,0,60,0,0,0,0,CAR,0,0,0,LB,0,,0,,84.1,,99.9,0,Jon Rhattigan,5,3,0,0,0,0,2,0,0,,57718,0,0,0
12,0,2022,0,7,83.3,CAR,18,57,209,193,0,15,4,2022,3,34.7,207,10,29.5,2,0,80,0,0,0,40.8,0,0,0,0,CAR,5,0,2,LB,0,42,15,21.2,29.2,20.7,79.9,0,Chandler Wooten,5,212,123,0,0,146.5,117,0,8,53,57726,1,1,3
34,0,2021,0,13,76.5,TB,56,52,624,609,1,54,15,2021,8,54.4,277,26,40.9,5,0,337,0,0,0,57.3,1,1,2,0,TB,22,0,7,LB,0,32,14,14.1,45,10.7,23,0,K.J. Britt,30,632,165,0,1,109.6,241,2,23,56.6,57727,0,1,8
52,0,2022,1,12,75,HST,46,05,630,188,0,47,12,2022,30,55.1,419,39,71.3,5,1,379,0,0,0,79.5,0,2,4,1,HST,23,0,7,S,0,69,434,16.2,74,10.7,57,0,Jalen Pitre,13,660,215,0,5,122.2,234,5,16,61.2,57737,8,5,30
68,0,2022,2,18,67.6,BUF,82,43,896,839,1,66,16,2022,21,57.6,507,46,37.7,7,2,497,0,0,2,64,6,2,1,0,BUF,41,0,10,LB,0,66,42,12.9,48.2,11,64,0,Terrel Bernard,4,917,304,0,1,101.8,354,5,40,59,57739,9,5,21
64,0,2021,1,11,84.4,GB,61,58,624,528,0,35,18,2021,104,63,566,54,46.4,6,0,379,0,0,0,63.3,0,2,0,0,GB,28,0,8,LB,0,32,93,10.3,55.3,10.5,85,0,Isaiah McDuffie,12,728,377,0,3,129.6,314,2,35,68.9,57754,3,5,104
27,0,2022,0,8,81.5,BUF,27,54,282,252,1,11,8,2022,9,40.6,240,22,29.5,0,0,174,0,0,1,43,4,1,1,0,BUF,6,0,2,LB,0,26,20,18.6,29.7,10.9,81.2,0,Baylon Spector,4,291,146,0,0,116,106,1,8,58.8,57782,6,1,9
27,0,2022,3,10,92.6,ATL,52,53,533,512,0,20,13,2022,10,60.1,261,25,58.2,1,0,297,0,0,0,73.9,1,0,1,1,ATL,21,0,1,LB,0,27,16,10.4,65.7,10.4,49.7,0,Nate Landman,2,543,193,0,0,144,226,1,34,56.5,57788,4,3,10
32,0,2023,1,17,78.1,JAX,54,51,472,435,0,13,15,2023,10,38.8,256,25,45.4,2,0,237,0,0,0,63.4,2,0,2,0,JAX,30,0,2,LB,0,32,35,19.3,52,10.2,44.9,0,Ventrell Miller,15,482,143,0,2,100,232,4,17,54.8,57809,0,0,10
0,0,2022,0,3,,CLV,4,96,2,2,1,99,11,2022,139,29.9,0,0,64.2,13,0,5,1,0,0,44.1,0,1,2,0,CLV,2,1,15,ED,0,,0,37.5,46,,11,0,James Houston,8,141,0,0,0,0,37,0,1,56.4,57810,0,0,138
6,0,2020,0,1,100,WAS,5,32,70,65,0,3,15,2020,20,65.6,77,6,30.8,0,0,22,0,0,0,53.2,0,0,0,0,WAS,3,0,0,LB,0,29,4,7.1,39.6,12.8,74.7,0,Mykal Walker,32,90,58,0,0,118.8,65,0,8,54.8,57834,0,0,20
0,0,2021,0,0,,NE,0,45,4,4,0,0,1,2021,1,,0,0,61.5,0,0,2,0,0,0,59.7,0,0,0,0,NE,0,0,0,LB,0,,0,,48.7,,68.2,0,Monty Rice,19,5,0,0,0,0,3,0,0,,57839,0,0,1
0,0,2023,0,1,,SF,7,51,1,0,0,57,14,2023,148,55.1,0,0,61.6,2,0,4,3,0,0,56,0,0,0,0,SF,5,0,2,ED,0,,0,7.7,55.3,,85.5,0,Robert Beal Jr.,28,149,0,3,0,0,88,0,5,52.4,57840,0,0,142
3,0,2019,0,1,100,HST,6,13,28,15,0,4,4,2019,1,53.1,33,3,56.7,0,0,10,0,0,0,82.7,0,0,0,0,HST,3,0,0,LB,0,16,11,14.3,71.4,11,96.7,0,Del'Shawn Phillips,13,29,20,0,0,112.5,15,1,0,53.3,57868,0,0,1
4,0,2022,0,2,75,LA,7,35,76,68,0,6,6,2022,2,53.3,39,3,65.7,2,0,41,0,0,0,81.5,0,0,0,0,LA,3,0,2,LB,0,25,8,15.4,77,13,77.4,0,Jake Hummel,26,78,33,0,0,105.2,31,0,4,61.5,57879,0,0,2
0,0,2024,0,0,,DET,2,45,0,0,0,47,2,2024,70,72.6,0,0,67.7,1,0,1,0,0,0,57.9,0,0,0,0,DET,1,0,1,ED,0,,0,0,59.6,,82.6,0,Isaac Ukwu,11,70,0,0,0,0,22,0,1,53.5,57888,0,0,70
4,0,2021,0,2,100,NYJ,12,50,22,22,1,46,8,2021,85,55.3,29,4,36.8,3,0,11,0,0,0,62.5,0,0,1,0,NYJ,9,0,4,ED,0,11,0,12.5,51.1,7.3,27.8,0,Jamin Davis,22,107,11,2,0,96.9,50,1,2,58,57905,0,0,83
2,0,2022,0,5,100,DET,17,93,4,1,2,401,15,2022,609,36.1,11,2,64.8,24,0,14,56,0,1,59.7,0,8,2,0,DET,15,0,34,ED,0,8,0,18.5,53,5.5,70.6,0,Josh Paschal,11,613,9,22,0,89.6,198,3,5,48.4,57908,3,0,531
81,0,2020,2,21,82.7,PIT,98,06,1126,993,1,79,18,2020,38,58.3,728,67,54.3,8,0,633,0,0,1,53.1,23,5,2,1,PIT,41,1,14,LB,0,49,102,13.3,56.8,10.9,69.3,0,Patrick Queen,25,1164,425,0,5,108.2,452,5,39,79.9,57941,8,1,38
7,0,2020,1,10,100,LV,20,44,4,0,6,309,15,2020,504,29.8,82,7,43.5,19,1,40,26,0,0,59.5,0,4,7,1,LV,20,3,29,ED,0,47,4,27,63,11.7,52.1,0,K'Lavon Chaisson,23,508,58,5,0,75.9,159,3,7,74.7,57945,0,0,473
16,0,2022,0,2,81.3,TB,22,51,259,232,0,23,13,2022,12,74.4,145,13,60.4,2,0,172,0,0,0,80.6,3,0,1,0,TB,10,0,2,LB,0,46,19,6.7,69.2,11.2,81.8,0,J.J. Russell,30,271,80,0,1,144,76,0,6,58.6,57958,4,2,12
19,0,2020,1,5,73.7,NO,17,06,136,118,2,24,13,2020,141,38.4,168,14,35.9,2,0,116,0,0,2,55.5,0,0,0,0,NO,10,0,4,LB,0,55,17,20,44.1,12,84.3,0,Willie Gay,20,277,172,0,1,117.9,137,2,3,54.7,57987,0,1,141
22,0,2021,1,14,81.8,CLV,41,06,376,345,3,56,8,2021,84,29.2,232,18,52.4,9,1,208,0,0,0,91.7,5,1,0,1,CLV,26,0,13,LB,0,28,21,21.5,80.7,12.9,83.1,0,Jeremiah Owusu-Koramoah,8,460,132,0,1,91.7,196,7,10,77.6,58089,5,0,84
41,0,2021,0,10,82.9,NO,72,20,641,578,0,39,13,2021,90,65,208,34,69,6,0,380,0,0,0,68.5,9,0,0,0,NO,39,0,6,LB,0,16,54,9.8,69,6.1,86,0,Pete Werner,20,731,140,0,0,87.8,312,3,20,45.4,58093,0,0,90
9,0,2021,1,5,77.8,ARZ,12,53,5,1,2,215,13,2021,373,29.5,77,7,47.7,22,0,38,0,0,0,43.5,0,1,4,0,ARZ,11,0,25,ED,0,23,4,23.8,58,11,18.8,0,Baron Browning,1,378,45,0,0,102.3,125,3,4,76.3,58095,0,0,373
47,0,2020,1,8,85.1,TEN,71,56,760,688,4,75,14,2020,55,74.7,382,40,54.4,5,1,398,0,0,0,35,4,2,4,0,TEN,35,0,11,LB,0,30,68,7.8,45.9,9.6,62.7,0,Kenneth Murray Jr.,31,815,217,0,1,131.3,342,6,23,67.7,58099,0,6,55
2,0,2021,0,2,50,DET,9,55,57,34,0,30,3,2021,63,71,1,1,66.6,1,0,49,0,0,0,77.2,0,0,0,1,DET,5,0,1,LB,0,1,23,15.4,71.8,1,82.4,0,Derrick Barnes,11,120,4,0,0,56.3,41,0,2,57.7,58120,0,0,63
0,0,2021,0,0,,DAL,0,57,6,5,0,0,2,2021,0,,0,0,60,0,0,1,0,0,0,61.6,0,0,0,0,DAL,0,0,0,LB,0,,0,,71.2,,68.5,0,Buddy Johnson,9,6,0,0,0,0,5,0,0,,58189,0,0,0
1,0,2022,1,0,100,ARZ,4,27,51,44,0,2,5,2022,4,80.1,4,1,67.6,0,0,34,0,0,0,69.9,2,0,1,0,ARZ,1,0,0,LB,0,4,2,0,71.7,4,72.9,0,Vi Jones,1,55,10,0,0,83.3,19,0,2,58.6,58233,3,0,4
53,0,2022,1,5,75.5,JAX,81,33,830,752,2,29,16,2022,54,88,464,40,62.6,6,1,461,0,0,0,84.2,5,2,1,0,JAX,39,0,10,LB,0,71,71,4.5,76.7,11.6,64.5,0,Devin Lloyd,15,884,332,0,1,125,394,5,25,88,58238,1,5,54
11,0,2021,1,6,90.9,TB,19,09,29,21,2,293,16,2021,541,52.4,65,10,63.3,20,0,95,13,0,0,50.2,0,2,4,1,TB,14,1,24,ED,0,20,8,19.4,53.1,6.5,36.8,0,Joe Tryon-Shoyinka,30,570,36,3,0,91.3,182,1,6,56.7,58272,0,0,525
38,0,2021,0,4,68.4,NYJ,21,30,280,20,0,11,13,2021,5,53.9,215,26,47.9,2,0,190,0,0,1,63.9,7,0,2,0,NYJ,11,1,2,CB,0,24,252,14.8,50.7,8.3,81.8,0,Michael Carter II,22,285,110,0,1,82.7,84,1,2,57.4,60644,1,0,5
14,0,2020,0,1,64.3,PIT,11,42,207,8,0,0,12,2020,0,68,107,9,54.8,0,1,121,0,0,0,61.3,182,0,1,0,PIT,2,1,0,CB,0,20,17,7.7,56.2,11.9,82.2,0,James Pierre,25,207,35,0,2,97.3,86,0,1,,60649,0,2,0
48,0,2020,0,11,77.1,CLV,85,09,889,450,1,46,16,2020,87,74.2,419,37,60.9,6,0,528,0,0,0,67.3,28,4,2,0,CLV,42,0,11,S,0,46,229,9.6,65.2,11.3,66.6,0,Grant Delpit,8,976,214,0,2,123.5,402,6,19,74.1,60685,182,3,87
19,0,2022,0,2,84.2,DET,29,44,270,212,2,51,9,2022,48,76.7,124,16,65.4,1,0,170,0,0,1,87.1,7,0,0,0,DET,19,0,3,LB,0,18,48,5.3,74.4,7.8,84.3,0,Malcolm Rodriguez,11,318,90,0,1,93.9,97,0,7,54.9,60731,3,0,48
0,0,2021,0,0,,IND,0,38,7,0,0,0,1,2021,0,,0,0,64.5,0,0,5,0,0,0,60,0,0,0,0,IND,0,0,0,S,0,,6,,64.9,,70.7,0,Darren Hall,14,7,0,0,0,0,2,0,0,,60742,1,0,0
40,0,2022,2,14,75,LV,68,20,911,177,1,18,17,2022,41,58.1,408,30,45.1,0,0,568,0,0,0,72.4,8,0,0,0,LV,15,0,1,S,0,57,89,14.1,54.2,13.6,88.3,0,Isaiah Pola-Mao,23,952,180,0,5,132.1,366,1,17,61,60781,637,3,41
0,0,2022,0,0,,SF,0,88,1,0,0,0,1,2022,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,SF,0,0,0,TE,0,,0,,60,,60,0,Jake Tonges,28,1,0,0,0,0,1,0,0,,60864,0,0,0
8,0,2023,2,6,100,NE,36,99,54,45,6,427,17,2023,776,63,84,8,63.6,30,0,58,183,5,0,55.3,1,9,4,4,NE,26,0,45,ED,0,24,7,11.3,68.5,10.5,49.2,0,Keion White,19,830,51,60,0,110.4,345,3,11,76.7,60998,0,0,528
86,0,2020,0,10,62.8,WAS,60,01,960,178,0,9,20,2020,11,57.2,556,54,49.6,0,0,597,0,0,0,35.8,80,0,8,0,WAS,22,1,0,CB,0,34,695,13.3,45.3,10.3,64.6,0,Noah Igbinoghene,32,971,376,0,6,93,365,3,5,48.1,61155,6,3,11
