teamTeamId,teamLocation,teamNickname,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingIncompletionsThrownAway,opponentStatsPassingIncompletionsBatted,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedTotal,opponentStatsPassingSackedFaultTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingSackedYardsLost,opponentStatsPassingSackedPercentage,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToSack,opponentStatsPassingAverageTimeToScramble,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing,teamIsHomeTeam
8,Cleveland,Browns,CIN,AFC,AFC North,Open,Closed,Cover 3,17,162,140,0.7142857142857143,5,89,0.6357142857142857,0.7559055118110236,0.013553914622047247,8,4,95,0.05,883,6.307142857142857,0.46772366930917325,3.888888888888889,988,4,6,13,7,7,-98,0.08024691358024691,No,No,68,0.41975308641975306,0.10074537037037035,No,0.012345679012345678,0.18571428571428572,11,0.07857142857142857,0.03571428571428571,0.03571428571428571,0.6571428571428571,0.09285714285714286,0.5,2.7150000000000003,3.753846153846154,5.333333333333333,2.551470588235294,7.71875,73,No,No,46,
2,Atlanta,Falcons,NO,NFC,NFC South,Open,Closed,Cover 3,17,241,207,0.7246376811594203,9,125,0.6038647342995169,0.7461139896373057,0.021527730575129467,8,4,121,0.09178743961352658,1438,6.946859903381642,0.4951321279554937,5.431111111111111,1701,8,6,18,5,24,-106,0.07468879668049792,No,Yes,108,0.44813278008298757,0.14302966804979256,No,0.012448132780082987,0.178743961352657,29,0.14009661835748793,0.033816425120772944,0.033816425120772944,0.6521739130434783,0.07246376811594203,0.5314009661835749,2.634299516908212,3.5833333333333335,5.59375,2.5583333333333336,8.723076923076922,82.2,No,No,72,True
32,Washington,Commanders,PHI,NFC,NFC East,Closed,Closed,Cover 3,17,152,142,0.8028169014084507,6,103,0.7253521126760564,0.8014705882352942,0.0833923108529413,5,,27,0.04225352112676056,1459,10.274647887323944,0.5037697052775874,9.753333333333334,1248,10,3,8,3,7,-61,0.05263157894736842,No,No,50,0.32894736842105265,0.0007266447368421064,No,0.039473684210526314,0.14788732394366197,18,0.1267605633802817,0.02112676056338028,0.04225352112676056,0.7183098591549296,0.09859154929577464,0.6267605633802817,2.611267605633803,4.262499999999999,4.05,2.7039999999999997,9.124087591240876,120,No,No,64,
31,Tennessee,Titans,JAX,AFC,AFC South,Closed,Closed,Cover 3,17,178,154,0.7532467532467533,3,109,0.7077922077922078,0.7801418439716312,0.06789548399290779,8,1,24,0.006493506493506494,1456,9.454545454545455,0.4677197802197802,7.6467065868263475,1318,4,4,13,5,12,-79,0.07303370786516854,No,No,67,0.37640449438202245,0.05447977528089889,No,0.0056179775280898875,0.14935064935064934,19,0.12337662337662338,0.03896103896103896,0.045454545454545456,0.6883116883116883,0.07792207792207792,0.6363636363636364,2.7311688311688314,3.5615384615384613,5.427272727272728,2.6134328358208956,9.10344827586207,98.3,No,Yes,65,
22,New England,Patriots,MIA,AFC,AFC East,Open,Closed,Cover 3,17,165,148,0.777027027027027,2,106,0.7162162162162162,0.7985611510791367,0.052451708352518,9,,1,0.033783783783783786,1148,7.756756756756757,0.4573170731707317,6.634615384615385,1044,2,2,8,3,5,-63,0.048484848484848485,Yes,No,59,0.3575757575757576,0.03422787878787877,Yes,0.012121212121212121,0.1554054054054054,13,0.08783783783783784,0.02702702702702703,0.013513513513513514,0.6554054054054054,0.10810810810810811,0.6013513513513513,2.6648648648648647,3.8625,5.577777777777778,2.6542372881355933,7.510791366906475,93,No,Yes,53,True
30,Tampa Bay,Buccaneers,CAR,NFC,NFC South,Closed,Closed,Cover 3,17,223,194,0.7938144329896907,10,134,0.6907216494845361,0.7900552486187845,0.049455622259668486,9,3,102,0.04639175257731959,1552,8,0.5154639175257731,7.590243902439024,1460,11,3,11,4,9,-81,0.04932735426008968,Yes,No,92,0.4125560538116592,0.08160672645739912,Yes,0.017937219730941704,0.11855670103092783,19,0.0979381443298969,0.015463917525773196,0.030927835051546393,0.6288659793814433,0.08247422680412371,0.6288659793814433,2.7804123711340205,3.6727272727272724,4.861111111111111,2.632608695652174,8.038461538461538,105.4,No,Yes,70,True
17,Los Angeles,Rams,ARZ,NFC,NFC West,Closed,Closed,Cover 3,17,222,199,0.7688442211055276,9,135,0.678391959798995,0.7659574468085106,0.03710929317553191,6,2,34,0.04522613065326633,1596,8.020100502512562,0.43796992481203006,7.230046948356808,1504,6,2,14,5,10,-86,0.06306306306306306,Yes,No,77,0.34684684684684686,0.0579204954954955,Yes,0.03153153153153153,0.1658291457286432,19,0.09547738693467336,0.020100502512562814,0.04020100502512563,0.678391959798995,0.07035175879396985,0.5527638190954773,2.442713567839196,3.5714285714285716,4.511111111111111,2.4857142857142858,7.863874345549738,97.9,No,Yes,75,True
28,Seattle,Seahawks,SF,NFC,NFC West,Open,Closed,Cover 3,17,208,178,0.7415730337078652,7,105,0.5898876404494382,0.7151515151515152,-0.03047867889090905,9,1,88,0.07303370786516854,1023,5.747191011235955,0.5395894428152492,3.7628865979381443,1155,3,5,16,5,13,-128,0.07692307692307693,Yes,No,92,0.4423076923076923,0.16859903846153845,Yes,0.038461538461538464,0.16853932584269662,21,0.11797752808988764,0.028089887640449437,0.05056179775280899,0.6235955056179775,0.12921348314606743,0.5730337078651685,2.4292134831460674,3.30625,4.364285714285715,2.2956521739130435,6.839285714285714,69.1,No,No,49,
14,Indianapolis,Colts,HST,AFC,AFC South,Closed,Closed,Cover 3,17,196,178,0.7359550561797753,9,117,0.6573033707865169,0.7575757575757576,0.017289753818181763,10,2,57,0.0449438202247191,1334,7.49438202247191,0.46476761619190404,5.772486772486772,1302,4,6,11,2,14,-53,0.05612244897959184,No,No,64,0.32653061224489793,-0.006356632653061255,Yes,0.03571428571428571,0.1797752808988764,12,0.06741573033707865,0.03932584269662921,0.028089887640449437,0.6292134831460674,0.11235955056179775,0.5842696629213483,2.7,4.690909090909091,5.914285714285714,2.7296875,7.820359281437126,81.5,No,Yes,61,
10,Denver,Broncos,LAC,AFC,AFC West,Closed,Closed,Cover 3,17,176,146,0.7123287671232876,7,91,0.6232876712328768,0.7538461538461538,0.021542103169230775,10,4,56,0.04794520547945205,939,6.431506849315069,0.4057507987220447,5.447852760736196,1129,7,2,17,3,16,-101,0.09659090909090909,Yes,No,94,0.5340909090909091,0.21316306818181818,No,0.056818181818181816,0.17123287671232876,17,0.11643835616438356,0.0273972602739726,0.0547945205479452,0.6232876712328768,0.0821917808219178,0.541095890410959,2.817808219178082,3.7529411764705887,4.93076923076923,2.398936170212766,8.553030303030303,91.1,No,Yes,45,True
15,Jacksonville,Jaguars,TEN,AFC,AFC South,Closed,Closed,Cover 3,17,229,210,0.7619047619047619,5,136,0.6476190476190476,0.7474747474747475,0.006915782494949507,10,1,83,0.05714285714285714,1308,6.228571428571429,0.4969418960244648,4.623853211009174,1573,2,6,8,3,11,-70,0.034934497816593885,No,No,66,0.28820960698689957,-0.02864410480349345,No,0.048034934497816595,0.17142857142857143,26,0.12380952380952381,0.04285714285714286,0.02857142857142857,0.6761904761904762,0.08571428571428572,0.5714285714285714,2.578095238095238,4.3875,5.3545454545454545,2.715151515151515,7.9045226130653266,73.3,No,Yes,57,True
18,Los Angeles,Chargers,DEN,AFC,AFC West,Closed,Closed,Cover 3,17,188,161,0.7515527950310559,,107,0.6645962732919255,0.8027210884353742,0.04448863085714294,6,7,84,0.06832298136645963,1272,7.900621118012422,0.6265723270440252,5.317919075144508,1028,1,7,12,4,14,-57,0.06382978723404255,Yes,No,72,0.3829787234042553,0.09402898936170213,No,0.047872340425531915,0.16149068322981366,15,0.09316770186335403,0.031055900621118012,0.012422360248447204,0.7080745341614907,0.062111801242236024,0.5652173913043478,2.531055900621118,4.0249999999999995,5.3533333333333335,2.533333333333333,6.899328859060403,74.3,No,Yes,52,
25,New York,Jets,BUF,AFC,AFC East,Closed,Closed,Cover 3,17,144,135,0.8148148148148148,4,97,0.7185185185185186,0.7862595419847328,0.031517589351145014,4,,47,0.044444444444444446,1229,9.103703703703705,0.5760781122864117,9.26241134751773,951,6,,6,1,4,-43,0.041666666666666664,Yes,No,36,0.25,-0.07495312500000001,No,0.034722222222222224,0.14814814814814814,15,0.1111111111111111,0.014814814814814815,0.022222222222222223,0.7481481481481481,0.0962962962962963,0.5851851851851851,2.5844444444444443,3.1166666666666667,4.733333333333333,2.5944444444444446,7.259541984732825,114.7,No,Yes,55,
3,Baltimore,Ravens,PIT,AFC,AFC North,Closed,Closed,Cover 3,17,230,207,0.7777777777777778,1,148,0.714975845410628,0.8210526315789474,0.08121782457894733,12,3,60,0.03864734299516908,1677,8.101449275362318,0.4388789505068575,6.789954337899544,1521,1,3,12,2,8,-75,0.05217391304347826,No,Yes,81,0.3521739130434783,0.022128913043478287,Yes,0.034782608695652174,0.14009661835748793,21,0.10144927536231885,0.024154589371980676,0.033816425120772944,0.6135265700483091,0.13526570048309178,0.6135265700483091,2.7009661835748795,3.766666666666667,5.454545454545454,2.6,7.958549222797927,91,Yes,Yes,71,
12,Green Bay,Packers,MIN,NFC,NFC North,Closed,Closed,Cover 3,17,198,179,0.776536312849162,7,130,0.7262569832402235,0.8048780487804879,0.04626247681097573,11,2,-1,0.0111731843575419,1306,7.29608938547486,0.4647779479326187,7.297872340425532,1120,8,1,9,2,8,-49,0.045454545454545456,Yes,No,79,0.398989898989899,0.043132828282828294,Yes,0.030303030303030304,0.12849162011173185,18,0.1005586592178771,0.027932960893854747,0.05027932960893855,0.5586592178770949,0.0782122905027933,0.6033519553072626,2.8569832402234634,3.8666666666666663,5.08,2.7,6.746987951807229,105.6,No,Yes,66,
20,Miami,Dolphins,NE,AFC,AFC East,Open,Closed,Cover 3,17,168,151,0.8211920529801324,3,115,0.7615894039735099,0.8402777777777778,0.08675463934722216,6,1,53,0.039735099337748346,1256,8.317880794701987,0.5230891719745223,7.031645569620253,1032,2,3,7,2,14,-50,0.041666666666666664,Yes,No,49,0.2916666666666667,-0.0413857142857143,Yes,0.03571428571428571,0.13245033112582782,13,0.08609271523178808,0.033112582781456956,0.052980132450331126,0.6688741721854304,0.059602649006622516,0.6357615894039735,2.72317880794702,3.557142857142857,5.5,2.8040816326530615,7.166666666666667,96.3,No,Yes,49,
19,Las Vegas,Raiders,KC,AFC,AFC West,Closed,Closed,Cover 3,17,259,226,0.8097345132743363,9,153,0.6769911504424779,0.783410138248848,0.06064184056221211,3,4,122,0.0752212389380531,1737,7.685840707964601,0.4052964881980426,6.800829875518672,1959,8,4,15,6,14,-78,0.05791505791505792,No,No,92,0.3552123552123552,0.017316409266409257,No,0.02702702702702703,0.14601769911504425,30,0.13274336283185842,0.03982300884955752,0.030973451327433628,0.668141592920354,0.10619469026548672,0.6061946902654868,2.8199115044247787,4.053333333333333,4.927777777777778,2.627173913043478,8.922374429223744,94.9,No,No,76,True
9,Dallas,Cowboys,NYG,NFC,NFC East,Closed,Closed,Cover 3,17,219,192,0.7864583333333334,8,137,0.7135416666666666,0.8146067415730337,0.08307374619662922,11,3,85,0.041666666666666664,1738,9.052083333333334,0.4907940161104718,7.941463414634146,1495,8,4,13,1,13,-90,0.0593607305936073,No,No,92,0.4200913242009132,0.09258858447488584,Yes,0.0365296803652968,0.13020833333333334,20,0.10416666666666667,0.015625,0.036458333333333336,0.6666666666666666,0.08854166666666667,0.65625,2.740625,3.430769230769231,4.935714285714285,2.5608695652173914,8.398876404494382,104.5,No,No,85,
21,Minnesota,Vikings,GB,NFC,NFC North,Closed,Closed,Cover 3,17,120,103,0.7281553398058253,2,68,0.6601941747572816,0.7741935483870968,0.0069867841397849295,6,3,27,0.038834951456310676,740,7.184466019417476,0.55,5.619469026548672,591,1,1,10,4,8,-80,0.08333333333333333,Yes,No,57,0.475,0.1861091666666667,Yes,0.03333333333333333,0.1650485436893204,8,0.07766990291262135,0.02912621359223301,0.019417475728155338,0.6310679611650486,0.0970873786407767,0.4854368932038835,2.5262135922330096,3.9,6.042857142857143,2.263157894736842,6.287234042553192,86.2,No,Yes,35,True
23,New Orleans,Saints,ATL,NFC,NFC South,Open,Closed,Cover 3,17,245,209,0.7368421052631579,6,129,0.6172248803827751,0.7553191489361702,0.010739478367021382,14,5,148,0.06220095693779904,1310,6.267942583732057,0.47557251908396947,5.2,1417,6,2,21,6,19,-144,0.08571428571428572,No,Yes,103,0.4204081632653061,0.07617571428571428,No,0.012244897959183673,0.15789473684210525,21,0.10047846889952153,0.03349282296650718,0.023923444976076555,0.6124401913875598,0.0861244019138756,0.5406698564593302,2.9143540669856463,3.6761904761904765,5.28,2.5844660194174756,7.457894736842105,85.2,No,No,64,
11,Detroit,Lions,CHI,NFC,NFC North,Open,Closed,Cover 3,17,175,149,0.7516778523489933,8,97,0.6510067114093959,0.7647058823529411,0.05841817823529405,9,3,83,0.04697986577181208,1102,7.395973154362416,0.3992740471869328,4.958579881656805,1391,6,6,20,2,4,-114,0.11428571428571428,No,No,60,0.34285714285714286,-0.008145142857142877,No,0.05142857142857143,0.1610738255033557,20,0.1342281879194631,0.0738255033557047,0.04697986577181208,0.6510067114093959,0.10738255033557047,0.5838926174496645,2.9644295302013424,3.81,5.8,2.8883333333333336,10.153284671532846,83.8,No,Yes,51,
13,Houston,Texans,IND,AFC,AFC South,Closed,Closed,Cover 3,17,201,174,0.7126436781609196,2,109,0.6264367816091954,0.7388535031847133,0.02263645628662414,12,2,27,0.040229885057471264,1371,7.879310344827586,0.4566010211524435,5.220430107526882,1497,3,8,12,1,2,-100,0.05970149253731343,No,No,83,0.4129353233830846,0.10154502487562189,Yes,0.014925373134328358,0.1724137931034483,24,0.13793103448275862,0.05172413793103448,0.07471264367816093,0.6551724137931034,0.08045977011494253,0.5402298850574713,2.660344827586207,3.233333333333333,4.946666666666667,2.5542168674698793,9.35625,73.7,No,Yes,52,True
