teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingIncompletionsThrownAway,opponentStatsPassingIncompletionsBatted,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingSackedYardsLost,opponentStatsPassingSackedPercentage,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToSack,opponentStatsPassingAverageTimeToScramble,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing,opponentStatsPassingSackedFaultTotal
8,Cleveland,Browns,,CIN,AFC,AFC North,Open,Open,Cover 4,17,41,34,0.7647058823529411,1,24,0.7058823529411765,0.8064516129032258,0.007625827709677346,2,,-4,0.029411764705882353,218,6.411764705882353,0.6972477064220184,5.205128205128205,129,1,,5,1,-35,0.12195121951219512,No,No,20,0.4878048780487805,0.22086097560975612,No,0.04878048780487805,0.14705882352941177,4,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.6176470588235294,0.17647058823529413,0.5882352941176471,2.4411764705882355,3.4799999999999995,6.550000000000001,2.6,5.28125,97.4,No,Yes,10,4
2,Atlanta,Falcons,True,NO,NFC,NFC South,Open,Open,Cover 4,17,163,147,0.7755102040816326,8,101,0.6870748299319728,0.781021897810219,0.05062111700729932,6,1,60,0.04081632653061224,1082,7.360544217687075,0.43253234750462105,6.217948717948718,1224,6,4,9,4,-52,0.05521472392638037,No,Yes,44,0.26993865030674846,-0.06348834355828219,No,0.018404907975460124,0.1564625850340136,22,0.14965986394557823,0.04081632653061224,0.04081632653061224,0.7142857142857143,0.11564625850340136,0.6190476190476191,2.7183673469387757,3.0444444444444443,5.442857142857143,2.4863636363636363,8.82857142857143,92.3,No,Yes,45,
32,Washington,Commanders,,PHI,NFC,NFC East,Open,Open,Cover 4,17,128,101,0.6831683168316832,3,62,0.6138613861386139,0.7142857142857143,-0.027787049076923087,7,2,7,0.0297029702970297,700,6.930693069306931,0.49857142857142855,5.7043478260869565,735,3,1,14,7,-59,0.109375,No,Yes,53,0.4140625,0.14235117187500002,No,0.0625,0.2079207920792079,9,0.0891089108910891,0.0297029702970297,0.019801980198019802,0.6633663366336634,0.0891089108910891,0.5742574257425742,2.5712871287128714,3.6785714285714284,5.023076923076923,2.7622641509433965,7.989130434782608,87.9,No,No,35,3
31,Tennessee,Titans,,JAX,AFC,AFC South,Closed,Open,Cover 4,17,133,115,0.808695652173913,5,81,0.7043478260869566,0.7889908256880734,0.019260225733945036,2,3,49,0.043478260869565216,959,8.339130434782609,0.5776850886339937,7.472,676,5,1,10,2,-80,0.07518796992481203,No,Yes,42,0.3157894736842105,0.023620300751879705,No,0.045112781954887216,0.14782608695652175,11,0.09565217391304348,0.017391304347826087,0.06956521739130435,0.6782608695652174,0.11304347826086956,0.6434782608695652,2.5339130434782606,3.34,5.0125,2.6952380952380954,6.1454545454545455,106.4,No,No,36,2
22,New England,Patriots,True,MIA,AFC,AFC East,Open,Open,Cover 4,17,104,93,0.7849462365591398,5,66,0.7096774193548387,0.7840909090909091,0.017515757204545457,3,1,39,0.03225806451612903,596,6.408602150537634,0.5302013422818792,5.081632653061225,577,3,3,5,6,-23,0.04807692307692308,No,Yes,47,0.4519230769230769,0.11419086538461538,No,0.028846153846153848,0.15053763440860216,7,0.07526881720430108,0.06451612903225806,0.03225806451612903,0.5483870967741935,0.15053763440860216,0.5376344086021505,2.764516129032258,4.4,5.766666666666667,2.7276595744680847,6.674157303370786,85.2,No,No,29,4
30,Tampa Bay,Buccaneers,True,CAR,NFC,NFC South,Closed,Open,Cover 4,17,112,97,0.7319587628865979,4,66,0.6804123711340206,0.7582417582417582,0.030132374153846175,5,1,45,0.030927835051546393,730,7.525773195876289,0.5095890410958904,5.205607476635514,795,,2,10,6,-83,0.08928571428571429,No,No,45,0.4017857142857143,0.10019107142857145,Yes,0.017857142857142856,0.18556701030927836,13,0.13402061855670103,0.030927835051546393,0.010309278350515464,0.6804123711340206,0.08247422680412371,0.5773195876288659,2.593814432989691,3.5200000000000005,5.96,2.5844444444444443,8.641304347826088,81.6,No,Yes,30,6
17,Los Angeles,Rams,True,ARZ,NFC,NFC West,Open,Open,Cover 4,17,106,99,0.7474747474747475,9,64,0.6464646464646465,0.717391304347826,-0.014309575586956558,5,1,8,0.020202020202020204,579,5.848484848484849,0.38687392055267705,5.542857142857143,774,4,1,6,5,-32,0.05660377358490566,No,No,43,0.4056603773584906,0.06494386792452832,No,0.03773584905660377,0.15151515151515152,13,0.13131313131313133,0.010101010101010102,0.030303030303030304,0.6767676767676768,0.0707070707070707,0.5858585858585859,2.6898989898989902,3.883333333333333,4.1,2.4906976744186045,8.32258064516129,89.6,No,Yes,28,5
28,Seattle,Seahawks,,SF,NFC,NFC West,Open,Open,Cover 4,17,115,99,0.8181818181818182,4,72,0.7272727272727273,0.7857142857142857,0.0500067797653061,,1,37,0.050505050505050504,732,7.393939393939394,0.6010928961748634,5.579439252336448,729,3,3,8,2,-60,0.06956521739130435,No,No,35,0.30434782608695654,0.03109608695652173,No,0.034782608695652174,0.15151515151515152,13,0.13131313131313133,0.04040404040404041,0.030303030303030304,0.6868686868686869,0.12121212121212122,0.6363636363636364,2.415151515151515,3.3625,4.525,2.4571428571428573,7.438775510204081,91,Yes,Yes,31,5
14,Indianapolis,Colts,,HST,AFC,AFC South,Closed,Open,Cover 4,17,91,87,0.7816091954022989,2,59,0.6781609195402298,0.7901234567901234,0.026654044012345612,4,1,50,0.05747126436781609,544,6.252873563218391,0.5073529411764706,5.164835164835165,516,,1,4,1,-29,0.04395604395604396,No,Yes,26,0.2857142857142857,-0.04785274725274727,No,0.06593406593406594,0.14942528735632185,6,0.06896551724137931,0.034482758620689655,0.04597701149425287,0.6206896551724138,0.14942528735632185,0.632183908045977,2.5977011494252875,3.7,,2.826923076923077,6.634146341463414,79.9,No,No,25,2
10,Denver,Broncos,True,LAC,AFC,AFC West,Open,Open,Cover 4,17,93,80,0.775,4,47,0.5875,0.7466666666666667,-0.019523640213333304,2,2,29,0.1125,434,5.425,0.576036866359447,3.689655172413793,550,3,3,7,6,-38,0.07526881720430108,No,No,35,0.3763440860215054,0.0838467741935484,No,0.021505376344086023,0.1375,9,0.1125,0.05,0.025,0.6625,0.0625,0.625,2.5462499999999997,3.957142857142857,4.966666666666667,2.5971428571428574,7.2368421052631575,70.5,No,Yes,23,3
15,Jacksonville,Jaguars,True,TEN,AFC,AFC South,Closed,Open,Cover 4,17,102,86,0.6511627906976745,4,48,0.5581395348837209,0.6125,-0.10680371837499991,3,1,9,0.011627906976744186,534,6.209302325581396,0.5337078651685393,4.094736842105263,710,2,3,9,8,-50,0.08823529411764706,No,Yes,44,0.43137254901960786,0.11978382352941175,No,0.0392156862745098,0.27906976744186046,12,0.13953488372093023,0.11627906976744186,0.03488372093023256,0.6395348837209303,0.06976744186046512,0.5,2.717441860465116,4.533333333333333,5.328571428571428,2.7590909090909093,8.524390243902438,67.7,No,No,19,3
18,Los Angeles,Chargers,,DEN,AFC,AFC West,Open,Open,Cover 4,17,131,117,0.7350427350427351,5,79,0.6752136752136753,0.7454545454545455,-0.002645143927272664,6,,14,0.02564102564102564,828,7.076923076923077,0.4939613526570048,5.463414634146342,883,3,4,6,8,-36,0.04580152671755725,No,No,38,0.2900763358778626,-0.013729770992366415,No,0.04580152671755725,0.19658119658119658,11,0.09401709401709402,0.042735042735042736,0.03418803418803419,0.7264957264957265,0.06837606837606838,0.47863247863247865,2.547008547008547,3.3333333333333335,4.975,2.486842105263158,7.954954954954955,82.1,No,Yes,35,1
25,New York,Jets,,BUF,AFC,AFC East,Open,Open,Cover 4,17,80,69,0.7681159420289855,1,47,0.6811594202898551,0.7538461538461538,0.025866400815384605,2,1,6,0.028985507246376812,585,8.478260869565217,0.517948717948718,8.055555555555555,583,1,,3,6,-25,0.0375,Yes,Yes,26,0.325,0.01769124999999998,No,0.0375,0.15942028985507245,12,0.17391304347826086,0.028985507246376812,0.043478260869565216,0.7101449275362319,0.043478260869565216,0.5797101449275363,2.6405797101449275,3.0666666666666664,6.0625,2.769230769230769,8.833333333333334,99,No,No,26,2
3,Baltimore,Ravens,,PIT,AFC,AFC North,Closed,Open,Cover 4,17,39,34,0.7352941176470589,4,24,0.7058823529411765,0.7352941176470589,0.028534314470588296,,,-3,0.029411764705882353,303,8.911764705882353,0.35973597359735976,10.088235294117647,328,2,,,3,,,No,No,14,0.358974358974359,0.04782179487179487,No,0.02564102564102564,0.2647058823529412,8,0.23529411764705882,0.029411764705882353,0.058823529411764705,0.7352941176470589,0.11764705882352941,0.5588235294117647,2.644117647058824,,6.0200000000000005,2.6999999999999997,9.647058823529411,117.6,No,Yes,13,
12,Green Bay,Packers,,MIN,NFC,NFC North,Open,Open,Cover 4,17,82,78,0.7948717948717948,5,54,0.6923076923076923,0.8235294117647058,0.06848533555882352,9,,9,0.02564102564102564,490,6.282051282051282,0.3877551020408163,6.6875,491,5,1,2,3,-10,0.024390243902439025,No,Yes,37,0.45121951219512196,0.05248292682926833,Yes,0.036585365853658534,0.05128205128205128,6,0.07692307692307693,0.01282051282051282,0.05128205128205128,0.44871794871794873,0.16666666666666666,0.5897435897435898,3.005128205128205,3.0999999999999996,5.25,2.7216216216216216,7.115942028985507,102,No,No,20,
20,Miami,Dolphins,,NE,AFC,AFC East,Open,Open,Cover 4,17,48,43,0.7906976744186046,3,29,0.6744186046511628,0.7619047619047619,0.040505729619047526,1,,62,0.06976744186046512,313,7.27906976744186,0.5207667731629393,6.065217391304348,392,4,2,3,4,-24,0.0625,No,Yes,13,0.2708333333333333,-0.025190624999999984,No,0.041666666666666664,0.16279069767441862,8,0.18604651162790697,0.046511627906976744,0.046511627906976744,0.7906976744186046,0.09302325581395349,0.5581395348837209,2.4906976744186045,3.466666666666667,4.15,2.4923076923076923,9.333333333333334,100.2,No,No,14,1
19,Las Vegas,Raiders,True,KC,AFC,AFC West,Closed,Open,Cover 4,17,96,84,0.7857142857142857,5,62,0.7380952380952381,0.8311688311688312,0.07273312980519486,2,5,28,0.023809523809523808,585,6.964285714285714,0.49743589743589745,5.923076923076923,587,,,7,3,-46,0.07291666666666667,Yes,No,26,0.2708333333333333,-0.008210416666666664,No,0.03125,0.11904761904761904,7,0.08333333333333333,0.011904761904761904,0.023809523809523808,0.6904761904761905,0.047619047619047616,0.6428571428571429,2.4238095238095236,3.742857142857143,4.92,2.8,7.623376623376624,92.6,Yes,Yes,25,2
9,Dallas,Cowboys,,NYG,NFC,NFC East,Open,Open,Cover 4,17,75,66,0.7575757575757576,5,45,0.6818181818181818,0.8421052631578947,0.09018363728070178,8,1,9,0.045454545454545456,484,7.333333333333333,0.4628099173553719,7.3478260869565215,454,2,,3,2,-17,0.04,No,No,27,0.36,0.067106,No,0.04,0.10606060606060606,7,0.10606060606060606,,0.030303030303030304,0.6060606060606061,0.10606060606060606,0.6515151515151515,2.504545454545455,6.266666666666666,5.3999999999999995,2.6666666666666665,7.964912280701754,99.6,No,No,15,3
21,Minnesota,Vikings,True,GB,NFC,NFC North,Open,Open,Cover 4,17,69,59,0.7966101694915254,1,40,0.6779661016949152,0.8035714285714286,0.04209246953571433,1,2,37,0.0847457627118644,350,5.932203389830509,0.6685714285714286,4.25,384,,1,5,5,-33,0.07246376811594203,No,Yes,26,0.37681159420289856,0.09913478260869564,Yes,0.028985507246376812,0.15254237288135594,6,0.1016949152542373,0.01694915254237288,,0.6779661016949152,0.0847457627118644,0.576271186440678,2.457627118644068,4.24,4.7,2.3,6.857142857142857,76.2,No,No,15,
23,New Orleans,Saints,,ATL,NFC,NFC South,Open,Open,Cover 4,17,103,92,0.8260869565217391,1,71,0.7717391304347826,0.8295454545454546,0.08794949197727275,3,1,14,0.021739130434782608,789,8.576086956521738,0.5399239543726235,7.707070707070707,672,3,1,7,4,-41,0.06796116504854369,No,Yes,33,0.32038834951456313,-0.02510291262135922,No,0.019417475728155338,0.13043478260869565,10,0.10869565217391304,0.021739130434782608,0.043478260869565216,0.6413043478260869,0.11956521739130435,0.6086956521739131,2.817391304347826,4.114285714285715,4.85,2.8303030303030305,7.636363636363637,108.5,No,Yes,31,1
11,Detroit,Lions,,CHI,NFC,NFC North,Open,Open,Cover 4,17,100,87,0.8620689655172413,1,63,0.7241379310344828,0.8095238095238095,0.08993424147619056,2,1,73,0.05747126436781609,742,8.528735632183908,0.42587601078167114,8.258426966292134,812,3,1,2,3,-22,0.02,No,Yes,29,0.29,-0.010613500000000008,No,0.04,0.09195402298850575,13,0.14942528735632185,0.011494252873563218,0.09195402298850575,0.7701149425287356,0.08045977011494253,0.6551724137931034,2.57816091954023,3.6500000000000004,5.618181818181818,2.8551724137931034,9.666666666666666,104.7,No,No,27,1
13,Houston,Texans,True,IND,AFC,AFC South,Closed,Open,Cover 4,17,132,118,0.7457627118644068,4,71,0.6016949152542372,0.7,-0.0255954941272728,6,1,112,0.05084745762711865,717,6.076271186440678,0.5648535564853556,4.05511811023622,993,5,5,9,3,-77,0.06818181818181818,No,Yes,41,0.3106060606060606,0.002142803030303002,No,0.045454545454545456,0.1694915254237288,20,0.1694915254237288,0.025423728813559324,0.09322033898305085,0.6016949152542372,0.1271186440677966,0.6016949152542372,2.575423728813559,4.355555555555556,5.9,2.602439024390244,8.945945945945946,74,No,No,32,3
