teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingIncompletionsThrownAway,opponentStatsPassingIncompletionsBatted,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage
24,New York,Giants,,PHI,NFC,NFC East,Closed,Closed,Cover 1,17,144,144,0.7986111111111112,8,103,0.7152777777777778,0.8270676691729323,0.01546246769172932,7,4,33,0.04861111111111111,883,6.131944444444445,0.6172140430351076,7.104166666666667,537,7,,3,No,Yes,27,0.1875,-0.1072947916666667,No,0.05555555555555555,0.125,,,0.7430555555555556,0.05555555555555555,0.5069444444444444,2.2840277777777778,2.388888888888889,4.037593984962406,103.4,No,Yes,45,,
5,Carolina,Panthers,,ATL,NFC,NFC South,Open,Open,Red Zone,17,173,173,0.838150289017341,9,128,0.7398843930635838,0.8322981366459627,0.021057710627329196,8,4,31,0.03468208092485549,996,5.757225433526012,0.6536144578313253,5.786127167630058,611,7,3,3,No,Yes,28,0.16184971098265896,-0.13599942196531795,No,0.06358381502890173,0.08092485549132948,0.023121387283236993,,0.7052023121387283,0.08670520231213873,0.5722543352601156,2.301734104046243,2.4964285714285714,3.7950310559006213,94,No,Yes,64,1,0.005780346820809248
10,Denver,Broncos,True,KC,AFC,AFC West,Closed,Closed,Cover 3,17,169,169,0.7455621301775148,8,112,0.6627218934911243,0.7547169811320755,-0.05991576442767288,8,2,22,0.047337278106508875,959,5.674556213017752,0.6809176225234619,4.550295857988166,579,4,6,8,Yes,No,37,0.21893491124260356,-0.07300118343195268,No,0.047337278106508875,0.1893491124260355,0.03550295857988166,0.005917159763313609,0.7218934911242604,0.10059171597633136,0.5029585798816568,2.267455621301775,2.5,3.641509433962264,74.1,No,Yes,53,,
6,Chicago,Bears,,GB,NFC,NFC North,Closed,Closed,Cover 1,17,147,147,0.7959183673469388,8,105,0.7142857142857143,0.8571428571428571,0.03210800885714282,8,4,33,0.061224489795918366,911,6.197278911564626,0.756311745334797,5.517006802721088,404,4,4,1,No,Yes,32,0.21768707482993196,-0.1046231292517007,Yes,0.08163265306122448,0.10884353741496598,0.027210884353741496,,0.673469387755102,0.11564625850340136,0.5170068027210885,2.4435374149659865,2.453125,3.096296296296296,85.2,No,No,48,,
14,Indianapolis,Colts,True,JAX,AFC,AFC South,Open,Open,Cover 2,17,168,168,0.8035714285714286,5,129,0.7678571428571429,0.8176100628930818,-0.004755986339622598,5,4,-3,0.005952380952380952,927,5.517857142857143,0.6893203883495146,5.815476190476191,453,7,2,1,No,Yes,18,0.10714285714285714,-0.16237589285714288,No,0.08333333333333333,0.125,0.011904761904761904,0.011904761904761904,0.7261904761904762,0.09523809523809523,0.5654761904761905,2.1375,2.511111111111111,2.849056603773585,98,No,Yes,53,1,0.005952380952380952
29,San Francisco,49ers,,ARZ,NFC,NFC West,Open,Open,Cover 2,17,157,157,0.8343949044585988,14,111,0.7070063694267515,0.7880794701986755,-0.025621839079470132,5,1,42,0.050955414012738856,907,5.777070063694268,0.7276736493936052,6.222929936305732,563,8,2,1,No,No,24,0.15286624203821655,-0.1304003184713376,No,0.050955414012738856,0.12101910828025478,0.006369426751592357,0.03821656050955414,0.732484076433121,0.11464968152866242,0.5859872611464968,2.2171974522292994,2.441666666666667,3.728476821192053,96.7,No,Yes,44,1,0.006369426751592357
28,Seattle,Seahawks,,LA,NFC,NFC West,Open,Open,Cover 2 Man,17,183,183,0.7595628415300546,9,128,0.6994535519125683,0.7823529411764706,-0.05249768694117651,5,7,21,0.0273224043715847,1020,5.573770491803279,0.8147058823529412,5.983606557377049,428,6,1,3,No,No,42,0.22950819672131148,-0.07379180327868853,No,0.08196721311475409,0.16393442622950818,0.01639344262295082,,0.6939890710382514,0.07650273224043716,0.5027322404371585,2.3333333333333335,2.4023809523809527,2.502923976608187,92.2,No,No,58,1,0.00546448087431694
17,Los Angeles,Rams,True,SEA,NFC,NFC West,Open,Open,Cover 2 Man,17,168,168,0.7738095238095238,10,120,0.7142857142857143,0.8235294117647058,0.002787373307189478,6,9,23,0.03571428571428571,1018,6.059523809523809,0.7111984282907662,6.208333333333333,517,8,3,,No,No,29,0.17261904761904762,-0.11620327380952383,No,0.05357142857142857,0.125,0.017857142857142856,,0.7023809523809523,0.06547619047619048,0.6011904761904762,2.2494047619047617,2.341379310344828,3.3790849673202614,95.3,No,No,58,1,0.005952380952380952
31,Tennessee,Titans,True,HST,AFC,AFC South,Open,Open,Cover 2,17,148,148,0.8175675675675675,9,110,0.7432432432432432,0.85,0.031717416592857095,3,4,45,0.060810810810810814,937,6.331081081081081,0.7171824973319103,6.804054054054054,458,8,2,3,No,No,17,0.11486486486486487,-0.1538962837837838,No,0.060810810810810814,0.12837837837837837,0.013513513513513514,0.013513513513513514,0.7972972972972973,0.0472972972972973,0.5675675675675675,2.1331081081081082,2.3705882352941177,3.24822695035461,102.8,No,Yes,46,,
22,New England,Patriots,True,BUF,AFC,AFC East,Open,Closed,Cover 1,17,140,140,0.8,6,101,0.7214285714285714,0.8244274809160306,0.019728102801526703,5,4,33,0.05,876,6.257142857142857,0.6746575342465754,7.4,542,8,,2,No,No,24,0.17142857142857143,-0.12180892857142855,No,0.07142857142857142,0.12857142857142856,0.007142857142857143,0.014285714285714285,0.7714285714285715,0.05714285714285714,0.5571428571428572,2.275,2.4625,4.137404580152672,107.3,No,No,49,,
30,Tampa Bay,Buccaneers,True,NO,NFC,NFC South,Closed,Closed,Cover 1,17,189,189,0.8518518518518519,8,145,0.7671957671957672,0.8579545454545454,0.050724340920454525,9,4,31,0.031746031746031744,1166,6.169312169312169,0.6483704974271012,6.645502645502646,702,9,2,3,No,No,37,0.19576719576719576,-0.09913597883597883,Yes,0.042328042328042326,0.06349206349206349,0.021164021164021163,0.010582010582010581,0.7407407407407407,0.09523809523809523,0.6402116402116402,2.284656084656085,2.489189189189189,3.9886363636363638,103.2,No,Yes,65,1,0.005291005291005291
20,Miami,Dolphins,,NYJ,AFC,AFC East,Open,Open,Cover 4,17,170,170,0.7588235294117647,8,117,0.6882352941176471,0.7948717948717948,-0.014516329544871809,11,2,46,0.041176470588235294,952,5.6,0.6775210084033614,5.776470588235294,583,6,2,4,No,No,37,0.21764705882352942,-0.10486470588235293,No,0.041176470588235294,0.15294117647058825,0.0058823529411764705,0.0058823529411764705,0.6529411764705882,0.13529411764705881,0.5764705882352941,2.4447058823529413,2.410810810810811,3.713375796178344,89.6,No,Yes,53,2,0.011764705882352941
12,Green Bay,Packers,True,CHI,NFC,NFC North,Closed,Closed,Cover 1,17,164,164,0.7804878048780488,4,120,0.7317073170731707,0.8064516129032258,-0.01770170968387097,6,2,18,0.03048780487804878,996,6.073170731707317,0.7058232931726908,6.682926829268292,496,5,,7,No,Yes,33,0.20121951219512196,-0.11899740853658536,Yes,0.04878048780487805,0.1402439024390244,0.012195121951219513,,0.7012195121951219,0.07317073170731707,0.5365853658536586,2.4314024390243905,2.3878787878787877,3.1794871794871793,98.5,No,No,54,,
3,Baltimore,Ravens,True,CLV,AFC,AFC North,Open,Open,Cover 2,17,173,173,0.8265895953757225,11,124,0.7167630057803468,0.8148148148148148,0.016264216771604834,7,4,-9,0.046242774566473986,1040,6.011560693641618,0.5778846153846153,6.936416184971098,674,8,,5,No,No,29,0.1676300578034682,-0.15903554913294798,Yes,0.05202312138728324,0.10404624277456648,0.005780346820809248,0.005780346820809248,0.6358381502890174,0.09248554913294797,0.5144508670520231,2.4687861271676304,2.6241379310344826,4.160493827160494,102.3,No,Yes,58,2,0.011560693641618497
25,New York,Jets,True,MIA,AFC,AFC East,Open,Open,Cover 4,17,167,167,0.8083832335329342,15,119,0.7125748502994012,0.8235294117647058,-0.00765036264052299,8,3,-4,0.041916167664670656,1025,6.137724550898204,0.8087804878048781,6.826347305389222,405,8,1,10,No,No,45,0.2694610778443114,-0.04306646706586829,No,0.07784431137724551,0.10778443113772455,,0.017964071856287425,0.688622754491018,0.11377245508982035,0.5868263473053892,2.3868263473053895,2.508888888888889,2.5961538461538463,100.5,No,Yes,49,1,0.005988023952095809
18,Los Angeles,Chargers,,LV,AFC,AFC West,Closed,Open,Cover 2,17,171,171,0.7719298245614035,6,124,0.7251461988304093,0.79375,-0.030139837225000132,6,4,5,0.017543859649122806,907,5.304093567251462,0.6747519294377067,5.538011695906433,506,2,,2,No,No,27,0.15789473684210525,-0.13568070175438596,No,0.05847953216374269,0.15789473684210525,0.005847953216374269,0.005847953216374269,0.7134502923976608,0.08187134502923976,0.52046783625731,2.2769590643274853,2.5666666666666664,3.1677018633540373,88.5,No,Yes,38,,
15,Jacksonville,Jaguars,,IND,AFC,AFC South,Open,Open,Cover 2,17,184,184,0.8532608695652174,6,132,0.717391304347826,0.8202247191011236,-0.0019271439719100725,5,,53,0.07608695652173914,1027,5.581521739130435,0.7458617332035054,5.5271739130434785,601,4,2,4,No,Yes,40,0.21739130434782608,-0.14353369565217394,No,0.05434782608695652,0.11413043478260869,0.010869565217391304,0.010869565217391304,0.6413043478260869,0.10869565217391304,0.5815217391304348,2.6673913043478263,2.575,3.357541899441341,87.8,No,Yes,56,,
13,Houston,Texans,,TEN,AFC,AFC South,Open,Open,Cover 2,17,170,170,0.7647058823529411,3,117,0.6882352941176471,0.7763975155279503,-0.03588852272670806,5,3,-4,0.047058823529411764,994,5.847058823529411,0.704225352112676,5.4941176470588236,575,6,4,,No,No,33,0.19411764705882353,-0.10150441176470587,No,0.07647058823529412,0.16470588235294117,0.023529411764705882,0.0058823529411764705,0.7647058823529411,0.09411764705882353,0.5058823529411764,2.288823529411765,2.4060606060606062,3.549382716049383,85.8,No,Yes,52,,
23,New Orleans,Saints,,TB,NFC,NFC South,Closed,Closed,Cover 1,17,173,173,0.8034682080924855,8,124,0.7167630057803468,0.8333333333333334,0.01638223174358977,11,4,15,0.03468208092485549,1060,6.127167630057803,0.6783018867924528,6.589595375722543,533,4,,4,No,No,39,0.2254335260115607,-0.1335384393063584,Yes,0.046242774566473986,0.08092485549132948,0.011560693641618497,0.005780346820809248,0.6011560693641619,0.12716763005780346,0.5664739884393064,2.6560693641618496,2.7897435897435896,3.3734177215189876,95.1,No,Yes,52,1,0.005780346820809248
11,Detroit,Lions,True,MIN,NFC,NFC North,Open,Open,Cover 2,17,167,167,0.7904191616766467,17,118,0.7065868263473054,0.7911392405063291,-0.0020973451898733675,4,3,49,0.041916167664670656,1006,6.023952095808383,0.6242544731610338,5.81437125748503,740,5,3,6,No,No,30,0.17964071856287425,-0.1272056886227545,No,0.023952095808383235,0.15568862275449102,0.023952095808383235,,0.7485029940119761,0.04790419161676647,0.5029940119760479,2.3538922155688624,2.4433333333333334,4.625,88.6,No,Yes,54,1,0.005988023952095809
21,Minnesota,Vikings,,DET,NFC,NFC North,Open,Open,Cover 2,17,192,192,0.8020833333333334,6,141,0.734375,0.8435754189944135,0.017220024854748606,3,8,-3,0.052083333333333336,1094,5.697916666666667,0.7431444241316271,5.958333333333333,518,7,2,4,No,No,40,0.20833333333333334,-0.08310729166666668,No,0.06770833333333333,0.11979166666666667,0.020833333333333332,,0.6822916666666666,0.11979166666666667,0.5520833333333334,2.2645833333333334,2.4050000000000002,2.861878453038674,94.8,No,Yes,66,,
19,Las Vegas,Raiders,True,LAC,AFC,AFC West,Closed,Open,Cover 2,17,176,176,0.8125,11,123,0.6988636363636364,0.8322981366459627,0.0124687991490684,6,8,43,0.0625,1072,6.090909090909091,0.7248134328358209,6.744318181818182,530,8,1,3,No,No,27,0.1534090909090909,-0.13074275568181817,No,0.0625,0.09659090909090909,0.011363636363636364,0.017045454545454544,0.6647727272727273,0.09090909090909091,0.5454545454545454,2.2223295454545453,2.3814814814814813,3.3395061728395063,98.5,No,Yes,54,,
