id,name,pos,team,catchableTargets,contestedReceptions,contestedTargets,createdCatches,drops,explosiveReceptions,explosiveTouchdowns,explosiveYards,firstReadTargets,missedTackles,success,dvoa,dyar,epa,endZoneTargets,endZoneTouchdowns,redZoneTargets,redZoneTouchdowns,airYards,catchableAirYards,droppedAirYards,prayerYards,deepReceptions,deepTargets,deepTouchdowns,deepYards,backfieldRoutes,backfieldYards,closingCoverage,emptyRouteCoverage,emptyRouteYards,inlineRoutes,inlineYards,manCoverage,manYards,offlineRoutes,offlineYards,openCoverage,outWideRoutes,outWideYards,singleHighRoutes,singleHighYards,slotRoutes,slotYards,stepSeparation,tightCoverage,twoHighRoutes,twoHighYards,wideOpen,zeroCoverageRoutes,zeroCoverageYards,zoneCoverage,zoneYards
00-0038821,,,,9,1,2,1,0,2,0,50,8,1,7,0.3301,37.856,7.414999999999998,1,0,2,0,0,106,0,21,1,1,0,30,0,0,3,0,0,0,0,41,0,0,0,2,68,88,51,54,34,36,2,4,46,70,0,5,0,61,124
00-0036037,,,,0,0,0,0,0,0,0,0,1,0,0,-1.1421,-8.322,-2.683,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0038920,,,,1,0,0,0,0,0,0,0,1,0,1,0.1291,1.34,0.374,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,4,0,19,7,14,0,0,1,0,17,7,5,7,0,0,6,0,0,4,0,8,0
00-0033893,,,,1,0,0,0,0,0,0,0,0,0,1,1.3835,8.098,1.252,0,0,0,0,0,3,0,0,0,0,0,0,13,10,0,0,0,0,0,5,0,0,0,1,0,0,8,0,1,0,0,0,6,10,0,0,0,9,10
00-0031484,,,,3,1,1,0,0,0,0,0,2,0,3,0.5004,17.064999999999998,2.55,1,1,1,1,0,11,0,4,0,0,0,0,3,0,2,1,0,79,30,63,18,35,0,1,0,0,71,16,10,0,0,1,50,12,0,5,2,63,12
00-0039163,C.J. Stroud,QB,HOU,0,0,0,0,0,0,0,0,1,0,0,-1.0799,-4.986,-0.726,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00-0036510,,,,6,0,1,0,1,0,0,0,5,0,4,-0.0264,2.657000000000002,2.7180000000000004,0,0,1,1,0,23,10,14,0,0,0,0,0,0,1,0,0,15,23,20,16,15,11,3,4,0,23,32,6,13,0,1,16,15,3,1,0,20,31
00-0031357,,,,0,0,0,0,0,0,0,0,0,0,0,-1.2322,-9.786,-2.977,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0039732,Bo Nix,QB,DEN,1,1,1,1,0,0,0,0,1,0,1,1.1287,12.553,3.88,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0
00-0036590,,,,6,0,0,0,1,0,0,0,4,0,4,-0.0903,-0.9249999999999998,1.3360000000000003,2,1,1,1,0,19,5,55,0,2,0,0,1,0,1,0,0,23,8,44,9,15,21,3,8,0,48,15,29,7,0,3,21,19,1,7,2,32,27
00-0037422,,,,1,0,0,0,0,0,0,0,1,0,1,0.4001,4.148,0.68,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,8,9,3,9,1,0,1,0,5,0,0,1,0,4,0
00-0039543,,,,1,1,1,0,0,0,0,0,2,0,1,-0.5228,-9.298,0.06200000000000011,1,0,1,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,1,24,7,16,7,0,0,0,2,4,0,0,4,0,6,0
00-0035229,T.J. Hockenson,TE,MIN,44,5,12,0,1,5,0,137,29,2,34,0.0441,47.236000000000004,9.456999999999999,3,0,9,0,0,338,6,182,1,3,0,28,1,0,15,0,0,54,103,118,238,113,139,16,36,104,128,238,89,109,5,18,149,209,4,16,8,175,217
00-0039420,,,,3,0,1,0,0,0,0,0,2,0,1,-0.3266,-5.282999999999998,-0.0050000000000001155,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,7,19,16,19,6,0,2,3,1,15,19,14,0,0,1,19,1,0,0,0,18,1
00-0035891,,,,2,0,1,1,0,1,0,28,3,2,2,0.3325,8.849,2.5469999999999997,0,0,0,0,0,31,0,9,1,1,0,28,0,0,0,0,0,0,0,14,28,0,0,1,24,44,15,16,4,0,0,2,12,28,0,1,0,14,16
00-0038489,,,,1,0,0,0,0,0,0,0,1,0,0,-1.2288,-5.962,-0.48,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
00-0036841,,,,3,0,1,0,0,1,0,22,3,0,2,0.5761,16.56,2.7439999999999998,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,0,0,2,9,0,17,40,14,40,0,1,5,0,0,1,0,8,0
00-0039747,,,,8,0,0,0,1,0,0,0,5,0,4,-0.4339,-19.147,-0.6390000000000002,0,0,1,1,0,25,7,13,0,0,0,0,4,0,2,0,0,0,0,21,12,0,0,4,8,20,28,36,30,21,1,2,11,5,0,3,0,21,29
00-0037569,,,,5,1,1,1,0,0,0,0,2,1,4,0.5236,18.354,2.676,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,1,0,7,11,12,6,9,15,3,7,25,17,16,11,0,0,1,16,35,1,0,0,21,45
00-0039631,,,,5,0,0,0,0,0,0,0,4,0,3,-0.0067,2.201999999999999,2.779,0,0,2,0,0,12,0,0,0,0,0,0,2,0,4,0,0,3,0,15,25,14,19,1,6,9,14,25,6,0,0,0,16,3,0,1,0,16,3
00-0037216,,,,0,0,0,0,0,0,0,0,1,0,0,-1.1614,-4.776,-1.217,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,5,0,4,0,0,1,5,0,0,2,0,6,0
00-0037231,,,,16,1,3,1,2,2,0,45,16,0,10,-0.2968,-30.273,2.3529999999999998,0,0,0,0,0,151,19,108,0,3,0,0,1,0,4,0,0,0,0,82,40,0,0,8,158,105,105,49,32,46,4,4,83,102,2,3,0,109,111
00-0034860,,,,15,0,3,0,0,1,0,20,18,3,10,-0.3586,-46.756000000000014,-2.834,5,1,3,1,0,100,0,182,0,5,0,0,0,0,7,0,0,0,0,38,37,0,0,10,54,76,53,45,41,44,2,6,41,75,1,1,0,57,83
00-0033280,Christian McCaffrey,RB,SF,15,0,2,0,0,2,0,53,7,1,10,0.0093,15.104,-5.781999999999999,0,0,4,0,0,48,0,12,0,0,0,0,76,99,3,0,0,0,0,30,82,1,0,8,8,31,48,81,8,16,1,4,40,60,2,5,5,63,64
00-0035795,,,,1,0,0,0,1,0,0,0,1,0,0,-1.009,-4.574,-2.678,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00-0039650,,,,6,0,0,0,0,1,0,33,7,0,5,0.177,21.069,4.337000000000001,0,0,1,0,0,69,0,26,1,2,0,33,0,0,1,0,0,0,0,11,64,0,0,3,27,95,13,54,0,0,1,3,13,8,0,1,33,16,31
00-0039798,Isaiah Davis,RB,NYJ,11,0,1,0,0,1,0,24,1,1,7,0.2407,25.641,5.2810000000000015,1,0,3,1,0,15,0,1,0,0,0,0,52,71,4,0,0,0,0,35,29,2,0,6,7,4,25,21,1,0,0,0,32,54,2,5,0,27,46
00-0036534,,,,1,0,0,0,0,1,0,22,0,0,1,1.2835,8.995,1.244,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,1,0,20,22,14,22,1,13,0,30,22,13,0,0,0,14,0,0,1,0,25,0
00-0037287,,,,1,0,0,0,0,0,0,0,1,0,1,1.3794,10.598,1.428,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
00-0039379,,,,5,0,1,0,0,0,0,0,4,0,2,-0.6413,-29.129999999999995,-2.1399999999999997,0,0,0,0,0,46,0,5,0,1,0,0,1,0,1,0,0,0,0,33,11,0,0,3,28,14,44,14,54,8,1,2,38,8,0,1,0,50,11
00-0036862,,,,5,1,1,0,0,1,0,23,3,0,4,0.6378,29.438,6.353999999999999,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,0,0,0,24,25,7,38,3,7,0,27,69,26,31,0,1,12,0,0,3,0,18,44
00-0034073,,,,1,0,0,0,0,0,0,0,1,0,1,-0.0699,0.019,0.137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,3,0,1,1,0,12,5,11,5,0,0,10,0,0,1,0,14,5
00-0039373,Audric Estime,RB,NO,5,0,0,0,0,0,0,0,0,1,2,0.0584,5.207999999999999,-0.7650000000000001,0,0,0,0,0,-10,0,0,0,0,0,0,45,27,1,0,0,0,0,24,0,0,0,2,0,0,29,11,0,0,0,0,12,16,2,4,0,21,27
00-0037207,,,,1,0,0,0,0,0,0,0,1,0,1,0.3444,3.737,0.788,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,1,5
00-0036640,,,,1,0,0,0,0,0,0,0,0,0,0,-0.762,-9.052,-0.715,1,0,1,0,0,3,0,7,0,0,0,0,0,0,0,0,0,1,0,10,0,5,0,1,1,0,9,0,10,5,0,0,7,5,0,1,0,7,5
00-0037654,,,,7,0,1,0,0,0,0,0,2,0,5,-0.351,-16.217000000000002,0.751,1,0,1,0,0,18,0,2,0,0,0,0,4,0,0,0,0,28,25,33,14,29,14,6,0,0,34,14,4,0,1,1,29,25,0,2,0,32,25
00-0037578,,,,1,1,1,0,0,0,0,0,0,0,0,-1.1035,-7.039,-2.71,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
00-0037487,,,,4,0,0,0,0,0,0,0,0,1,2,-0.1666,-1.4020000000000001,-0.129,0,0,1,0,0,-8,0,0,0,0,0,0,4,-1,1,0,0,0,0,9,7,0,0,0,7,7,11,7,22,14,0,0,21,13,3,1,0,24,13
00-0039853,,,,1,0,1,0,0,0,0,0,4,0,1,-0.6409,-15.076000000000002,-0.8410000000000002,0,0,0,0,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,30,12,22,12,4,0,0,2,12,0,0,0,0,10,12
00-0036990,,,,1,0,0,0,0,1,0,34,0,1,1,2.0599,18.934,4.334,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00-0037306,,,,1,0,0,0,0,0,0,0,0,0,0,-0.924,-5.736,-0.521,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,10,0,10,2,0,1,0,11,0,4,0,0,0,6,2,0,1,0,8,2
00-0037509,,,,6,1,1,0,0,0,0,0,2,0,3,-0.1793,-1.779,-0.8940000000000001,0,0,1,0,0,0,0,3,0,0,0,0,34,29,2,0,0,0,0,17,0,0,0,1,0,0,23,0,0,0,1,1,10,29,2,1,0,17,29
00-0036955,,,,3,1,1,0,0,1,0,28,3,0,3,-0.2246,-4.81,-0.5200000000000002,0,0,0,0,0,37,0,15,1,1,0,28,0,0,0,0,0,0,0,45,35,0,0,3,66,41,41,41,18,0,2,1,39,0,0,4,0,39,6
00-0039731,,,,0,1,1,0,0,0,0,0,1,0,0,-1.1205,-6.85,-1.705,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
00-0039344,,,,3,0,0,0,0,0,0,0,0,2,2,0.0083,3.7550000000000012,1.456,0,0,2,0,0,-8,0,0,0,0,0,0,11,23,0,0,0,0,0,5,0,0,0,2,2,0,7,5,0,0,0,0,5,18,1,1,0,8,23
00-0035976,,,,3,0,0,0,0,1,0,23,3,0,3,0.1446,9.118000000000002,2.04,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0,7,8,8,31,5,29,4,0,3,6,0,1,0,4,6
00-0036438,,,,0,0,0,0,0,0,0,0,1,0,0,-1.0151,-6.527,-0.532,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,1,0
00-0037300,,,,9,0,2,0,2,0,0,0,13,2,4,-0.5365,-47.853,-9.093,1,0,3,0,0,40,10,147,0,5,0,0,0,0,0,0,0,0,0,85,18,5,0,9,138,55,92,30,47,10,0,7,90,35,1,8,0,105,47
00-0036913,,,,0,0,0,0,0,0,0,0,0,0,0,-1.0691,-7.468,-0.514,0,0,0,0,0,0,0,-5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,2,0,0,0,3,0,1,0,0,3,0
00-0039613,,,,3,0,0,0,0,0,0,0,3,0,1,-0.5064,-10.422,-0.944,0,0,0,0,0,8,0,28,0,1,0,0,1,0,0,0,0,10,5,17,11,6,10,1,8,6,20,6,7,0,1,2,11,15,0,1,0,15,10
00-0039648,,,,1,0,0,0,0,0,0,0,0,0,1,-0.5285,-6.263,0.2699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,8,6,6,0,0,1,0,10,6,2,0,0,0,3,0,1,0,0,5,0
00-0038636,,,,3,0,0,0,0,0,0,0,2,0,1,-0.0372,2.035000000000001,-0.4039999999999999,0,0,0,0,0,5,0,0,0,0,0,0,28,17,2,1,0,0,0,9,0,1,0,1,5,5,15,15,1,0,0,0,19,7,1,0,0,25,22
00-0039299,George Holani,RB,SEA,1,0,0,0,0,0,0,0,0,0,0,-1.2029,-7.976,-0.409,0,0,0,0,0,-1,0,0,0,0,0,0,2,-1,0,0,0,0,0,2,-1,0,0,1,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0
00-0035594,,,,3,0,0,0,0,0,0,0,0,0,1,-0.4855,-6.623,-0.854,0,0,0,0,0,1,0,0,0,0,0,0,45,11,2,1,0,0,0,24,0,0,0,0,5,0,25,9,2,0,0,0,24,2,1,2,0,27,11
00-0036254,,,,2,0,0,0,0,0,0,0,1,0,1,-0.3594,-3.912,-0.31899999999999995,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,2,8,6,6,6,6,0,0,0,7,0,0,0,0,9,0
00-0039316,,,,1,0,0,0,1,0,0,0,0,0,0,-0.8183,-4.846,-0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0
00-0034777,,,,5,1,3,0,0,0,0,0,7,0,3,-0.5859,-35.07,-4.063000000000001,2,1,2,1,0,38,0,77,0,1,0,0,0,0,1,0,0,0,0,26,18,0,0,3,45,31,31,6,6,0,1,4,18,25,0,2,0,25,13
00-0034054,,,,7,1,1,0,0,0,0,0,8,1,5,0.075,12.740000000000002,4.594999999999999,0,0,1,0,0,55,0,16,0,0,0,0,1,0,0,1,0,0,0,30,31,0,0,5,48,35,40,39,25,31,2,2,31,27,0,2,0,43,35
00-0039792,Devontez Walker,WR,BAL,2,0,1,0,0,1,1,21,3,0,1,0.2813,9.254999999999999,1.223,1,1,0,0,0,59,0,25,1,3,1,21,0,0,0,0,0,0,0,10,0,0,0,1,17,21,12,21,1,0,1,1,5,0,0,1,0,8,21
00-0034834,,,,1,1,1,0,0,0,0,0,1,0,1,0.4879,6.559,2.049,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,2
00-0036176,,,,2,1,1,0,0,0,0,0,1,0,2,0.3406,7.356,0.798,0,0,0,0,0,17,0,0,0,0,0,0,2,0,2,0,0,0,0,16,6,0,0,0,1,0,23,0,35,17,0,0,15,17,0,0,0,22,11
00-0037253,,,,1,0,0,0,0,0,0,0,1,0,1,1.0712,9.6,1.659,0,0,0,0,0,-7,0,0,0,0,0,0,3,18,0,0,0,0,0,1,0,0,0,1,0,0,3,18,0,0,0,0,0,0,0,0,0,2,18
00-0039164,Anthony Richardson Sr.,QB,IND,0,0,0,0,0,0,0,0,0,1,0,-1.1332,-6.279,-1.056,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,-1
00-0039816,,,,1,0,0,0,0,1,0,23,1,0,1,1.6815,13.025,1.889,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,23,2,0,3,0,0,0,4,23,0,0,0,5,23
00-0033863,,,,1,0,0,0,0,0,0,0,0,0,1,1.4434,13.216,1.952,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,9,9,9,6,0,0,1,0,13,9,0,0,0,0,3,0,1,1,0,8,0
00-0038941,,,,1,0,0,0,0,0,0,0,0,0,0,-0.5909,-3.393,-0.072,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,2,5,0,0,2,5,0,0,0,5,5
00-0039573,,,,1,0,0,0,0,0,0,0,0,0,1,0.7647,7.001,0.252,0,0,1,0,0,-5,0,1,0,0,0,0,6,13,1,0,0,0,0,2,0,0,0,1,0,0,5,13,0,0,0,0,1,0,0,0,0,4,13
00-0037617,,,,3,0,0,0,0,1,1,34,1,1,2,2.1197,32.242,5.056,0,0,0,0,0,7,0,0,0,0,0,0,64,49,0,0,0,0,0,43,39,3,0,2,4,0,43,39,0,0,0,0,22,10,1,6,0,28,10
00-0035662,,,,9,0,0,0,0,1,0,20,12,0,6,-0.1903,-7.499000000000003,4.16,0,0,2,0,0,45,0,78,0,3,0,0,0,0,1,0,0,0,0,19,40,0,0,10,18,68,27,70,15,23,3,1,6,21,0,0,0,14,51
00-0036463,,,,1,0,0,0,0,0,0,0,2,0,1,-0.0647,0.9220000000000006,-3.777,0,0,0,0,0,17,0,20,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,17,7,17,4,0,0,1,2,0,0,0,0,5,17
00-0036425,,,,3,0,0,0,0,0,0,0,2,0,2,0.0451,4.144,1.62,1,1,1,1,0,-9,0,0,0,0,0,0,25,11,0,0,0,0,0,19,1,0,0,2,3,0,19,0,1,0,0,0,6,10,1,4,1,10,10
00-0036924,,,,11,0,0,0,0,0,0,0,0,4,6,-0.0445,6.010000000000002,0.9589999999999999,0,0,2,0,0,-16,0,0,0,0,0,0,76,57,3,0,0,0,0,37,8,0,0,7,3,0,49,35,2,0,0,0,28,22,1,4,0,44,49
00-0036670,,,,1,0,0,0,0,0,0,0,0,0,1,0.9769,6.633,0.488,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,1,10,0,0,0,5,10
00-0035567,,,,3,0,0,0,0,1,0,26,0,1,3,0.2882,13.114,-2.729,0,0,0,0,0,-2,0,-8,0,0,0,0,33,40,2,2,0,0,0,10,0,1,0,2,5,0,21,5,3,0,0,1,18,35,0,1,0,30,40
00-0033110,Tyler Higbee,TE,LAR,8,0,1,0,0,0,0,0,7,0,6,-0.0865,-1.4309999999999978,4.958000000000001,2,1,6,2,0,18,0,8,0,0,0,0,0,0,1,0,0,15,23,16,9,14,36,7,4,0,15,9,5,7,1,2,22,57,1,1,0,22,57
00-0038454,,,,1,0,0,0,0,1,0,28,0,0,1,2.7529,17.059,1.15,0,0,0,0,0,-5,0,0,0,0,0,0,7,28,1,0,0,0,0,6,0,0,0,0,0,0,5,0,2,0,0,0,4,28,0,0,0,3,28
00-0034353,,,,1,0,0,1,0,0,0,0,1,0,1,0.9573,9.027,2.181,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,2,16,1,16,0,0,1,0,1,0,0,0,0,0,0
00-0038679,,,,1,0,0,0,0,1,1,69,0,1,1,7.1077,35.602,7.094,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,4,0,6,69,8,69,0,0,4,0,0,2,0,5,69
00-0036360,,,,4,0,1,0,0,0,0,0,2,1,1,-0.3802,-6.9350000000000005,0.4820000000000002,0,0,0,0,0,-4,0,0,0,0,0,0,23,24,1,0,0,0,0,13,14,0,0,4,1,0,21,22,4,0,0,0,7,2,0,0,0,15,10
00-0038498,,,,1,0,1,0,0,0,0,0,2,0,1,0.0079,1.4819999999999993,0.7989999999999999,0,0,2,1,0,4,0,5,0,0,0,0,2,7,0,0,0,7,0,21,7,11,0,0,3,0,31,7,15,0,1,1,7,0,0,0,0,17,0
00-0039754,,,,5,0,0,0,0,2,0,46,2,1,4,0.467,18.425,7.85,1,0,2,0,0,57,0,16,0,0,0,0,0,0,0,0,0,2,26,16,16,4,0,3,9,9,17,42,10,53,1,2,5,46,0,3,0,9,72
00-0034208,,,,1,0,0,0,0,0,0,0,0,0,0,-1.2869,-20.019,-3.9,0,0,0,0,0,-4,0,-10,0,0,0,0,18,-2,0,0,0,0,0,11,0,0,0,2,7,0,17,0,2,0,0,0,10,-2,1,0,0,16,-2
00-0038611,Chris Rodriguez Jr.,RB,JAX,1,0,0,0,0,0,0,0,0,0,1,1.0892,8.26,1.138,0,0,0,0,0,1,0,0,0,0,0,0,20,12,0,0,0,0,0,11,0,0,0,0,0,0,13,0,3,0,0,0,8,12,1,2,0,12,12
00-0039617,,,,1,0,0,0,0,0,0,0,1,1,1,-0.3504,-3.6470000000000002,-4.447,0,0,2,0,0,4,0,5,0,0,0,0,6,0,1,0,0,0,0,4,0,1,0,0,2,15,6,15,1,0,0,1,4,0,1,0,0,6,15
00-0039796,,,,1,0,0,0,1,0,0,0,0,0,0,-1.0439,-10.257000000000001,-0.7959999999999999,0,0,0,0,0,0,0,-5,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,1,0,0,9,0,0,0,1,0,2,0,0,0,0,3,0
00-0039458,,,,0,0,0,0,0,0,0,0,0,0,0,-1.1127,-9.546,-0.801,0,0,0,0,0,0,0,-2,0,0,0,0,1,0,1,0,0,9,0,5,0,3,0,0,1,0,9,0,2,0,0,0,7,0,0,0,0,11,0
00-0039757,,,,0,0,1,0,0,0,0,0,0,0,0,-2.4507,-5.629,-0.752,1,0,0,0,0,0,0,29,0,1,0,0,17,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,11,0
00-0039398,Joe Milton III,QB,DAL,0,0,1,0,0,0,0,0,0,0,0,-1.5979,-4.115,-0.662,1,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00-0039746,Will Shipley,RB,PHI,4,0,0,0,0,0,0,0,1,1,3,0.3512,10.964,2.3000000000000003,0,0,1,0,0,7,0,0,0,0,0,0,26,31,1,0,0,0,0,17,17,0,0,2,4,4,23,26,1,0,1,0,7,5,0,1,4,14,18
00-0037524,,,,1,1,2,0,0,1,1,49,1,0,1,1.4033,23.396,5.368,0,0,0,0,0,44,0,19,1,1,1,49,0,0,0,0,0,0,0,3,49,0,0,0,3,49,3,49,0,0,0,2,0,0,0,0,0,0,0
00-0033292,,,,1,0,0,0,0,0,0,0,1,0,1,0.5285,3.084,0.504,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,11,6,11,4,0,0,0,3,0,0,0,0,7,11
00-0038643,,,,1,0,2,0,1,0,0,0,1,0,0,-0.904,-12.030000000000001,-1.446,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,5,0,5,0,0,2,4,0,0,1,0,7,0
00-0038519,,,,2,0,1,0,0,2,0,48,5,0,2,-0.2324,-5.092,-0.4019999999999999,0,0,0,0,0,34,0,30,0,0,0,0,0,0,0,0,0,0,0,12,25,2,0,3,1,0,14,25,19,48,2,1,8,23,0,0,0,10,23
00-0039703,,,,1,0,0,0,0,0,0,0,0,0,1,0.8431,5.288,0.397,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1,6
00-0039244,,,,1,0,0,0,0,0,0,0,0,0,0,-1.3203,-14.976,-1.5990000000000002,0,0,0,0,0,-5,0,0,0,0,0,0,7,-4,2,0,0,0,0,3,-4,0,0,0,0,0,2,0,0,0,0,0,5,-4,0,0,0,4,0
00-0036621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0035215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0
00-0033251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8,0,0,0,0,15,0,10,0,2,0,0,0,6,0,0,1,0,9,0
00-0032398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,4,0,5,0,3,0,0,0,2,0,0,0,0,5,0
00-0037428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,35,0,23,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,6,0,13,0
00-0035099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00-0039863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
00-0036930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00-0036392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,0,13,0,10,0,0,0,0,13,0,0,0,0,0,9,0,0,4,0,13,0
00-0039350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,0,6,0,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,2,0
00-0035572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,1,0,8,0,4,0,0,4,0,8,0,3,0,0,0,6,0,0,2,0,8,0
00-0039150,Bryce Young,QB,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0
00-0034778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0033557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0039141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
