teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingIncompletionsThrownAway,opponentStatsPassingIncompletionsBatted,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingSackedYardsLost,opponentStatsPassingSackedPercentage,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToSack,opponentStatsPassingAverageTimeToScramble,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing,opponentStatsPassingSackedFaultTotal
9,Dallas,Cowboys,True,WAS,NFC,NFC East,Open,Open,Cover 2,17,142,125,0.72,3,82,0.656,0.7478260869565218,0.012191319573913062,9,1,87,0.032,1056,8.448,0.6202651515151515,7.392307692307693,1019,3,3,5,5,-20,0.035211267605633804,Yes,Yes,45,0.31690140845070425,-0.03358450704225351,No,0.14084507042253522,0.184,17,0.136,0.048,0.04,0.744,0.04,0.536,2.8832,4.08,4.7749999999999995,2.8844444444444446,8.860869565217392,90,No,No,45,2
19,Las Vegas,Raiders,True,LAC,AFC,AFC West,Open,Open,Cover 0,17,142,124,0.7580645161290323,8,82,0.6612903225806451,0.7767857142857143,0.012220497857142854,8,4,26,0.04032258064516129,965,7.782258064516129,0.5854922279792746,6.746153846153846,709,5,3,6,4,-53,0.04225352112676056,Yes,No,41,0.2887323943661972,0.005600352112676077,Yes,0.1619718309859155,0.13709677419354838,11,0.08870967741935484,0.03225806451612903,0.03225806451612903,0.6451612903225806,0.08064516129032258,0.5161290322580645,2.4546774193548386,2.85,4.658333333333333,2.5829268292682928,6.330357142857143,93,Yes,Yes,48,2
7,Cincinnati,Bengals,,PIT,AFC,AFC North,Open,Open,Cover 2,17,183,165,0.7636363636363637,13,111,0.6727272727272727,0.7677419354838709,0.002768962432257993,5,4,25,0.048484848484848485,1224,7.418181818181818,0.5849673202614379,6.830409356725146,1057,10,5,6,8,-31,0.03278688524590164,Yes,No,40,0.2185792349726776,-0.13114617486338798,No,0.12021857923497267,0.1696969696969697,16,0.09696969696969697,0.030303030303030304,0.04242424242424243,0.6484848484848484,0.10909090909090909,0.5575757575757576,2.8236363636363633,4.483333333333333,4.666666666666667,2.7675,6.7756410256410255,96.6,No,Yes,59,1
26,Philadelphia,Eagles,True,NYG,NFC,NFC East,Closed,Closed,Cover 1,17,167,144,0.6944444444444444,7,94,0.6527777777777778,0.7348484848484849,-0.03146186842424248,7,3,-4,0.020833333333333332,942,6.541666666666667,0.6528662420382165,5.987096774193549,862,5,1,11,3,-69,0.0658682634730539,Yes,No,47,0.281437125748503,-0.029155389221556874,No,0.10179640718562874,0.20833333333333334,15,0.10416666666666667,0.027777777777777776,0.034722222222222224,0.6388888888888888,0.11805555555555555,0.4791666666666667,2.6631944444444446,3.4454545454545453,4.55,2.6510638297872338,6.432835820895522,92.4,No,Yes,48,3
8,Cleveland,Browns,,BLT,AFC,AFC North,Closed,Closed,Cover 1,17,155,132,0.7272727272727273,8,84,0.6363636363636364,0.7647058823529411,0.028730692840336025,7,2,58,0.05303030303030303,1043,7.901515151515151,0.6241610738255033,7.423611111111111,998,7,1,12,8,-69,0.07741935483870968,Yes,No,55,0.3548387096774194,0.051722258064516136,Yes,0.07096774193548387,0.16666666666666666,13,0.09848484848484848,0.03787878787878788,0.022727272727272728,0.7045454545454546,0.06818181818181818,0.553030303030303,2.6378787878787877,3.0583333333333336,4.2,2.5254545454545454,8.113821138211382,102.6,No,Yes,52,2
2,Atlanta,Falcons,True,CAR,NFC,NFC South,Closed,Open,Cover 2,17,188,164,0.8292682926829268,8,125,0.7621951219512195,0.821656050955414,0.04609671369426749,4,3,25,0.024390243902439025,1288,7.853658536585366,0.6653726708074534,7.398843930635838,937,7,2,9,3,-58,0.047872340425531915,Yes,No,50,0.26595744680851063,-0.05444122340425531,No,0.13297872340425532,0.12804878048780488,16,0.0975609756097561,0.03048780487804878,0.012195121951219513,0.7012195121951219,0.11585365853658537,0.6097560975609756,2.7042682926829267,3.9444444444444446,4.38,2.892,5.968152866242038,107.5,No,Yes,57,2
32,Washington,Commanders,,DAL,NFC,NFC East,Open,Open,Cover 2,17,152,129,0.751937984496124,5,85,0.6589147286821705,0.7711864406779662,0.037417417788135565,8,3,48,0.046511627906976744,1030,7.984496124031008,0.5194174757281553,6.73943661971831,937,3,1,13,2,-88,0.08552631578947369,Yes,Yes,39,0.2565789473684211,-0.0563220394736842,No,0.09210526315789473,0.15503875968992248,13,0.10077519379844961,0.007751937984496124,0.007751937984496124,0.7131782945736435,0.07751937984496124,0.4883720930232558,2.7124031007751936,3.2384615384615385,4.41,2.8205128205128207,7.940677966101695,94.8,No,No,54,2
4,Buffalo,Bills,,NE,AFC,AFC East,Closed,Closed,Cover 1,17,165,154,0.7922077922077922,5,110,0.7142857142857143,0.8368794326241135,0.07370116946099281,7,4,56,0.05194805194805195,1185,7.694805194805195,0.5831223628691983,6.975,898,7,4,6,1,-29,0.03636363636363636,Yes,No,46,0.2787878787878788,-0.07890272727272729,Yes,0.10303030303030303,0.11038961038961038,12,0.07792207792207792,0.025974025974025976,0.045454545454545456,0.6623376623376623,0.09740259740259741,0.551948051948052,2.7967532467532465,3.5833333333333335,4.62,2.776086956521739,6.27972027972028,98,No,Yes,66,2
1,Arizona,Cardinals,True,SF,NFC,NFC West,Open,Open,Cover 0,17,158,134,0.8134328358208955,2,102,0.7611940298507462,0.828125,0.05076893778125002,5,1,37,0.029850746268656716,1123,8.380597014925373,0.5966162065894924,7.328671328671328,751,3,2,9,9,-45,0.056962025316455694,Yes,No,45,0.2848101265822785,-0.05772278481012656,No,0.10126582278481013,0.1417910447761194,13,0.09701492537313433,0.03731343283582089,0.029850746268656716,0.582089552238806,0.13432835820895522,0.5298507462686567,2.916417910447761,4.188888888888888,5.086666666666667,2.982222222222222,5.8671875,101.7,No,Yes,49,4
5,Carolina,Panthers,,ATL,NFC,NFC South,Closed,Open,Cover 2,17,174,156,0.7884615384615384,9,106,0.6794871794871795,0.8014184397163121,0.04718969846099297,13,2,67,0.04487179487179487,1255,8.044871794871796,0.5745019920318725,7.674846625766871,976,9,3,7,7,-49,0.040229885057471264,Yes,No,36,0.20689655172413793,-0.16674310344827586,No,0.12643678160919541,0.10897435897435898,11,0.07051282051282051,0.02564102564102564,0.038461538461538464,0.6025641025641025,0.08974358974358974,0.5192307692307693,2.991025641025641,3.7142857142857144,5.263636363636364,3.238888888888889,6.921985815602837,103.4,No,Yes,63,3
6,Chicago,Bears,,GB,NFC,NFC North,Closed,Closed,Cover 3,17,166,155,0.7548387096774194,11,109,0.7032258064516129,0.7972027972027972,0.0798128892167832,8,4,32,0.03225806451612903,1544,9.961290322580645,0.560880829015544,9.325153374233128,1264,8,3,8,3,-49,0.04819277108433735,Yes,No,42,0.25301204819277107,-0.10608283132530119,No,0.09036144578313253,0.16774193548387098,25,0.16129032258064516,0.03870967741935484,0.06451612903225806,0.7354838709677419,0.09032258064516129,0.5290322580645161,2.8045161290322578,3.475,5.133333333333334,2.776190476190476,8.839160839160838,111.3,No,Yes,66,2
16,Kansas City,Chiefs,,DEN,AFC,AFC West,Closed,Closed,Cover 3,17,173,153,0.7908496732026143,16,109,0.7124183006535948,0.7724137931034483,0.0333379856827587,4,3,13,0.0196078431372549,1197,7.823529411764706,0.570593149540518,7.512345679012346,1235,13,4,9,3,-60,0.05202312138728324,Yes,No,33,0.1907514450867052,-0.10689971098265898,No,0.17341040462427745,0.1437908496732026,27,0.17647058823529413,0.0196078431372549,0.0915032679738562,0.7189542483660131,0.06535947712418301,0.5490196078431373,2.526143790849673,3.6999999999999997,3.8454545454545452,2.6303030303030304,8.45890410958904,111.5,No,No,55,1
24,New York,Giants,,PHI,NFC,NFC East,Closed,Closed,Cover 1,17,168,145,0.8068965517241379,7,107,0.7379310344827587,0.8394160583941606,0.09974114584671534,5,2,60,0.05517241379310345,1314,9.062068965517241,0.4429223744292237,7.819875776397516,1083,6,2,16,3,-85,0.09523809523809523,Yes,No,57,0.3392857142857143,0.03020833333333335,No,0.11904761904761904,0.1310344827586207,20,0.13793103448275862,0.013793103448275862,0.04827586206896552,0.7379310344827587,0.08275862068965517,0.5448275862068965,2.6510344827586207,3.5125,4.028571428571429,2.6192982456140355,7.8478260869565215,109.4,No,Yes,60,4
27,Pittsburgh,Steelers,True,CIN,AFC,AFC North,Open,Open,Cover 2,17,128,119,0.7478991596638656,6,81,0.680672268907563,0.7678571428571429,0.022953836892857238,4,3,44,0.04201680672268908,1002,8.420168067226891,0.49001996007984033,7.7952755905511815,836,4,1,8,5,-47,0.0625,Yes,No,42,0.328125,0.019557031250000023,No,0.1796875,0.19327731092436976,10,0.08403361344537816,0.01680672268907563,0.05042016806722689,0.6974789915966386,0.05042016806722689,0.5126050420168067,2.499159663865546,2.825,4,2.4285714285714284,7.464285714285714,101.6,No,Yes,43,3
29,San Francisco,49ers,,ARZ,NFC,NFC West,Open,Open,Cover 0,17,139,134,0.7611940298507462,7,91,0.6791044776119403,0.75,-0.008346492282258033,9,,32,0.014925373134328358,992,7.402985074626866,0.623991935483871,7.449275362318841,944,5,1,4,2,-19,0.02877697841726619,Yes,No,31,0.22302158273381295,-0.10387877697841726,No,0.10071942446043165,0.16417910447761194,19,0.1417910447761194,0.014925373134328358,0.022388059701492536,0.7014925373134329,0.11940298507462686,0.5149253731343284,2.53955223880597,4.1,2.4,2.5870967741935487,7.552,98.8,No,Yes,43,1
10,Denver,Broncos,True,KC,AFC,AFC West,Closed,Closed,Cover 3,17,167,146,0.7397260273972602,5,102,0.6986301369863014,0.8120300751879699,0.053626808398496206,8,4,45,0.0410958904109589,1195,8.184931506849315,0.6376569037656904,6.421383647798742,922,6,5,13,8,-69,0.07784431137724551,Yes,No,43,0.25748502994011974,-0.0355991017964072,No,0.10778443113772455,0.17123287671232876,14,0.0958904109589041,0.0273972602739726,0.02054794520547945,0.7191780821917808,0.03424657534246575,0.5342465753424658,2.5184931506849315,3.8615384615384616,4.4,2.834883720930233,6.880597014925373,93.8,No,No,54,4
14,Indianapolis,Colts,True,JAX,AFC,AFC South,Open,Closed,Cover 1,17,178,163,0.7791411042944786,10,112,0.6871165644171779,0.8133333333333334,0.044877554873333336,11,1,49,0.06134969325153374,1325,8.128834355828221,0.6150943396226415,7.188235294117647,914,8,5,7,5,-38,0.03932584269662921,Yes,No,46,0.25842696629213485,-0.06395730337078652,No,0.11235955056179775,0.13496932515337423,15,0.09202453987730061,0.03680981595092025,0.04294478527607362,0.6932515337423313,0.11042944785276074,0.5030674846625767,2.6159509202453988,3.3285714285714287,4.6875,2.78695652173913,6.052980132450331,96.8,No,Yes,63,1
17,Los Angeles,Rams,True,SEA,NFC,NFC West,Open,Closed,Cover 1,17,164,149,0.7651006711409396,10,105,0.7046979865771812,0.7941176470588235,0.05060534312499987,8,3,40,0.020134228187919462,1276,8.563758389261745,0.5258620689655172,8.793548387096774,1086,9,1,6,4,-48,0.036585365853658534,Yes,No,47,0.2865853658536585,-0.07901920731707318,No,0.07926829268292683,0.15436241610738255,18,0.12080536912751678,0.013422818791946308,0.040268456375838924,0.6308724832214765,0.08053691275167785,0.5838926174496645,2.906711409395973,4.5,5.088888888888889,2.793617021276596,8.007246376811594,113.8,No,Yes,66,2
22,New England,Patriots,True,BUF,AFC,AFC East,Closed,Closed,Cover 1,17,157,144,0.8402777777777778,13,106,0.7361111111111112,0.8273381294964028,0.08526124684172653,4,1,81,0.0625,1100,7.638888888888889,0.5172727272727272,8.677852348993289,1074,13,1,5,2,-22,0.03184713375796178,Yes,No,42,0.267515923566879,-0.06736433121019109,Yes,0.1337579617834395,0.11805555555555555,18,0.125,0.013888888888888888,0.041666666666666664,0.6944444444444444,0.09027777777777778,0.5694444444444444,2.691666666666667,4.4799999999999995,5.15,2.9,7.726618705035971,122.5,No,Yes,61,2
30,Tampa Bay,Buccaneers,True,NO,NFC,NFC South,Open,Closed,Cover 1,17,152,130,0.7384615384615385,4,83,0.6384615384615384,0.7719298245614035,0.047346009587719284,14,1,101,0.038461538461538464,1027,7.9,0.5209347614410905,6.55,1015,3,2,10,15,-80,0.06578947368421052,Yes,Yes,59,0.3881578947368421,0.03879934210526317,Yes,0.13157894736842105,0.13076923076923078,16,0.12307692307692308,0.038461538461538464,0.06923076923076923,0.6538461538461539,0.07692307692307693,0.5076923076923077,2.9430769230769234,3.7299999999999995,4.4750000000000005,2.8457627118644067,8.826086956521738,89.5,No,No,51,3
28,Seattle,Seahawks,,LA,NFC,NFC West,Open,Closed,Cover 1,17,207,189,0.7777777777777778,8,140,0.7407407407407407,0.8265895953757225,0.050831620242774433,8,6,33,0.015873015873015872,1695,8.968253968253968,0.6731563421828909,9.156565656565656,1020,15,3,9,4,-47,0.043478260869565216,Yes,No,60,0.2898550724637681,-0.057821014492753654,No,0.1111111111111111,0.13227513227513227,15,0.07936507936507936,0.026455026455026454,0.047619047619047616,0.6243386243386243,0.10052910052910052,0.5396825396825397,2.7825396825396824,4.066666666666666,4.7444444444444445,2.82,5.828571428571428,121,No,Yes,80,3
31,Tennessee,Titans,True,HST,AFC,AFC South,Closed,Closed,Cover 3,17,164,145,0.7724137931034483,9,100,0.6896551724137931,0.8088235294117647,0.036215432750000054,7,1,72,0.06896551724137931,1154,7.958620689655173,0.6724436741767764,7.190789473684211,845,11,5,7,10,-56,0.042682926829268296,Yes,No,53,0.3231707317073171,0.004661585365853647,No,0.12804878048780488,0.16551724137931034,13,0.0896551724137931,0.041379310344827586,0.034482758620689655,0.7034482758620689,0.08275862068965517,0.5379310344827586,2.663448275862069,4.285714285714286,5.1000000000000005,2.728301886792453,6.1678832116788325,103.6,No,No,54,3
