team,season,week,implied,spread,dk_PC,dk_RB,dk_QB,PC_resid,RB_resid,pass_rate,proe_proxy,proe_proxy_trail,proe,proe_trail,proe_season
BAL,2024,12,27.0,3.0,57.4,17.0,22.58,4.704755411298343,-9.709837225716122,0.39344262295081966,-16.101107542834757,-5.161024199191803,,,
BAL,2024,13,26.5,3.0,53.3,14.100000000000001,25.380000000000003,1.1821831500630964,-12.205523485325802,0.5492957746478874,-0.4729554729568597,-6.072697811162048,,,
BAL,2024,15,30.0,16.5,80.7,9.8,37.1,24.540188978709836,-19.33571966805805,0.4745762711864407,-1.179847358434477,-5.641948400530881,,,
BAL,2024,16,25.75,7.0,55.4,24.099999999999998,21.48,4.148324758210222,-1.5990528747403232,0.3870967741935484,-14.535291497951885,-5.323226897523995,,,
BAL,2024,17,26.0,5.5,33.8,33.64,29.42,-17.740389111172156,7.738790255064519,0.29508196721311475,-24.543181397399138,-5.937364537552521,,,
BAL,2024,18,31.0,19.5,46.300000000000004,34.1,22.98,-11.014666498819672,4.155652851161307,0.47761194029850745,0.6080272550665955,-7.1002280912929345,,,
BUF,2024,1,26.25,6.5,44.6,17.7,32.18,-7.229102980554529,-8.403366615130643,0.43103448275862066,-10.44602112538856,,,,
BUF,2024,2,23.0,-2.5,19.200000000000003,36.3,9.760000000000002,-28.87582267858364,12.824672697406445,0.4222222222222222,-15.758751835826052,,,,
BUF,2024,3,25.25,4.0,52.900000000000006,41.620000000000005,30.92,2.2257524969749767,16.325260865650005,0.5166666666666667,-3.1054468531055757,,,,
BUF,2024,4,22.0,-2.5,34.0,13.280000000000001,8.3,-12.92096720105414,-9.386699821812908,0.5964912280701754,1.7538225493115123,-9.770073271440063,,,
BUF,2024,5,23.5,-1.0,22.900000000000002,20.8,14.64,-25.753250417348386,-3.079641042983873,0.5254237288135594,-4.696447325545128,-6.889099316252169,,,
BUF,2024,6,21.5,1.0,44.0,21.6,24.4,-2.3435394622893853,-0.6623860814225857,0.45,-11.020818271125481,-6.450568918110761,,,
BUF,2024,7,25.25,9.5,59.3,28.3,24.02,8.625752496974968,3.0052608656500013,0.6296296296296297,11.069148864691225,-7.212277143613214,,,
BUF,2024,8,24.25,3.0,62.300000000000004,33.9,20.82,12.780607974504484,9.413888346430642,0.5072463768115942,-4.485129205816129,-4.600644856712579,,,
BUF,2024,9,27.75,6.5,44.0,31.200000000000003,21.1,-9.561386196848787,3.8836921636983988,0.6833333333333333,14.655353231569347,-4.586205400350524,,,
BUF,2024,10,25.5,4.5,42.3,22.200000000000003,20.200000000000003,-8.662961372407409,-3.2968960045451574,0.5571428571428572,1.18241732820068,-2.4482544412483156,,,
BUF,2024,11,24.5,2.5,53.5,22.6,24.98,3.6918941051221026,-2.0882685237645155,0.5633802816901409,0.8451792481801945,-2.0851872643034164,,,
BUF,2024,13,25.75,6.5,35.6,40.260000000000005,21.72,-15.651675241789775,14.560947125259684,0.32142857142857145,-21.36377535822235,-1.818790308623088,,,
BUF,2024,14,26.5,3.5,60.9,18.4,54.88,8.782183150063098,-7.905523485325805,0.6851851851851852,13.37764916454569,-3.4475390627563596,,,
BUF,2024,15,26.5,-2.5,41.6,60.5,44.28,-10.5178168499369,34.19447651467419,0.5,-8.280832359246116,-2.153293814502356,,,
BUF,2024,16,31.0,14.0,23.1,37.5,12.16,-34.214666498819675,7.555652851161305,0.5172413793103449,1.6926717347498288,-2.5909751391269102,,,
BUF,2024,17,27.25,10.0,56.800000000000004,24.060000000000002,22.98,3.816041541915972,-2.85199409591128,0.45161290322580644,-6.6422077926028,-2.305398680868461,,,
BUF,2024,18,19.75,3.0,28.7,36.36,0.0,-15.622542376612753,15.512712009943538,0.49230769230769234,-5.593465554666233,-2.5764492503518572,,,
CAR,2024,1,19.0,-3.5,28.400000000000002,4.300000000000001,11.64,-15.056400768465625,-15.940817379470978,0.6363636363636364,5.4747576121387915,,,,
CAR,2024,2,17.0,-5.0,17.7,17.1,2.96,-23.446689813406618,-1.523562417909691,0.6086956521739131,2.094316042532629,,,,
CAR,2024,3,17.25,-5.5,59.300000000000004,41.9,27.560000000000002,17.864596317211017,23.074280711895145,0.5633802816901409,-2.7203030397029315,,,,
CAR,2024,4,21.25,-4.5,49.900000000000006,32.7,16.700000000000003,3.8451744070929976,10.639770788772577,0.5857142857142857,-0.30627067111186346,1.616256871656163,,,
CAR,2024,5,18.0,-4.0,32.5,23.8,5.86,-9.801545290936119,4.367810101309665,0.6724137931034483,8.903783502689445,1.1356249859641565,,,
CAR,2024,6,19.75,-6.0,51.8,17.6,16.939999999999998,7.477457623387245,-3.24728799005646,0.6129032258064516,1.7561432872997607,2.689256689309214,,,
CAR,2024,7,20.5,-10.0,22.1,15.0,1.8600000000000005,-23.088683984759875,-6.453758600641944,0.46511627906976744,-15.180115406807532,2.5337377889743053,,,
CAR,2024,8,13.75,-13.0,44.1,20.6,15.560000000000002,6.706590488564274,4.6044768946274,0.6666666666666666,3.9832400025558767,0.003187332434042694,,,
CAR,2024,9,18.25,-7.0,36.0,22.2,10.74,-6.590259160318496,2.565653231114503,0.5490196078431373,-5.027034976063849,0.500693916199272,,,
CAR,2024,10,17.0,-6.5,28.0,29.4,11.04,-13.146689813406617,10.776437582090306,0.4482758620689655,-14.732653719280453,-0.1134981829410748,,,
CAR,2024,12,16.0,-11.0,52.1,13.7,16.52,12.108165664122886,-4.11493493712905,0.6271186440677966,0.8823260269899325,-1.5754137365750125,,,
CAR,2024,13,19.75,-6.5,56.5,10.4,23.62,12.177457623387248,-10.447287990056461,0.6911764705882353,9.321804181705351,-1.3519828489781993,,,
CAR,2024,14,15.25,-14.0,41.6,20.400000000000002,13.540000000000001,2.4743072722700177,3.1915356734564355,0.5072463768115942,-12.610626851010275,-0.46250059642123675,,,
CAR,2024,15,22.25,2.5,44.400000000000006,10.3,15.96,-2.809681070436511,-12.568856692008069,0.68,12.699917129936155,-1.3969718467742398,,,
CAR,2024,16,20.75,-5.5,40.4,36.9,27.12,-5.077397854142255,15.244084529162894,0.4461538461538462,-14.742804894530254,-0.3900512055806401,,,
CAR,2024,17,19.0,-9.5,50.3,3.1,16.92,6.84359923153437,-17.140817379470977,0.717391304347826,10.437561405284468,-1.3469014515106144,,,
CAR,2024,18,20.5,-7.5,56.96,33.900000000000006,36.44,11.771316015240124,12.446241399358062,0.5384615384615384,-6.537271548766565,-0.6103725229609217,,,
CHI,2024,1,23.5,4.0,22.9,7.300000000000001,5.220000000000001,-25.75325041734839,-16.579641042983873,0.5925925925925926,4.637074890085935,,,,
CHI,2024,2,19.75,-6.0,31.6,17.5,9.36,-12.72254237661275,-3.3472879900564614,0.6666666666666666,7.132487373321261,,,,
CHI,2024,3,20.75,-1.5,72.5,17.3,23.32,27.022602145857746,-4.355915470837104,0.6705882352941176,9.793942689679081,,,,
CHI,2024,4,21.5,3.0,24.5,38.1,11.48,-21.843539462289385,15.837613918577414,0.48148148148148145,-6.826015787886247,7.187834984362092,,,
CHI,2024,5,22.0,4.0,58.7,34.1,26.560000000000002,11.779032798945863,11.433300178187093,0.44285714285714284,-10.207959382945674,3.6843722913000074,,,
CHI,2024,6,21.5,-1.5,58.3,26.9,29.64,11.956460537710612,4.6376139185774115,0.5245901639344263,-4.870119796546735,0.9059059564508711,,,
CHI,2024,8,22.5,-1.5,25.1,28.5,8.940000000000001,-22.398394939818886,5.42898643779677,0.45901639344262296,-11.513170646069298,-0.056765002382063244,,,
CHI,2024,9,21.5,-1.5,34.8,18.299999999999997,9.18,-11.543539462289388,-3.96238608142259,0.6714285714285714,9.813720952867778,-1.6933943800516682,,,
CHI,2024,10,22.0,6.5,25.200000000000003,8.6,6.3,-21.720967201054137,-14.06669982181291,0.6610169491525424,12.916339165458146,-0.2550049634367375,,,
CHI,2024,11,17.5,-6.0,41.5,27.5,16.240000000000002,-0.2241175521713643,8.472123841699986,0.5072463768115942,-8.616775561415935,1.2084777175515828,,,
CHI,2024,12,18.25,-3.0,73.80000000000001,17.7,27.9,31.209740839681515,-1.9343467688854972,0.7066666666666667,12.830979576471279,0.22595238965483108,,,
CHI,2024,13,19.0,-9.5,58.1,9.4,26.14,14.643599231534374,-10.840817379470979,0.75,13.698430970501862,1.37186395209269,,,
CHI,2024,14,20.25,-3.0,38.7,9.64,15.060000000000002,-6.199970115377496,-11.611601730446782,0.6037735849056604,2.370323799686158,2.3990778702934543,,,
CHI,2024,15,18.25,-7.0,45.00000000000001,10.799999999999999,10.940000000000001,2.409740839681511,-8.834346768885498,0.546875,-5.241495760377579,2.3968660187082778,,,
CHI,2024,16,20.25,-7.0,67.3,8.600000000000001,25.759999999999998,22.400029884622498,-12.651601730446782,0.711864406779661,11.08609731690403,1.8512687487735737,,,
CHI,2024,17,20.0,-3.5,22.200000000000003,12.600000000000001,7.58,-22.411256245995126,-8.44944486025162,0.603448275862069,2.0975477616398064,2.466923986648937,,,
CHI,2024,18,15.75,-10.0,33.7,19.4,9.92,-6.003120466494735,1.7872219330661103,0.543859649122807,-6.89882784987792,2.4438379725858668,,,
CIN,2024,1,24.25,8.0,28.5,19.400000000000002,7.0600000000000005,-21.01939202549552,-5.086111653569354,0.6666666666666666,14.073535617418854,,,,
CIN,2024,2,20.5,-6.5,58.5,8.8,18.22,13.311316015240124,-12.653758600641943,0.639344262295082,4.074328002133343,,,,
CIN,2024,3,26.75,7.5,70.8,29.6,28.36,18.39346928068072,3.0923196444790406,0.6721311475409836,14.144135620222166,,,,
CIN,2024,4,25.75,4.5,41.300000000000004,41.0,17.28,-9.951675241789772,15.300947125259679,0.5,-4.5532868361706,10.763999746591454,,,
CIN,2024,5,23.0,-2.5,86.6,22.6,37.78,38.52417732141635,-0.8753273025935506,0.6363636363636364,5.655389578315361,6.934678100900941,,,
CIN,2024,6,25.25,4.5,35.5,15.9,19.82,-15.174247503025029,-9.394739134349999,0.6153846153846154,7.02801160246207,6.678820396383824,,,
CIN,2024,7,23.75,5.5,37.0,14.3,14.940000000000001,-11.941964286730766,-9.781797913179034,0.5283018867924528,-1.0284233886952765,6.737018930730199,,,
CIN,2024,8,25.0,2.5,45.400000000000006,19.3,12.86,-4.985533633642646,-5.792582264154838,0.6551724137931034,9.981555558305333,5.627670027955132,,,
CIN,2024,9,26.5,8.0,70.4,29.599999999999998,30.14,18.282183150063105,3.2944765146741943,0.5633802816901409,3.5521310689962227,6.171905719248906,,,
CIN,2024,10,23.5,-6.0,89.7,23.4,36.72,41.046749582651614,-0.4796410429838751,0.7894736842105263,19.091912376423824,5.880819646998607,,,
CIN,2024,11,23.5,-1.0,73.5,19.299999999999997,32.04,24.84674958265161,-4.5796410429838765,0.6794871794871795,10.709897741816887,7.20192891994113,,,
CIN,2024,13,24.5,3.0,70.9,20.4,25.259999999999998,21.09189410512211,-4.288268523764518,0.7368421052631579,18.453025189254667,7.5208351764752885,,,
CIN,2024,14,28.0,5.0,72.10000000000001,26.400000000000002,28.560000000000002,18.249899933768845,-1.1184647064967628,0.7076923076923077,16.284841466062904,8.43185101087357,,,
CIN,2024,15,26.25,6.0,60.5,26.7,19.84,8.67089701944547,0.5966333848693566,0.59375,5.563867014976598,9.035927199734289,,,
CIN,2024,16,28.25,10.0,62.10000000000001,13.799999999999999,22.98,7.9611860643864745,-13.920621576691927,0.6071428571428571,8.82511379876002,8.787922900823025,,,
CIN,2024,17,27.0,3.5,96.80000000000001,15.400000000000002,38.980000000000004,44.104755411298356,-11.30983722571612,0.6666666666666666,11.482960412522713,8.790402294018826,,,
CIN,2024,18,25.5,2.5,62.300000000000004,15.3,13.98,11.337038627592598,-10.19689600454516,0.704225352112676,14.844012490091462,8.958687176425318,,,
CLE,2024,1,22.25,2.5,34.4,23.9,12.66,-12.809681070436518,1.031143307991929,0.7285714285714285,17.557059987079004,,,,
CLE,2024,2,19.25,-3.0,35.7,15.0,15.840000000000002,-8.045114637848002,-5.44297424966614,0.5538461538461539,-2.5367455059222443,,,,
CLE,2024,3,22.25,6.5,46.300000000000004,10.5,16.54,-0.9096810704365126,-12.36885669200807,0.71875,18.668225800118343,,,,
CLE,2024,4,19.5,2.5,36.4,17.2,13.24,-7.633828507230376,-3.4451311198613013,0.6140350877192983,6.339028852807149,11.229513427091701,,,
CLE,2024,5,20.5,-3.0,30.299999999999997,15.1,9.74,-14.88868398475988,-6.353758600641944,0.6101694915254238,2.9884960115769355,10.006892283520562,,,
CLE,2024,6,17.0,-8.0,23.2,17.9,8.42,-17.946689813406618,-0.7235624179096938,0.5283018867924528,-7.51504199825005,8.603213029131837,,,
CLE,2024,7,18.25,-5.5,60.800000000000004,13.2,17.48,18.20974083968151,-6.434346768885497,0.7307692307692307,13.93291806786381,5.916837191234856,,,
CLE,2024,8,18.5,-7.5,77.1,9.1,27.56,34.22102697029912,-10.736503639080658,0.6567164179104478,5.459563996808859,7.061991602181849,,,
CLE,2024,9,20.25,-2.0,53.7,7.0,13.100000000000001,8.800029884622504,-14.251601730446783,0.6842105263157895,10.937345108244623,6.861688151510226,,,
CLE,2024,11,22.5,1.0,77.60000000000001,12.7,27.6,30.10160506018112,-10.371013562203231,0.7222222222222222,16.115730150754494,7.314538924480715,,,
CLE,2024,12,16.5,-3.5,36.0,22.7,12.46,-4.569262074641863,4.480751322480629,0.5263157894736842,-5.315842576000829,8.194658047108092,,,
CLE,2024,13,17.5,-6.5,100.30000000000001,20.0,36.980000000000004,58.57588244782865,0.972123841699986,0.7294117647058823,13.338099644240097,6.9664307177345535,,,
CLE,2024,14,18.5,-6.0,49.4,15.400000000000002,17.28,6.5210269702991255,-4.436503639080655,0.6376811594202898,4.341028899111388,7.497403128276683,,,
CLE,2024,15,18.5,-4.5,35.4,21.5,3.96,-7.4789730297008745,1.6634963609193427,0.65,6.357903708400725,7.254605110648583,,,
CLE,2024,16,18.25,-10.0,24.5,26.1,9.18,-18.090259160318496,6.465653231114505,0.6190476190476191,0.40578464174767515,7.190555010488021,,,
CLE,2024,17,14.75,-3.0,36.5,14.900000000000002,5.8,-2.0482649889652293,-1.9041505861532428,0.631578947368421,5.622065947844557,6.738236985905332,,,
CLE,2024,18,11.5,-19.5,38.0,18.4,0.8200000000000001,3.20501531300566,4.223888726383841,0.6545454545454545,-0.437741747841347,6.668476296026533,,,
DAL,2024,1,19.75,-2.5,41.4,17.5,11.360000000000001,-2.9225423766127534,-3.3472879900564614,0.5833333333333334,0.6307991263973522,,,,
DAL,2024,2,26.75,6.5,51.7,17.8,15.160000000000002,-0.7065307193192751,-8.70768035552096,0.6818181818181818,14.589511880396433,,,,
DAL,2024,3,23.0,-1.5,68.2,13.100000000000001,31.86,20.12417732141636,-10.37532730259355,0.7777777777777778,20.320130887275056,,,,
DAL,2024,4,25.25,5.5,47.7,16.5,16.740000000000002,-2.974247503025026,-8.79473913435,0.5490196078431373,0.914838015859798,11.846813964689614,,,
DAL,2024,5,20.5,-2.5,65.7,21.099999999999998,22.380000000000003,20.511316015240126,-0.353758600641946,0.5866666666666667,0.899877109474001,9.11381997748216,,,
DAL,2024,6,24.5,-3.5,38.2,12.2,4.26,-11.608105894877895,-12.488268523764518,0.7384615384615385,15.213341920046675,7.471031403880528,,,
DAL,2024,8,21.25,-5.5,62.0,14.0,15.620000000000001,15.945174407092992,-8.060229211227426,0.6779661016949152,8.395583759405534,8.76141648990822,,,
DAL,2024,9,24.5,-3.0,55.6,22.5,21.32,5.791894105122104,-2.188268523764517,0.72,13.628851657665585,8.70915467126498,,,
DAL,2024,10,18.5,-7.5,19.6,10.34,0.0,-23.27897302970087,-9.496503639080657,0.5714285714285714,-3.069220651378779,9.324116794565054,,,
DAL,2024,11,17.0,-7.5,67.5,13.66,19.36,26.353310186593383,-4.963562417909692,0.7721518987341772,17.131622779695167,7.947079300571295,,,
DAL,2024,12,17.25,-10.5,56.6,12.1,17.98,15.164596317211014,-6.7257192881048535,0.5409836065573771,-7.576606390707052,8.865533648483682,,,
DAL,2024,13,21.75,4.5,43.0,24.7,11.8,-3.6322533316717625,2.2354570483822513,0.5294117647058824,-1.2694151642133944,7.370793644920888,,,
DAL,2024,14,23.0,-5.0,44.7,19.700000000000003,14.82,-3.3758226785836385,-3.775327302593549,0.576271186440678,-1.662173332844341,6.650776244159698,,,
DAL,2024,15,19.75,-2.5,61.0,23.0,20.060000000000002,16.677457623387248,2.1527120099435386,0.42857142857142855,-14.84539134979313,6.011318584390157,,,
DAL,2024,16,21.5,-4.5,59.5,14.200000000000001,15.28,13.156460537710615,-8.062386081422586,0.6428571428571429,5.386596593088289,4.52155358909135,,,
DAL,2024,17,15.0,-7.5,36.2,14.14,7.08,-2.6369788583476037,-2.8663074563484052,0.5,-9.912219493038066,4.579223122691146,,,
DAL,2024,18,18.25,-7.0,42.7,32.46,0.0,0.10974083968150694,12.825653231114504,0.48,-11.928995760377582,3.6735079592080706,,,
DEN,2024,1,17.75,-6.5,33.7,11.5,12.02,-8.312831421553739,-7.730033028495175,0.6376811594202898,4.143620665595293,,,,
DEN,2024,2,16.75,-3.0,33.4,14.9,10.34,-7.457975944024241,-3.521405547714531,0.6607142857142857,8.364252181746545,,,,
DEN,2024,3,17.25,-6.0,38.0,22.5,19.34,-3.435403682788987,3.674280711895147,0.5625,-3.069994792489794,,,,
DEN,2024,4,16.0,-7.5,19.1,16.200000000000003,5.7,-20.891834335877114,-1.6149349371290462,0.44642857142857145,-15.355036150523166,3.145959351617348,,,
DEN,2024,5,19.5,3.0,34.0,27.6,23.14,-10.033828507230375,6.954868880138701,0.5172413793103449,-3.078678404315416,-1.4792895239177803,,,
DEN,2024,6,17.0,-3.0,45.1,11.4,21.740000000000002,3.9533101865933844,-7.223562417909692,0.6666666666666666,8.938071826899074,-1.7991672999973076,,,
DEN,2024,7,19.75,2.5,27.1,31.300000000000004,14.06,-17.22254237661275,10.452712009943543,0.4262295081967213,-12.462947549536112,-0.009627445514576985,,,
DEN,2024,8,26.75,13.0,69.22,22.32,27.759999999999998,16.81346928068072,-4.1876803555209605,0.5616438356164384,5.973703849268164,-1.7886731746605107,,,
DEN,2024,9,18.75,-9.0,38.08,18.9,18.72,-5.087686899083252,-1.1386605092758195,0.5588235294117647,-5.1361340544633265,-0.8183760466694263,,,
DEN,2024,10,17.5,-7.5,54.6,9.200000000000001,16.1,12.875882447828637,-9.827876158300013,0.5818181818181818,-1.9445858120754944,-1.2981269364243042,,,
DEN,2024,11,23.25,2.0,72.6,26.1,31.78,24.235463452033983,2.4225158272112886,0.5666666666666667,1.0192464124878065,-1.3627728239894232,,,
DEN,2024,12,24.0,6.5,61.800000000000004,8.3,19.42,12.569321843886861,-15.983954783374195,0.6615384615384615,12.79714280336558,-1.1462256206733115,,,
DEN,2024,13,24.0,6.5,63.6,18.0,14.16,14.369321843886858,-6.283954783374195,0.5737704918032787,4.020345829847294,0.015721747996596164,,,
DEN,2024,15,24.0,4.5,42.4,13.5,16.5,-6.830678156113144,-10.783954783374195,0.5573770491803278,1.3343472324611083,0.3237697542928037,,,
DEN,2024,16,19.25,-3.0,55.4,26.400000000000002,21.02,11.654885362151994,5.957025750333862,0.6666666666666666,8.745305776129031,0.39595385987625403,,,
DEN,2024,17,23.5,-3.5,59.800000000000004,16.3,22.86,11.146749582651616,-7.579641042983873,0.55,-3.547138125764937,0.9525773209597725,,,
DEN,2024,18,25.5,10.5,71.5,27.700000000000003,36.54,20.537038627592594,2.2031039954548426,0.4027777777777778,-11.114127603033975,0.6713451055394781,,,
DET,2024,1,29.5,5.0,42.6,33.699999999999996,12.379999999999999,-12.982383282525419,4.968594072332266,0.4918032786885246,-5.4325721348287725,,,,
DET,2024,2,29.5,7.5,52.5,37.980000000000004,13.780000000000001,-3.08238328252542,9.248594072332274,0.6746987951807228,14.16529743325492,,,,
DET,2024,3,27.25,3.0,42.5,32.5,15.560000000000002,-10.483958458084032,5.588005904088718,0.36764705882352944,-18.702082405649346,,,,
DET,2024,4,25.0,3.5,58.480000000000004,34.8,27.18,8.094466366357352,9.707417735845159,0.44,-11.012358653459458,-3.323119035741066,,,
DET,2024,6,28.0,3.5,64.7,36.36,28.1,10.849899933768839,8.841535293503235,0.45454545454545453,-9.814834599940742,-5.2454289401706635,,,
DET,2024,7,24.75,-1.0,49.7,44.1,18.8,-0.39681976426027177,19.209574606040324,0.5178571428571429,-5.560198171614584,-6.15931007212468,,,
DET,2024,8,28.75,12.5,45.3,38.760000000000005,15.5,-9.416241674378291,10.635064682917758,0.48936170212765956,-1.6875206840669843,-6.05945808870633,,,
DET,2024,9,25.0,2.5,29.900000000000002,27.200000000000003,9.6,-20.48553363364265,2.1074177358451642,0.41818181818181815,-13.717504002823194,-5.434895602329282,,,
