name,team,mean,cv,p50,p85,p95,spike_pct,pos
Christian Kirk,SF,3.929411764705882,1.7309747892384317,1.810789853579072,7.600758180727151,13.354377125550526,0.24266666666666667,WR
Jalen Tolbert,MIA,3.8529411764705874,1.407687351861116,2.073586061095856,7.45221366226121,12.780757232468105,0.22216666666666668,WR
Theo Johnson,NYG,3.847058823529412,1.6502478833589433,1.9460559525862293,7.422952487742877,13.001721208360927,0.23708333333333334,TE
Ted Hurst,TB,3.8000000000000007,1.5474614600095782,1.786861263064672,7.613362913653337,13.077051147152615,0.2435,WR
Emari Demercado,KC,3.782352941176471,1.164718161683194,2.246754634196777,7.268239627496832,11.607949622658875,0.24675,RB
Tory Horton,SEA,3.7588235294117656,1.4714582222941124,1.825420200031533,7.378176217733652,12.812133446868481,0.24625,WR
Olamide Zaccheaus,ATL,3.7294117647058824,1.4832871290515617,1.943132590524477,7.186891341145641,12.580277367898812,0.22483333333333333,WR
Kavontae Turpin,DAL,3.7176470588235295,1.477379428021237,1.7345644613498927,7.456302198287428,12.959992644230928,0.24341666666666667,WR
Jaylin Lane,WAS,3.711764705882353,1.5608955402988471,1.7847753615206472,7.323947818901579,12.62070285533005,0.24316666666666667,WR
De'Zhaun Stribling,SF,3.711764705882353,1.8091902364695858,1.6142307090379828,7.328187555356295,12.939337903230035,0.24233333333333335,WR
Tommy Tremble,CAR,3.7058823529411766,1.5222751366309182,1.7934441896558317,7.37832273739691,12.553180483363146,0.24658333333333332,TE
Chris Brazzell II,CAR,3.694117647058823,1.476959976694,1.7052280788002396,7.325174698089247,13.011701273876534,0.246,WR
Devaughn Vele,NO,3.694117647058823,1.4037119535005387,1.7806592280458573,7.429218245376124,12.7258182756495,0.25075,WR
Keaton Mitchell,LAC,3.6823529411764713,1.2083393652703511,2.102572038304803,7.168229827870878,11.467545731240923,0.24658333333333332,RB
Mike Washington Jr.,LV,3.6764705882352944,1.1415890008359384,2.166526824565048,7.03959993920206,11.326545432131626,0.24516666666666667,RB
Elijah Arroyo,SEA,3.670588235294118,1.5791699063421665,1.7212767862065663,7.212096753505073,12.536711332374107,0.23883333333333334,TE
Tank Bigsby,PHI,3.658823529411765,1.1147383264335382,2.193132709243417,6.769111540475119,10.674797556360593,0.239,RB
Kalif Raymond,CHI,3.658823529411765,1.4410357536839338,1.863522543215006,7.17443879984788,12.854670823367684,0.22491666666666665,WR
Elijah Sarratt,BAL,3.611764705882354,1.5912181274737989,1.659172999196956,7.225133695845743,12.694559462816937,0.23841666666666667,WR
Jordan James,SF,3.552941176470587,1.178183673977799,2.016356006398312,6.865862418873828,11.180410883528339,0.253,RB
Dontayvion Wicks,PHI,3.5235294117647062,1.4516373993333118,1.6307968921470817,7.149353493874949,12.3353491890075,0.24433333333333335,WR
Noah Gray,KC,3.423529411764706,2.5683893430841733,1.5971848053538342,6.580454282963028,11.799397863757026,0.21958333333333332,TE
DeMario Douglas,NE,3.4235294117647057,1.6273717634971592,1.4701648100915796,6.781603440198438,12.42351220064316,0.21841666666666668,WR
Keon Coleman,BUF,3.388235294117647,1.6361784442088223,1.4378217118028807,6.946242626130091,12.026093410042948,0.24258333333333335,WR
Mason Taylor,NYJ,3.3588235294117648,1.596500990976699,1.620410800925921,6.649830277458791,11.404549888295216,0.22858333333333333,TE
Cole Kmet,CHI,3.2882352941176474,1.5301498258597594,1.401265464752337,6.811663374514108,11.932005201606616,0.24358333333333335,TE
Marquise Brown,PHI,3.194117647058824,1.5843693395583849,1.3159001165402064,6.6692063699406265,11.436156167106114,0.2405,WR
Jaylin Noel,HOU,3.182352941176472,1.7406903620784695,1.4113021781394126,6.432976604546394,11.3092898118388,0.2175,WR
Kevin Coleman Jr.,MIA,3.176470588235293,1.677199275290832,1.383334634658857,6.337115434540975,11.344263837158142,0.21383333333333332,WR
Kendrick Bourne,ARI,3.117647058823529,1.7607229838677736,1.2738047702967035,6.370653002152836,11.383022400151955,0.22458333333333333,WR
Zachariah Branch,ATL,3.0705882352941183,1.6644609204071315,1.2981314236066464,6.142529121242499,11.48679660690702,0.2195,WR
Troy Franklin,DEN,3.0411764705882356,1.7042524102627954,1.0836332999771758,6.6035037565060115,11.314296320315467,0.2305,WR
Tutu Atwell,MIA,2.952941176470588,1.8563611799751756,1.356919406421386,5.582122514955242,10.62616296599368,0.19983333333333334,WR
Xavier Hutchinson,HOU,2.8999999999999995,1.7978675445292382,1.1940030175272027,6.14143887303503,10.609264594706382,0.21208333333333335,WR
Chris Brooks,GB,2.876470588235294,1.352850240667434,1.315154481859047,6.298405478928432,10.02086482994357,0.24016666666666667,RB
Jalen Royals,KC,2.876470588235294,1.6646678756642992,1.0082501041458034,6.278811679522184,10.936331061012975,0.23891666666666667,WR
Malik Davis,DAL,2.7705882352941176,1.3307439239386911,1.3279567792807698,5.9859938801682375,9.074190987543979,0.23925,RB
Emmett Johnson,KC,2.7294117647058824,1.3161031949664734,1.3574575024691637,5.67628349868279,9.291797141043704,0.24241666666666667,RB
LeQuint Allen,JAX,2.717647058823529,1.5081658190994625,1.1748749908083997,5.88453112177429,9.856558907072134,0.22033333333333333,RB
Ashton Dulin,IND,2.717647058823529,1.7133951640811667,0.9795310984139026,6.084234312990567,10.159738491506213,0.21508333333333332,WR
Kyle Juszczyk,SF,2.664705882352941,1.609720960611561,0.9838036701737336,6.047089701246732,10.351688640386417,0.22275,RB
Austin Hooper,ATL,2.658823529411766,1.8483978221186437,0.9215922876111624,5.863382009220683,10.319771885463048,0.22341666666666668,TE
Elijah Higgins,ARI,2.658823529411765,1.788566451070478,0.9336676643097517,5.876859634234574,10.390356314673923,0.21633333333333332,TE
Noah Fant,NO,2.647058823529412,1.8078300661490876,0.8856457052845876,6.0522745049086035,10.507458435815836,0.21583333333333332,TE
Treylon Burks,WAS,2.564705882352941,1.706543168482273,0.8644329147647251,5.854154997310565,9.965950472086341,0.21691666666666667,WR
Josh Palmer,BUF,2.558823529411764,1.8465979881237566,0.8781426837751323,5.7641561151692775,9.881939275499738,0.2125,WR
George Holani,SEA,2.505882352941176,1.4504208362260356,1.0689411729775893,5.920987595918847,8.51372244488955,0.22941666666666666,RB
Bryce Lance,NO,2.494117647058824,1.8579983339981627,0.8217951942936914,5.467184342710639,9.889798132360667,0.20791666666666667,WR
Dont'e Thornton Jr.,LV,2.476470588235294,1.8582784596900495,0.8081390825844748,5.443268830132122,9.611543136097422,0.20983333333333334,WR
Skyler Bell,BUF,2.4411764705882355,1.9132412883637706,0.7895378920001099,5.429122991247403,9.668953827541444,0.20933333333333334,WR
Will Kacmarek,MIA,2.4352941176470595,1.7072737219626342,0.8165224277194358,5.513161568865377,9.509024948263166,0.2145,TE
Jaylen Wright,MIA,2.358823529411765,1.336833811787101,1.2316003524535881,4.814639974956303,7.7398021542516435,0.21833333333333332,RB
Jordan Whittington,LAR,2.31764705882353,1.8299306346237896,0.6608567577975596,5.33575073295157,9.287088150715457,0.21158333333333335,WR
Erick All,CIN,2.2705882352941176,1.9018796546301677,0.5801727347508026,5.330103219741268,9.199019195609605,0.213,TE
Isaiah Davis,NYJ,2.2588235294117647,1.6284964137030848,0.9018940723769648,5.12114767435557,8.28568232470314,0.21041666666666667,RB
Josh Oliver,MIN,2.2411764705882358,1.8493827697515255,0.579086959181923,5.329515408669449,9.313882154324673,0.213,TE
Odell Beckham Jr.,NYG,2.2294117647058824,1.861399257231722,0.6570562795638653,4.932495937804737,8.971370076810977,0.20975,WR
Drew Sample,CIN,2.2117647058823526,1.8774357014667955,0.6189968154763226,5.133715369853146,8.908826297695468,0.215,TE
Eli Raridon,NE,2.182352941176471,1.915056191326318,0.5602931813683618,4.999527526910732,9.081788161748998,0.20808333333333334,TE
Tyler Higbee,LAR,2.1411764705882352,2.0714302825064466,0.5359809925110448,4.896502874267387,8.810958863800279,0.20616666666666666,TE
Cade Stover,HOU,2.1411764705882352,1.9184420030151628,0.6579742859367882,4.827687536997882,8.574305790230031,0.20916666666666667,TE
Eli Stowers,PHI,2.1352941176470583,1.7777049310540554,0.7062579712217465,4.6962578427431545,8.319343082293061,0.21283333333333335,TE
Kimani Vidal,LAC,2.094117647058824,1.4520364183472212,0.912640291206211,4.665958113667937,7.610906136429399,0.21075,RB
Mitchell Evans,CAR,2.076470588235294,1.8970298006608897,0.5366666292266286,4.679171611940019,8.50583100561275,0.20875,TE
DJ Giddens,IND,2.047058823529412,1.4795344043624186,0.846284656263998,4.904846454777021,7.283686459755035,0.21991666666666668,RB
Malachi Fields,NYG,2.047058823529412,1.9854278620480212,0.5282325932490307,4.558662615894796,8.238569690335003,0.20366666666666666,WR
Luke Musgrave,GB,2.0352941176470587,1.8726227314682848,0.5012120375264311,4.6971123148561365,8.50231849343143,0.20733333333333334,TE
Devontez Walker,BAL,2.0352941176470587,1.9722923181858711,0.5169888745243258,4.440664141634387,8.321227528559866,0.2045,WR
John Bates,WAS,2.023529411764706,2.3139135407461597,0.503877628453361,4.448011840209937,8.291091258099714,0.20483333333333334,TE
Ray Davis,BUF,1.9882352941176469,1.406699769446716,0.848204161126614,4.624776151621396,7.0994204619133185,0.22683333333333333,RB
Jake Tonges,SF,1.917647058823529,2.1451310084806394,0.3692289594400669,4.309369307945305,8.295442469318852,0.20066666666666666,TE
Jaydon Blue,DAL,1.8647058823529405,1.4950066917041505,0.8180173068657917,3.8372716921951526,6.915802056434725,0.20466666666666666,RB
Kaelon Black,SF,1.8529411764705883,1.4498054156279299,0.7876218562504667,4.057892664561047,6.8727916553224375,0.20508333333333334,RB
Chimere Dike,TEN,1.847058823529412,1.8510657860836128,0.3834608668708577,5.588871969093333,7.375470690257224,0.20958333333333334,WR
Ollie Gordon II,MIA,1.8411764705882356,1.4356226230349824,0.8585900899782538,4.251769028148737,6.3978929321304605,0.21475,RB
Trevor Etienne,CAR,1.7941176470588238,1.5952175477088986,0.6520511968459215,3.9655818100288607,7.077738677252329,0.2045,RB
Tanner Hudson,CIN,1.7647058823529411,2.210693044958851,0.27330302866195977,3.8850347631721482,7.713466797688842,0.19933333333333333,TE
Mack Hollins,NE,1.747058823529412,2.0421030036952343,0.27306965478346845,3.9863837037280248,7.707167964229065,0.19983333333333334,WR
Tyler Badie,DEN,1.747058823529412,2.1388046928252464,0.3697635192278146,3.694368492215944,7.495246973751592,0.19791666666666666,RB
Jonah Coleman,DEN,1.7470588235294118,1.7868091459866355,0.56659383930351,4.067872626999031,6.875756601367426,0.205,RB
Adam Trautman,DEN,1.7235294117647058,2.0781632136691974,0.25709167103385383,3.863599878209299,7.6091401863019685,0.199,TE
Brenen Thompson,LAC,1.7176470588235297,2.0709868369589217,0.30553468148195906,3.8551769191412193,7.502097650393558,0.19883333333333333,WR
Konata Mumpfield,LAR,1.6882352941176475,2.144951512562797,0.2642608254871458,3.702296970684717,7.287385618213024,0.19766666666666666,WR
Ben Sinnott,WAS,1.6823529411764706,2.01681585630513,0.25078166423181014,3.800303435542975,7.484139584851349,0.2025,TE
KeAndre Lambert-Smith,LAC,1.6529411764705886,2.4207891718500725,0.23729030872387097,3.6753477197639928,7.35056030286119,0.19683333333333333,WR
Mo Alie-Cox,IND,1.652941176470588,2.085322547728098,0.25553341032803245,3.6792775700914917,7.369231695712519,0.196,TE
Luke Schoonmaker,DAL,1.6470588235294115,2.077196211113518,0.25800172388338194,3.6972564976646596,7.309794438995394,0.19725,TE
Jackson Hawes,BUF,1.6470588235294115,2.077890544521312,0.23716130146046321,3.7709752108600267,7.23285509281444,0.19575,TE
Jeremy Ruckert,NYJ,1.623529411764706,2.1807289383149238,0.2492140606657144,3.614529039047424,7.20609763933419,0.19883333333333333,TE
Devin Singletary,NYG,1.5823529411764703,1.473956447498357,0.6227797575124279,4.117019777669427,5.7679529348413405,0.21725,RB
Sean Tucker,TB,1.5647058823529412,1.600338282321596,0.4770834580733047,4.334203449972696,6.160524678887063,0.20075,RB
Durham Smythe,BAL,1.4941176470588233,2.089780012030636,0.21815470436890017,3.2156355667970593,6.921292902426532,0.19016666666666668,TE
Cedric Tillman,CLE,1.4764705882352942,1.9804202243733882,0.23892066476934487,3.2768221474516674,6.718956788681273,0.1955,WR
Adam Randall,BAL,1.470588235294118,1.668958876765247,0.5231927900877422,3.2395023077990053,5.62709601981122,0.20408333333333334,RB
Demond Claiborne,MIN,1.464705882352941,1.5675707949792121,0.49736653570865674,3.265266447761828,5.994928519997695,0.20141666666666666,RB
Daniel Bellinger,TEN,1.4235294117647064,2.649861493273655,0.23423309944584794,2.684549176674742,6.440220404712382,0.18308333333333332,TE
Kyle T. Williams,NE,1.3705882352941177,2.5534898825493637,0.15973757305121222,2.7715566940624736,6.524712083939994,0.18091666666666667,WR
Will Shipley,PHI,1.3705882352941174,1.8236149533216583,0.43219581997310247,2.734798451435808,5.911643110416671,0.19766666666666666,RB
Tez Johnson,TB,1.3588235294117648,2.146440015983795,0.1732048259470531,2.749829700080359,6.765677777566885,0.18291666666666667,WR
Foster Moreau,HOU,1.2882352941176471,2.4135375578916505,0.06895372769187574,2.6212380032480445,6.489810138405964,0.17816666666666667,TE
Xavier Smith,LAR,1.288235294117647,2.4604155020876988,0.06357701988762275,2.4783669339744523,6.5378755682763865,0.1715,WR
Davis Allen,LAR,1.2588235294117651,2.2553965639408884,0.06663153992785029,2.6156716016671,6.381196088020951,0.17908333333333334,TE
Nate Boerkircher,JAX,1.258823529411765,2.4981330996883933,0.0611770583664421,2.5276863470479722,6.341952101996565,0.17683333333333334,TE
Mitchell Tinsley,CIN,1.2588235294117647,2.3536482604314246,0.06040597789502,2.5647370465334887,6.314461454711146,0.17716666666666667,WR
Nicholas Singleton,TEN,1.2529411764705884,1.9157327804384692,0.32794974600574467,2.4258721485770733,5.790977692388683,0.1815,RB
Brock Wright,DET,1.2470588235294118,2.5245905319212665,0.06404057962380086,2.458675136377799,6.224865840154829,0.175,TE
Nate Adkins,DEN,1.229411764705882,2.364314824768003,0.06309878195871005,2.4014961260203083,6.382070452359577,0.177,TE
Hunter Luepke,DAL,1.2235294117647058,2.1695605784272876,0.3067349559611068,2.249588339317318,5.595023937941325,0.17916666666666667,RB
Charlie Kolar,LAC,1.1941176470588237,2.307439054034509,0.06581631047890173,2.3653971013245494,6.259276043789468,0.176,TE
Payne Durham,TB,1.1823529411764708,2.3656171964651618,0.06035853736781046,2.2766702691178287,6.17809399099461,0.17383333333333334,TE
Cyrus Allen,KC,1.1764705882352942,2.318054725796035,0.06137093126702253,2.3150518684708694,6.223046071066694,0.17775,WR
Ben Sims,MIA,1.1647058823529415,2.3069993080309876,0.17127153497649586,2.250403738195825,5.671361719257527,0.1855,TE
Jahdae Walker,CHI,1.1294117647058821,2.3494103850067902,0.05389671396018131,2.1480987932406137,6.055541471427757,0.17225,WR
Tahj Brooks,CIN,1.1117647058823528,1.7850983279271342,0.3639116134502881,1.9828227897501254,5.511675001139743,0.17608333333333334,RB
Calvin Austin III,NYG,1.0411764705882354,2.6351871203856425,0.1110748071077661,1.961666448779738,5.222741513211009,0.17541666666666667,WR
Isaiah Bond,CLE,0.923529411764706,2.6789234895949705,0.10741782559975933,1.6056393902183446,4.647802319419215,0.1695,WR
Alec Ingold,LAC,0.8647058823529411,2.679554292324111,0.087123445816048,1.5401850686006837,4.338931203849521,0.17108333333333334,RB
Anthony Gould,IND,0.8470588235294118,2.8020209742501265,0.03678119360274018,1.4252358095384432,4.346311797878882,0.16016666666666668,WR
Tyrell Shavers,BUF,0.8363636363636363,3.8725129198728863,0.007232987347761198,1.0838025518693466,4.544504049840505,0.13866666666666666,WR
Elic Ayomanor,TEN,0.8000000000000002,2.881637557688251,0.03898103377572246,1.308817447709846,4.19288424780367,0.15966666666666668,WR
Blake Whiteheart,CLE,0.7823529411764706,3.202605876411738,0.03587940459248104,1.3285552200293453,4.142676217126181,0.16483333333333333,TE
Seth McGowan,IND,0.711764705882353,2.2790249705623435,0.16067551181337875,1.2871382176036001,3.361699527296366,0.174,RB
Kaytron Allen,WAS,0.7058823529411763,2.317910101732521,0.15437542455772257,1.2397112444484384,3.2771063473680115,0.17366666666666666,RB
Greg Dortch,DET,0.611764705882353,3.679479189855564,0.02745019741387053,0.8223607108780351,3.0806916415847967,0.14091666666666666,WR
Ben Skowronek,PIT,0.5941176470588238,3.0132479662630467,0.012419337834485109,0.9292651267046429,3.242483858569113,0.15441666666666667,WR
Bo Melton,GB,0.5529411764705882,3.5280620131287344,0.021013683569315267,0.7208019623518963,2.910156490854027,0.13816666666666666,WR
Mason Tipton,NO,0.535294117647059,4.065792602879886,0.020974114317471138,0.6910777449272659,2.583017161351887,0.136,WR
Isaiah Williams,NYJ,0.5235294117647059,5.003521112582425,0.00739212238599052,0.6779408964036349,2.743429609592518,0.13783333333333334,WR
Max Bredeson,MIN,0.511764705882353,3.2141640876757918,0.010961993607386207,0.7000619119365447,2.723489525042045,0.14166666666666666,RB
Connor Heyward,LV,0.5117647058823529,3.7405096647066567,0.019966430748036904,0.6801716218419699,2.619300049893436,0.1405,RB
Adam Prentice,DEN,0.5117647058823529,2.7923700270069167,0.031054278281493736,0.816873654708666,2.7400731245574006,0.15608333333333332,RB
Michael Burton,CLE,0.49411764705882355,3.3525879585345857,0.023002577016901102,0.7118171611471353,2.4687323251567466,0.1465,RB
Luke Farrell,SF,0.48795580174375014,3.983280932014784,0.001561155831477435,0.5437391667910549,2.6324205696441787,0.1295,TE
Reggie Gilliam,NE,0.4866551798214341,4.165843574788377,0.0003557544808003585,0.45178045673227113,2.602133636034742,0.12091666666666667,RB
Derius Davis,LAC,0.4777758246863771,3.7495005076359575,0.006922241399363314,0.586705464637803,2.4792878897399637,0.13441666666666666,WR
David Moore,CAR,0.47542778144463704,4.699852489991827,0.006253007119383856,0.5820835617058262,2.542892312212056,0.13308333333333333,WR
Tai Felton,MIN,0.4736580949779122,4.025898525167182,0.0008533620535656362,0.5141250254285351,2.6143714659951356,0.12766666666666668,WR
Demarcus Robinson,SF,0.45311444156408287,4.193583052668145,0.00043523937723493375,0.39113898329891944,2.484835628212929,0.11783333333333333,WR
Brevyn Spann-Ford,DAL,0.4529411764705881,4.0758351628946885,0.000799061131926148,0.49860849203511026,2.55730904517527,0.12791666666666668,TE
Colbie Young,CIN,0.45107816891775426,4.47486257099083,0.0008925934021266325,0.4418870514435146,2.48378272828787,0.12125,WR
CJ Dippre,NE,0.4501498882993976,4.377612180557643,0.00035179659176664635,0.42146334527959606,2.3589915890224464,0.12125,TE
Max Klare,LAR,0.43771921133595265,4.037163538131039,0.0008053513111082316,0.4354535139831341,2.3505315961228668,0.12166666666666667,TE
CJ Daniels,LAR,0.4349868072831795,4.603557603747395,0.0008146123308521092,0.43149424663890373,2.3563690786629725,0.1235,WR
Emanuel Wilson,SEA,0.43148608692233,2.8259442015590532,0.05780856971296946,0.7117829101244156,2.0008896330763744,0.16233333333333333,RB
Zavion Thomas,CHI,0.4218168055265122,4.142546690202693,0.00042125937332989,0.41129093449755105,2.29677344079667,0.12266666666666666,WR
Riley Nowakowski,PIT,0.4217022093731917,3.5285649194676036,0.0008603601134996972,0.47109751319936205,2.5228487594529523,0.129,RB
Jonathan Mingo,DAL,0.4192023870179712,5.3158595814658645,0.0006961314901710977,0.4347773399515515,2.1606007946648385,0.12675,WR
Andrew Beck,NYJ,0.40597383973198614,3.804628016424495,0.00032202615792183164,0.4087661307944744,2.239387086618657,0.12533333333333332,RB
Kendre Miller,NO,0.4048956010239736,2.757491502894031,0.06994783793972005,0.648636459676504,1.8489391645246585,0.15725,RB
Reggie Virgil,ARI,0.40469669625782195,3.648382893626672,0.0008367331134016522,0.44551266459961764,2.297772982138491,0.13008333333333333,WR
Justin Watson,HOU,0.40085220016095247,4.067705472945433,0.0002781250549293411,0.3677201181140638,2.2653838271726485,0.11808333333333333,WR
Darius Cooper,PHI,0.4007283226220652,4.0136723095334075,0.0005352746839544516,0.3750790525652598,2.205465711439279,0.124,WR
Jawhar Jordan,HOU,0.3888158465007519,2.7170383635028514,0.06985193763883589,0.6424809206620616,1.7010531646564033,0.16341666666666665,RB
Patrick Ricard,NYG,0.3774212247721574,3.7650768704752866,0.0005133764183376124,0.3866903099320797,2.1612680801993416,0.12483333333333334,RB
Kaden Wetjen,PIT,0.2799578235630283,4.496389279286278,0.00048691450024859805,0.20933626852369958,1.3800421494083048,0.1095,WR
Kaleb Johnson,PIT,0.2576271090851413,3.302343852146626,0.020521121991233633,0.3729899989228361,1.2190430641708774,0.14591666666666667,RB
Malachi Corley,CLE,0.17349043634827443,3.7721364347426842,0.004596603162728718,0.22984522830606322,0.8260202487549625,0.13983333333333334,WR
JuJu Smith-Schuster,NYG,0.1358330875701947,6.118673415239988,9.006832545961172e-10,0.01508159586900095,0.5456327947197545,0.077,WR
Jimmy Horn Jr.,CAR,0.1155932553838644,4.466497833340527,0.000517571572890705,0.10632883682793544,0.5691382661188757,0.115,WR
Arian Smith,NYJ,0.11539861274187088,4.637437781443404,0.00043616406714946357,0.1130750702797712,0.5688549051302924,0.11925,WR
British Brooks,HOU,0.1134399070099418,4.143939308485984,0.0006024812145403193,0.11350030950790392,0.5676125901514613,0.1245,RB
Kameron Johnson,TB,0.057343593636714235,3.490242114532359,1.9366625162926138e-07,0.017490418150373627,0.23007228558627127,0.0875,WR
