Name,Team,POS,RTE,TGT,REC,YDS,AY,YAC
Travis Homer,CHI,RB,11,,,,,
Skyy Moore,KC,WR,6,,,,,
Malik Heath,GB,WR,15,3,3,22,21,6
Shane Zylstra,DET,TE,8,1,1,22,9,13
Mecole Hardman,KC,WR,15,3,2,17,-1,18
Jack Stoll,MIA,TE,10,,,,,
Nate Adkins,DEN,TE,12,1,1,,,
Luke Schoonmaker,DAL,TE,33,5,5,44,25,19
Jameson Williams,DET,WR,69,13,9,158,140,67
Trent Taylor,SF,WR,1,,,,,
Trenton Irwin,CIN,WR,17,1,,,28,
Eric Gray,NYG,RB,13,3,2,26,-14,40
Jahan Dotson,PHI,WR,114,11,6,107,153,18
DeVonta Smith,PHI,WR,111,28,23,254,200,129
D'Ernest Johnson,JAX,RB,19,2,,,17,
Theo Johnson,NYG,TE,78,8,5,51,29,42
Jalen McMillan,TB,WR,83,19,10,167,293,28
E.J. Jenkins,PHI,TE,12,1,,,6,
Luke Musgrave,GB,TE,10,1,1,4,1,3
Christian Kirk,JAX,WR,47,14,10,105,120,24
Aaron Jones,MIN,RB,44,8,6,68,39,54
Luke Farrell,JAX,TE,20,4,1,3,38,
Joe Mixon,HST,RB,42,7,6,64,6,71
Kristian Wilkerson,LV,WR,3,1,1,9,3,6
Puka Nacua,LA,WR,71,32,22,287,238,181
Taysom Hill,NO,TE,13,3,2,3,3,1
Gus Edwards,LAC,RB,8,,,,,
Raheem Blackshear,CAR,RB,3,,,,,
Malik Nabers,NYG,WR,118,46,30,295,464,128
Alexander Mattison,LV,RB,34,12,9,105,13,112
Cade Otton,TB,TE,92,15,10,93,74,48
Demario Douglas,NE,WR,129,22,16,153,135,70
Sione Vaki,DET,RB,4,,,,,
James Mitchell,DET,TE,6,,,,,
Tank Dell,HST,WR,94,23,14,223,351,51
Ray-Ray McCloud,ATL,WR,95,15,9,104,135,23
Eric Saubert,SF,TE,26,3,2,-3,20,
Xavier Weaver,ARZ,WR,5,2,,,41,
Justyn Ross,KC,WR,2,,,,,
Tucker Fisk,LAC,TE,3,1,1,1,-1,2
Brian Robinson,WAS,RB,34,4,3,20,-9,31
Alvin Kamara,NO,RB,42,7,5,67,-14,75
Diontae Johnson,HST,WR,65,23,13,144,270,40
Aaron Shampklin,PIT,RB,1,,,,,
Kendre Miller,NO,RB,5,,,,,
Erick All,CIN,TE,17,2,2,12,5,7
Braxton Berrios,MIA,WR,12,2,,,15,
MyCole Pruitt,PIT,TE,9,3,1,18,25,5
DK Metcalf,SEA,WR,96,25,13,171,317,31
Mark Andrews,BLT,TE,96,23,17,210,270,39
Parker Washington,JAX,WR,89,12,3,52,183,28
Allen Robinson,DET,WR,9,4,3,30,28,5
Breece Hall,NYJ,RB,79,18,13,79,19,59
Trent Sherfield,MIN,WR,10,,,,,
Jha'Quan Jackson,TEN,WR,4,1,,,31,
Tyquan Thornton,NE,WR,25,3,1,10,59,2
Julian Hill,MIA,TE,19,3,3,16,5,11
Rakim Jarrett,TB,WR,20,,,,,
Pierre Strong,CLV,RB,24,4,3,38,-6,47
Jacob Kibodi,CLV,RB,3,1,,,3,
Dameon Pierce,HST,RB,10,3,1,1,-2,2
Blake Corum,LA,RB,3,,,,,
Charlie Woerner,ATL,TE,12,,,,,
Mason Kinsey,TEN,WR,5,,,,,
Josh Palmer,LAC,WR,84,19,10,146,279,29
Antonio Gibson,NE,RB,37,6,3,56,55,55
Chris Moore,ARZ,WR,2,,,,,
Tutu Atwell,LA,WR,64,18,10,126,220,37
Justin Shorter,LV,TE,2,,,,,
Amon-Ra St. Brown,DET,WR,83,18,12,147,187,40
David Moore,CAR,WR,97,19,8,97,264,16
Isaiah Williams,CIN,WR,1,1,,,8,
Braelon Allen,NYJ,RB,19,5,3,26,1,30
Josiah Deguara,JAX,TE,5,,,,,
Adam Thielen,CAR,WR,78,16,13,201,218,50
Elijah Higgins,ARZ,TE,29,3,3,16,17,-1
Dan Chisena,CAR,WR,6,1,1,23,14,9
Jonnu Smith,MIA,TE,57,11,7,50,38,31
Harrison Bryant,LV,TE,15,2,2,16,2,14
Tylan Wallace,BLT,WR,24,4,3,104,24,88
Emanuel Wilson,GB,RB,17,1,1,-9,-5,-4
Quentin Johnston,LAC,WR,77,23,8,55,286,35
Johnny Wilson,PHI,WR,38,4,2,14,49,3
MarShawn Lloyd,GB,RB,1,1,1,3,-4,7
Chris Manhertz,NYG,TE,7,,,,,
Blake Whiteheart,CLV,TE,13,,,,,
Garrett Wilson,NYJ,WR,132,38,24,301,422,115
Deuce Vaughn,DAL,RB,1,,,,,
Jeff Wilson,MIA,RB,6,,,,,
Kenny McIntosh,SEA,RB,2,,,,,
Kameron Johnson,TB,WR,1,,,,,
Dyami Brown,WAS,WR,72,13,9,189,207,98
Ty Johnson,BUF,RB,64,8,5,99,123,32
Nick Muse,MIN,TE,2,,,,,
Van Jefferson,PIT,WR,93,13,7,68,134,10
Brandon Powell,MIN,WR,22,5,3,29,47,5
Kareem Hunt,KC,RB,40,6,5,40,-12,53
Derrick Henry,BLT,RB,52,5,5,54,,54
Zach Charbonnet,SEA,RB,47,2,2,12,-10,22
Chuba Hubbard,CAR,RB,88,12,8,70,-12,85
Jared Wayne,HST,WR,7,,,,,
AJ Barner,SEA,TE,35,4,4,41,5,36
Rachaad White,TB,RB,50,10,9,83,6,94
Cam Grandy,CIN,TE,5,2,2,16,6,10
Malachi Corley,NYJ,WR,4,1,1,10,10,
Elijah Moore,CLV,WR,137,21,14,146,156,47
Xavier Worthy,KC,WR,135,36,18,198,422,114
Jack Westover,NE,TE,1,,,,,
Pat Freiermuth,PIT,TE,98,13,12,148,105,53
Isiah Pacheco,KC,RB,17,4,3,34,-1,40
Cordarrelle Patterson,PIT,RB,9,1,1,12,12,
Jacob Cowing,SF,WR,11,1,,,13,
Calvin Austin,PIT,WR,94,14,8,126,190,30
Ronnie Bell,SF,WR,16,3,,,45,
Bijan Robinson,ATL,RB,54,10,9,95,16,88
Jaleel McLaughlin,DEN,RB,18,2,2,-7,-13,6
Jalen Virgil,BUF,WR,3,,,,,
Geoff Swaim,CLV,TE,5,,,,,
Jeremy Ruckert,NYJ,TE,30,5,3,24,12,28
Kalif Raymond,DET,WR,36,12,10,121,94,67
Darnell Mooney,ATL,WR,104,24,16,271,290,76
Brandon Aiyuk,SF,WR,47,12,6,86,171,8
Allen Lazard,NYJ,WR,82,10,8,138,103,61
Andrei Iosivas,CIN,WR,135,17,8,148,213,18
Kaden Davis,CLV,WR,2,,,,,
Zay Jones,ARZ,WR,39,2,1,13,30,9
Irv Smith,HST,TE,2,,,,,
Ben Sinnott,WAS,TE,17,1,1,3,-2,5
Stefon Diggs,HST,WR,41,10,9,88,90,22
Austin Ekeler,WAS,RB,71,12,10,145,-5,150
Jaheim Bell,NE,TE,3,,,,,
Devontez Walker,BLT,WR,3,,,,,
Drew Sample,CIN,TE,34,1,1,3,2,1
Daniel Bellinger,NYG,TE,33,3,3,33,24,9
Najee Harris,PIT,RB,37,3,2,17,-12,26
Chase Brown,CIN,RB,67,6,5,24,-5,31
Curtis Samuel,BUF,WR,63,12,9,94,76,44
Tyreik McAllister,LV,WR,1,,,,,
Tanner Hudson,CIN,TE,14,3,2,25,12,17
Trey Palmer,TB,WR,34,5,2,41,71,1
Kyren Williams,LA,RB,86,3,2,10,1,13
Tucker Kraft,GB,TE,80,6,5,68,27,44
Payne Durham,TB,TE,24,1,1,6,4,2
Will Shipley,PHI,RB,11,1,1,13,5,8
Jalen Reagor,LAC,WR,21,5,5,48,43,5
Patrick Taylor,SF,RB,19,1,,,8,
Carson Steele,KC,RB,17,2,,,-2,
Trey McBride,ARZ,TE,108,22,18,175,153,77
John Bates,WAS,TE,17,4,1,9,27,6
Dontayvion Wicks,GB,WR,51,18,8,64,217,19
Alex Erickson,NE,WR,2,,,,,
Marcedes Lewis,CHI,TE,2,1,1,2,1,1
Dawson Knox,BUF,TE,78,12,9,90,100,21
Noah Brown,WAS,WR,64,12,5,46,145,7
Kyle Pitts,ATL,TE,81,10,4,101,148,39
Trishton Jackson,MIN,WR,2,,,,,
Brayden Willis,SF,TE,1,,,,,
Dante Pettis,NO,WR,13,2,1,12,18,6
Brevin Jordan,HST,TE,2,,,,,
Jayden Reed,GB,WR,85,16,6,85,129,26
Ainias Smith,PHI,WR,16,3,2,12,7,12
Chris Godwin,TB,WR,69,19,15,142,100,90
Terry McLaurin,WAS,WR,136,28,19,223,334,49
Dallas Goedert,PHI,TE,47,11,10,170,74,115
Roschon Johnson,CHI,RB,33,2,1,17,-3,20
Cedric Tillman,CLV,WR,48,10,9,103,73,38
Marvin Mims,DEN,WR,31,11,7,158,134,161
Calvin Ridley,TEN,WR,108,37,22,375,468,110
Raheem Mostert,MIA,RB,22,3,2,13,6,13
Irvin Charles,NYJ,WR,1,1,,,12,
Jalen Coker,CAR,WR,60,14,9,201,224,63
Bo Melton,GB,WR,18,5,3,35,53,6
Drake London,ATL,WR,92,40,24,317,470,82
Jalen Tolbert,DAL,WR,119,16,8,157,246,37
Bub Means,NO,WR,13,2,1,3,24,
Alec Pierce,IND,WR,91,14,7,175,319,17
Olamide Zaccheaus,WAS,WR,84,15,9,138,100,90
Chris Rodriguez Jr.,WAS,RB,4,,,,,
Will Mallory,IND,TE,20,1,1,7,7,
Velus Jones,CAR,WR,1,,,,,
Mike Boone,CAR,RB,4,,,,,
Ross Dwelley,ATL,TE,1,,,,,
D'Wayne Eskridge,MIA,WR,1,,,,,
Parker Hesse,DET,TE,6,,,,,
Sam LaPorta,DET,TE,58,15,11,174,98,116
Jaxon Smith-Njigba,SEA,WR,106,31,21,228,220,116
Jalen Moreno-Cropper,DAL,WR,1,,,,,
Brycen Tremayne,WAS,WR,2,1,1,-2,-4,2
Robert Woods,HST,WR,30,4,1,1,35,4
Chris Blair,ATL,WR,1,,,,,
Sterling Shepard,TB,WR,75,16,9,85,139,13
Khalil Shakir,BUF,WR,102,23,16,183,161,140
Christian McCaffrey,SF,RB,15,4,3,46,27,22
Jordan Matthews,CAR,TE,4,1,,,16,
Pharaoh Brown,SEA,TE,10,2,1,9,9,5
Rico Dowdle,DAL,RB,47,6,6,26,-22,48
Chris Olave,NO,WR,21,6,3,17,59,-2
Jerome Ford,CLV,RB,64,8,7,21,17,27
George Pickens,PIT,WR,95,33,21,344,417,87
Jermaine Burton,CIN,WR,22,4,,,80,
Ricky Pearsall,SF,WR,56,15,11,156,182,19
Jeremy McNichols,WAS,RB,29,1,1,,-4,4
Jaylen Waddle,MIA,WR,68,14,12,159,152,46
Scott Miller,PIT,WR,17,2,1,8,25,1
Josh Jacobs,GB,RB,35,3,3,15,-7,22
Cade Stover,HST,TE,20,4,2,20,37,19
Tee Higgins,CIN,WR,98,24,14,184,233,72
Grant Calcaterra,PHI,TE,84,6,4,21,46,6
Rashod Bateman,BLT,WR,122,18,13,177,193,46
Dalvin Cook,DAL,RB,2,,,,,
Clyde Edwards-Helaire,NO,RB,7,2,1,14,8,13
Hayden Hurst,LAC,TE,16,,,,,
Mike Gesicki,CIN,TE,104,28,24,264,212,116
D'Onta Foreman,CLV,RB,15,,,,,
Deebo Samuel,SF,WR,84,19,11,162,127,112
Devin Duvernay,JAX,WR,35,5,3,37,59,36
Nikko Remigio,KC,WR,10,2,1,25,20,11
Ryan Flournoy,DAL,WR,17,2,2,16,14,2
Zach Davidson,BUF,TE,5,,,,,
Julius Chestnut,TEN,RB,5,,,,,
Wan'Dale Robinson,NYG,WR,131,38,23,149,213,82
Trey Benson,ARZ,RB,4,,,,,
Jake Tonges,SF,TE,3,,,,,
Ben Skowronek,PIT,WR,8,1,1,8,8,
Kimani Vidal,LAC,RB,16,1,1,38,18,20
Mason Tipton,NO,WR,28,2,,,15,
Devin Thompkins,CAR,WR,8,1,1,7,6,1
Kylen Granson,IND,TE,46,10,4,62,94,57
Terrace Marshall,LV,WR,14,1,1,28,25,3
Derius Davis,LAC,WR,6,,,,,
Mike Williams,PIT,WR,73,11,9,141,187,19
Brenton Strange,JAX,TE,67,14,10,89,112,29
Rhamondre Stevenson,NE,RB,66,10,7,45,12,67
Zack Moss,CIN,RB,31,4,4,19,-8,27
Travis Kelce,KC,TE,132,28,22,259,218,115
Cole Kmet,CHI,TE,116,11,9,72,60,30
Demarcus Robinson,LA,WR,124,21,9,120,368,19
Xavier Legette,CAR,WR,114,25,15,188,288,47
J.J. Taylor,HST,RB,1,,,,,
Tyreek Hill,MIA,WR,73,27,10,182,387,66
Craig Reynolds,DET,RB,5,,,,,
Johnny Mundt,MIN,TE,43,4,4,30,2,28
Durham Smythe,MIA,TE,16,4,,,23,
Greg Dulcich,NYG,TE,16,3,1,7,22,4
Rashid Shaheed,NO,WR,21,7,2,32,159,15
Justin Jefferson,MIN,WR,102,25,12,320,389,107
Jamaal Williams,NO,RB,6,,,,,
Ryan Miller,TB,WR,26,5,4,45,12,42
Brock Wright,DET,TE,29,5,3,23,65,11
Kenny Yeboah,NYJ,TE,8,1,1,12,2,10
A.J. Brown,PHI,WR,104,41,31,510,477,183
Isaac Guerendo,SF,RB,14,1,1,23,3,20
Luke McCaffrey,WAS,WR,65,10,7,64,92,32
Brandin Cooks,DAL,WR,55,12,4,51,145,14
David Njoku,CLV,TE,78,19,10,112,200,38
Brock Bowers,LV,TE,97,23,16,146,160,69
Jalin Hyatt,NYG,WR,52,4,2,18,50,
C.J. Uzomah,PHI,TE,4,,,,,
Lucas Krull,DEN,TE,40,1,1,10,10,
Tyler Johnson,LA,WR,56,10,5,90,37,92
Chig Okonkwo,TEN,TE,84,7,4,41,73,6
Gerald Everett,CHI,TE,27,3,1,2,25,2
DeeJay Dallas,ARZ,RB,8,,,,,
JuJu Smith-Schuster,KC,WR,69,8,5,87,51,66
Ladd McConkey,LAC,WR,102,29,24,339,273,141
Tony Pollard,TEN,RB,46,4,3,40,19,16
Romeo Doubs,GB,WR,76,16,12,151,140,73
Ray Davis,BUF,RB,32,4,4,93,3,90
Kendric Pryor,CIN,WR,2,,,,,
Alex Bachman,LV,WR,14,,,,,
Austin Trammell,JAX,WR,6,1,1,22,14,8
Brandon Johnson,PIT,WR,1,1,1,9,4,5
Elijah Cooks,JAX,WR,1,,,,,
Peyton Hendershot,KC,TE,9,1,1,6,-1,7
Jordan Akins,CLV,TE,74,12,5,54,101,22
Nick Vannett,TEN,TE,21,6,6,53,4,49
Noah Fant,SEA,TE,70,8,6,57,30,36
CeeDee Lamb,DAL,WR,114,36,21,357,414,128
George Kittle,SF,TE,79,16,11,177,160,97
Keenan Allen,CHI,WR,127,23,14,144,230,63
Dalton Schultz,HST,TE,99,19,10,135,157,42
Anthony Gould,IND,WR,1,,,,,
Isaiah Likely,BLT,TE,78,14,10,113,149,43
Jared Wiley,KC,TE,1,1,1,7,4,3
Ja'Lynn Polk,NE,WR,78,13,2,13,209,
Joshua Kelley,TEN,RB,1,,,,,
Treylon Burks,TEN,WR,10,2,2,22,16,6
James Cook,BUF,RB,43,8,6,67,35,58
