"Player Details","","","","","","","","","","","","","","","Splits","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","","","","","","","","","","Advanced","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FPTS","","","","","",""
"ID","Rank","Name","Team","POS","G","Season","Season Type","WEEK","First Name","Last Name","Location","Team Name","Team","Opponent","-","-","WEEK","Home/Away","-","Conference","Division","Team","-","DOWN","QTR","-","PERSONNEL","-","BLITZED","PAP","Pressured","?","PASS RESULT","THROW TYPE","-","SEPARATION","CATCHABLE","CONTESTED","ROUTE","Alignment (Position)","Alignment (Side)","-","SCHEME","POST MoF","PRE MoF","RTE","RTE %","aDOT","AY","AY Share","TGT","TGT/G","TGT %","TPRR","REC","CR %","YDS","RecYDS/G","TM YDS %","YPRR","YPT","YPR","YAC","YAC/REC","YACO","YACO/REC","TD","TM TD %","i20 TGT","EZTGT","EZTD","DP TGT","1READ","1READ %","MTF","MTF/REC","1D","1D/RR","DRP","DRP %","CTGT","CTGT %","DESIGN","DESIGN %","CT","CC","CC %","HERO","RATE","THREAT","YPTOE","WIDE RTE %","SLOT RTE %","INLINE RTE %","BACK RTE %","RTE","RYOE","FP/RR","FP/G","FP","XFP","XFP/G","XFP/RR","RecXFP"
"26783B1E9410","11","Wan'Dale Robinson","NYG","WR","16","2025","1","17","Wan'Dale","Robinson","New York","Giants","NYG","DAL, NO, DEN, PHI, WAS, DET, LAC, SF, MIN, GB, LV, KC, CHI, NE","2025","2025","2025302","Away","2025","AFC","AFC West","LV","2025","2","4","2025","12","2025","No","No","No","","","","2025","","No","No","","Wide","Left","2025","","","","129","0.7914110429447853","8.424242424242424","278","0.2534184138559708","33","2.0625","0.2426470588235294","0.2558139534883721","24","0.7272727272727273","336","21","0.2564885496183206","2.604651162790698","10.181818181818182","14","158","6.583333333333333","50","2.0833333333333335","2","0.2857142857142857","1","1","1","4","23","0.27380952380952384","4","0.16666666666666666","13","0.10077519379844961","","","26","0.7878787878787878","5","0.15151515151515152","5","2","0.4","","112.7","0.3173076923076923","2.423782932696969","0.5658914728682171","0.4263565891472868","","0.007751937984496124","129","0","0.5651162790697675","4.55625","72.9","56.703748832","3.543984302","0.43198754811627904","55.726393707"
"8D4CC244AE50","12","Travis Kelce","KC","TE","17","2025","1","18","Travis","Kelce","Kansas City","Chiefs","KC","PHI, DET, NYG, DAL, TEN, LV, BLT, WAS, HST, LAC, JAX, DEN, BUF, IND","2025","2025","2025318","Away","2025","AFC","AFC West","LV","2025","1","4","2025","12","2025","No","Yes","No","Straight Drop","Catch","Vertical","2025","Step","Yes","Yes","Post","Wide","Left","2025","Cover 4","Two-High (Open)","Single (Closed)","156","0.7918781725888325","8.444444444444445","304","0.24242424242424243","36","2.1176470588235294","0.2155688622754491","0.23076923076923078","25","0.6944444444444444","329","19.352941176470587","0.28240343347639485","2.108974358974359","9.13888888888889","13.16","133","5.32","51","2.04","1","0.1111111111111111","7","1","","3","29","0.24786324786324787","1","0.04","19","0.12179487179487179","3","0.08333333333333333","28","0.7777777777777778","1","0.027777777777777776","2","2","1","","107.3","0.2482758620689655","1.935039776111111","0.21153846153846154","0.42948717948717946","0.33974358974358976","0.019230769230769232","156","0","0.4288461538461539","3.935294117647059","66.9","60.790848799","3.5759322822941177","0.389684928198718","60.790848799"
"807E1FDD47A2","13","Luther Burden","CHI","WR","15","2025","1","18","Luther","Burden","Chicago","Bears","CHI","DET, PIT, NO, PHI, CLV, SF, WAS, BLT, LV, GB, DAL, MIN, NYG","2025","2025","2025315","Home","2025","NFC","NFC North","DET","2025","2","4","2025","12","2025","Yes","Yes","Yes","Straight Drop","Incomplete","","2025","","No","No","","Slot","Left","2025","Cover 2","Two-High (Open)","Two-High (Open)","48","0.2981366459627329","14.466666666666667","217","0.15955882352941175","15","1","0.1056338028169014","0.3125","13","0.8666666666666667","319","21.266666666666666","0.2972972972972973","6.645833333333333","21.266666666666666","24.53846153846154","117","9","39","3","2","0.3333333333333333","","1","1","2","14","0.15730337078651685","5","0.38461538461538464","12","0.25","2","0.13333333333333333","15","1","1","0.06666666666666667","","","0","","158.3","0.38461538461538464","11.953710779400001","0.7916666666666666","0.1875","","0.020833333333333332","48","0","1.3062500000000001","4.180000000000001","62.7","26.233784258","1.7489189505333333","0.5185309676458333","24.889486447"
"C4721C048709","14","Jerry Jeudy","CLV","WR","17","2025","1","18","Jerry","Jeudy","Cleveland","Browns","CLV","LV, BLT, NYJ, GB, CIN, MIN, NE, PIT, CHI, DET, BUF, SF, MIA, TEN","2025","2025","2025309","Away","2025","AFC","AFC North","CIN","2025","1","4","2025","12","2025","No","No","No","Straight Drop","Catch","Vertical","2025","Tight","Yes","Yes","Corner","","","2025","Cover 3","Single (Closed)","Single (Closed)","230","0.8712121212121212","11.478260869565217","528","0.35748138117806366","46","2.7058823529411766","0.19913419913419914","0.2","23","0.5","318","18.705882352941178","0.23434045689019897","1.382608695652174","6.913043478260869","13.826086956521738","113","4.913043478260869","17","0.7391304347826086","1","0.1","6","2","","8","38","0.2585034013605442","1","0.043478260869565216","12","0.05217391304347826","5","0.10869565217391304","33","0.717391304347826","2","0.043478260869565216","6","1","0.16666666666666666","","52.6","0.24083769633507854","-1.4182100838478255","0.8434782608695652","0.15217391304347827","0.004347826086956522","","230","0","0.27304347826086955","3.6941176470588233","62.8","80.332279681","4.725428216529412","0.34927078122173916","80.332279681"
"C8811038789C","15","Tre Tucker","LV","WR","17","2025","1","18","Tre","Tucker","Las Vegas","Raiders","LV","TEN, KC, WAS, HST, DAL, NE, NYG, CHI, PHI, CLV, DEN, IND, LAC, JAX","2025","2025","2025318","Home","2025","AFC","AFC West","KC","2025","1","4","2025","12","2025","No","Yes","No","Straight Drop","Catch","Vertical","2025","Step","Yes","Yes","Post","","","2025","Cover 4","Two-High (Open)","Single (Closed)","183","0.953125","12.242424242424242","404","0.35752212389380533","33","1.9411764705882353","0.20245398773006135","0.18032786885245902","22","0.6666666666666666","306","18","0.2791970802919708","1.6721311475409837","9.272727272727273","13.909090909090908","96","4.363636363636363","22","1","2","0.2857142857142857","5","4","1","10","27","0.2523364485981308","1","0.045454545454545456","14","0.07650273224043716","2","0.06060606060606061","27","0.8181818181818182","2","0.06060606060606061","7","3","0.42857142857142855","","116.5","0.22297297297297297","0.7016333464848479","0.8142076502732241","0.16393442622950818","0.02185792349726776","","183","0","0.37814207650273224","4.070588235294117","69.2","69.789548238","4.105267543411764","0.37010425830054644","67.729079269"
"DD35AB0F3005","16","Romeo Doubs","GB","WR","16","2025","1","17","Romeo","Doubs","Green Bay","Packers","GB","PIT, DET, PHI, CLV, MIN, CAR, WAS, ARZ, CHI, DEN, BLT, CIN, DAL, NYG","2025","2025","2025294","Home","2025","AFC","AFC North","BLT","2025","1","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","109","0.7124183006535948","13.652173913043478","314","0.2520064205457464","23","1.4375","0.16666666666666666","0.21100917431192662","17","0.7391304347826086","299","18.6875","0.27685185185185185","2.743119266055046","13","17.58823529411765","69","4.0588235294117645","33","1.9411764705882353","1","0.125","3","2","1","5","19","0.20652173913043478","3","0.17647058823529413","12","0.11009174311926606","1","0.043478260869565216","21","0.9130434782608695","","","6","2","0.3333333333333333","","130.3","0.23232323232323232","4.000100884086956","0.8073394495412844","0.1926605504587156","","","109","0","0.5128440366972478","3.4937500000000004","55.900000000000006","45.197929891","2.8248706181875","0.41465990725688073","45.197929891"
"BF9627FDF142","17","George Pickens","DAL","WR","17","2025","1","18","George","Pickens","Dallas","Cowboys","DAL","ARZ, NYJ, LV, GB, NYG, KC, CHI, MIN, PHI, DEN, DET, LAC, CAR, WAS","2025","2025","2025313","Away","2025","NFC","NFC East","NYG","2025","1","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","81","0.8526315789473684","12.26923076923077","319","0.5007849293563579","26","1.5294117647058822","0.30952380952380953","0.32098765432098764","19","0.7307692307692307","293","17.235294117647058","0.4528593508500773","3.617283950617284","11.26923076923077","15.421052631578947","94","4.947368421052632","68","3.5789473684210527","1","0.16666666666666666","3","4","1","5","20","0.38461538461538464","3","0.15789473684210525","14","0.1728395061728395","","","20","0.7692307692307693","","","6","5","0.8333333333333334","","122.8","0.35135135135135137","2.7698830434615385","0.9012345679012346","0.09876543209876543","","","81","0","0.7074074074074074","3.3705882352941177","57.3","47.930791009","2.8194582946470588","0.5917381606049382","47.930791009"
"34FED085C9F8","18","Tyler Warren","IND","TE","17","2025","1","18","Tyler","Warren","Indianapolis","Colts","IND","DEN, SF, PIT, ATL, KC, LV, HST, MIA, LAC, ARZ, TEN, LA, JAX, SEA","2025","2025","2025310","Away","2025","AFC","AFC South","HST","2025","3","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","94","0.618421052631579","7.730769230769231","201","0.15629860031104198","26","1.5294117647058822","0.19117647058823528","0.2765957446808511","20","0.7692307692307693","292","17.176470588235293","0.23529411764705882","3.106382978723404","11.23076923076923","14.6","182","9.1","30","1.5","2","0.2857142857142857","5","1","1","1","24","0.23300970873786409","2","0.1","15","0.1595744680851064","1","0.038461538461538464","24","0.9230769230769231","3","0.11538461538461539","5","1","0.2","1","138.6","0.27956989247311825","3.1649489408076925","0.0851063829787234","0.24468085106382978","0.5957446808510638","0.07446808510638298","94","0","0.6829787234042554","3.7764705882352945","64.2","45.571635269","2.6806844275882353","0.48009104623404253","45.128558346"
"7747214CB9D0","19","DeVonta Smith","PHI","WR","17","2025","1","18","DeVonta","Smith","Philadelphia","Eagles","PHI","BUF, LAC, LA, TB, DET, WAS, DEN, MIN, NYG, DAL, CHI, KC, LV, GB","2025","2025","2025320","Home","2025","NFC","NFC East","WAS","2025","1","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","102","0.8571428571428571","16.88888888888889","456","0.40641711229946526","27","1.588235294117647","0.25471698113207547","0.2647058823529412","17","0.6296296296296297","287","16.88235294117647","0.37032258064516127","2.8137254901960786","10.62962962962963","16.88235294117647","87","5.117647058823529","28","1.6470588235294117","2","0.2857142857142857","2","4","1","8","25","0.3246753246753247","","","10","0.09803921568627451","","","19","0.7037037037037037","2","0.07407407407407407","5","3","0.6","2","108.1","0.2967032967032967","1.1383493693333337","0.6274509803921569","0.37254901960784315","","","102","0","0.5950980392156863","3.570588235294118","60.7","55.046560749","3.2380329852352943","0.5396721642058824","55.046560749"
"D3DC29885065","20","DK Metcalf","PIT","WR","15","2025","1","16","DK","Metcalf","Pittsburgh","Steelers","PIT","GB, IND, NYJ, LAC, BLT, CHI, MIN, CIN, NE, CLV, BUF, MIA, DET, SEA","2025","2025","2025286","Away","2025","NFC","NFC North","DET","2025","2","4","2025","12","2025","No","No","No","","","","2025","","No","No","","Wide","Left","2025","","","","165","0.9269662921348315","11.45","458","0.5105908584169454","40","2.6666666666666665","0.24390243902439024","0.24242424242424243","23","0.575","274","18.266666666666666","0.30444444444444446","1.6606060606060606","6.85","11.91304347826087","96","4.173913043478261","37","1.608695652173913","1","0.125","7","5","1","8","36","0.3364485981308411","4","0.17391304347826086","11","0.06666666666666667","2","0.05","31","0.775","3","0.075","8","2","0.25","1","55.6","0.272108843537415","-1.2527546749249994","0.8181818181818182","0.18181818181818182","","","165","0","0.36000000000000004","3.9600000000000004","59.400000000000006","78.34583485","5.223055656666667","0.47482324151515154","78.34583485"
"6856DED31936","21","Brock Bowers","LV","TE","12","2025","1","16","Brock","Bowers","Las Vegas","Raiders","LV","PHI, DEN, CLV, LAC, JAX, WAS, HST, NE, DAL, CHI","2025","2025","2025287","Away","2025","AFC","AFC South","HST","2025","2","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","155","0.9117647058823529","6.885714285714286","241","0.26807563959955505","35","2.9166666666666665","0.24305555555555555","0.22580645161290322","23","0.6571428571428571","257","21.416666666666668","0.2590725806451613","1.6580645161290322","7.3428571428571425","11.173913043478262","109","4.739130434782608","48","2.0869565217391304","4","0.5714285714285714","10","7","3","2","28","0.3111111111111111","2","0.08695652173913043","12","0.07741935483870968","2","0.05714285714285714","26","0.7428571428571429","1","0.02857142857142857","11","8","0.7272727272727273","2","113.6","0.2713178294573643","-0.15413654662857132","0.32903225806451614","0.4967741935483871","0.17419354838709677","","155","0","0.48967741935483877","6.325","75.9","72.46972410400001","6.039143675333334","0.4619173014903226","71.597181731"
"CC59BA77B410","22","AJ Barner","SEA","TE","17","2025","1","18","AJ","Barner","Seattle","Seahawks","SEA","TB, ATL, NO, JAX, SF, ARZ, WAS, HST, LA, TEN, IND, MIN, CAR, PIT","2025","2025","2025307","Away","2025","NFC","NFC West","SF","2025","2","4","2025","12","2025","No","No","No","","","","2025","","No","No","","Inline","Right","2025","","","","92","0.7022900763358778","8.444444444444445","152","0.14326107445805844","18","1.0588235294117647","0.1487603305785124","0.1956521739130435","16","0.8888888888888888","236","13.882352941176471","0.1774436090225564","2.5652173913043477","13.11111111111111","14.75","106","6.625","33","2.0625","3","0.375","3","2","1","3","12","0.15789473684210525","2","0.125","9","0.09782608695652174","","","17","0.9444444444444444","","","1","","0","","158.3","0.17647058823529413","5.346301250444444","0.043478260869565216","0.08695652173913043","0.8586956521739131","0.010869565217391304","92","0","0.658695652173913","3.5647058823529414","60.6","36.811416099","2.1653774175882354","0.4001240880326087","36.811416099"
"E20CA5FBFCFA","23","Xavier Worthy","KC","WR","14","2025","1","17","Xavier","Worthy","Kansas City","Chiefs","KC","LV, BLT, IND, HST, TEN, DAL, DET, DEN, BUF, LAC, JAX, WAS","2025","2025","2025292","Home","2025","AFC","AFC West","DEN","2025","4","4","2025","12","2025","No","No","No","Straight Drop","Incomplete","Horizontal","2025","Tight","No","No","Post","","","2025","Bracket","Two-High (Open)","Two-High (Open)","103","0.6477987421383647","18.25","365","0.36318407960199006","20","1.4285714285714286","0.15037593984962405","0.1941747572815534","11","0.55","229","16.357142857142858","0.23730569948186528","2.2233009708737863","11.45","20.818181818181817","65","5.909090909090909","6","0.5454545454545454","1","0.1111111111111111","4","1","","6","18","0.1935483870967742","","","10","0.0970873786407767","","","14","0.7","1","0.05","3","","0","","112.3","0.23255813953488372","1.4845458739500004","0.7961165048543689","0.20388349514563106","","","103","0","0.46504854368932047","3.4214285714285717","47.900000000000006","51.714484485","3.6938917489285714","0.4738731354174757","48.808932948"
"99D853D87F83","24","Kyle Pitts","ATL","TE","17","2025","1","18","Kyle","Pitts","Atlanta","Falcons","ATL","SF, MIA, IND, NYJ, SEA, LA, MIN, NE, BUF, NO, TB, ARZ, WAS, CAR","2025","2025","2025308","Home","2025","NFC","NFC South","NO","2025","2","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","145","0.8895705521472392","9.375","225","0.20585544373284537","24","1.411764705882353","0.15584415584415584","0.16551724137931034","19","0.7916666666666666","226","13.294117647058824","0.17030896759608138","1.5586206896551724","9.416666666666666","11.894736842105264","97","5.105263157894737","18","0.9473684210526315","1","0.14285714285714285","3","","","2","16","0.1553398058252427","","","13","0.0896551724137931","1","0.041666666666666664","21","0.875","4","0.16666666666666666","4","3","0.75","","119.8","0.16783216783216784","0.8500881350833337","0.3586206896551724","0.3103448275862069","0.3310344827586207","","145","0","0.3489655172413793","2.976470588235294","50.6","42.100760544","2.476515326117647","0.2903500727172414","42.100760544"
"DE1A26D0F830","25","Darius Slayton","NYG","WR","14","2025","1","18","Darius","Slayton","New York","Giants","NYG","NO, NE, PHI, DET, MIN, WAS, LAC, SF, KC, LV, CHI, DAL","2025","2025","2025313","Home","2025","NFC","NFC East","DAL","2025","1","4","2025","12","2025","No","No","No","","","","2025","","No","No","","","","2025","","","","87","0.7131147540983607","16.2","243","0.35319767441860467","15","1.0714285714285714","0.15306122448979592","0.1724137931034483","11","0.7333333333333333","223","15.928571428571429","0.2410810810810811","2.5632183908045976","14.866666666666667","20.272727272727273","95","8.636363636363637","14","1.2727272727272727","","","1","1","","6","11","0.16923076923076924","","","8","0.09195402298850575","1","0.06666666666666667","12","0.8","","","2","2","1","1","115.3","0.21428571428571427","5.711096547533333","0.8735632183908046","0.12643678160919541","","","87","0","0.4172413793103448","2.5928571428571425","36.3","25.87617497","1.8482982121428573","0.2974272985057471","25.87617497"
