teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingIncompletionsThrownAway,opponentStatsPassingIncompletionsBatted,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedTotal,opponentStatsPassingSackedFaultTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingSackedYardsLost,opponentStatsPassingSackedPercentage,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingTargetedReadCheckdownPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToSack,opponentStatsPassingAverageTimeToScramble,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing
12,Green Bay,Packers,,MIN,NFC,NFC North,Open,Open,Red Zone,17,259,194,0.5979381443298969,9,101,0.520618556701031,0.7077922077922078,-0.016476760272727264,34,2,27,0.041237113402061855,1167,6.015463917525773,0.3281919451585261,4.526086956521739,1358,9,2,36,5,23,-216,0.138996138996139,Yes,Yes,259,1,0.6254712355212355,Yes,0.003861003861003861,0.18556701030927836,21,0.10824742268041238,0.030927835051546393,0.07216494845360824,0.3247422680412371,0.10824742268041238,0.3917525773195876,3.4737113402061857,3.658333333333333,5.26551724137931,2.5718146718146717,8.594936708860759,81.7,No,No,55
3,Baltimore,Ravens,,PIT,AFC,AFC North,Closed,Closed,Cover 3,17,252,183,0.5409836065573771,13,83,0.453551912568306,0.6111111111111112,-0.05866711494444443,29,4,48,0.0273224043715847,1060,5.7923497267759565,0.30943396226415093,3.07981220657277,1742,5,7,30,8,29,-189,0.11904761904761904,No,Yes,252,1,0.6226482142857143,Yes,,0.2459016393442623,29,0.15846994535519127,0.04918032786885246,0.060109289617486336,0.3333333333333333,0.09836065573770492,0.3825136612021858,3.587431693989071,3.9099999999999997,5.115384615384615,2.6182539682539683,11.635761589403973,57.2,Yes,Yes,47
20,Miami,Dolphins,,NE,AFC,AFC East,Open,Open,Cover 6,17,211,137,0.6423357664233577,11,77,0.5620437956204379,0.7,-0.0020357935750000555,15,,37,0.051094890510948905,1042,7.605839416058394,0.45681381957773515,4.936781609195402,1173,9,3,37,14,40,-228,0.17535545023696683,No,Yes,211,1,0.6455042654028434,Yes,,0.23357664233576642,23,0.1678832116788321,0.043795620437956206,0.08029197080291971,0.27007299270072993,0.15328467153284672,0.4233576642335766,3.7401459854014596,3.7162162162162162,5.262162162162162,2.623222748815166,9.721311475409836,93.4,No,No,41
25,New York,Jets,,BUF,AFC,AFC East,Open,Open,Cover 4,17,188,128,0.59375,11,63,0.4921875,0.6442307692307693,-0.05294594201923075,19,1,54,0.03125,870,6.796875,0.5149425287356322,5.592105263157895,1062,7,,24,9,28,-160,0.1276595744680851,Yes,Yes,188,1,0.6703316489361703,No,,0.2109375,17,0.1328125,0.0078125,0.0234375,0.40625,0.0859375,0.484375,3.38203125,3.3833333333333333,5.447222222222222,2.703723404255319,9.770642201834862,89.6,No,No,40
28,Seattle,Seahawks,,SF,NFC,NFC West,Open,Open,Cover 4,17,264,182,0.6043956043956044,10,89,0.489010989010989,0.6601307189542484,-0.06494438835947713,24,,123,0.06593406593406594,1001,5.5,0.4875124875124875,2.506550218340611,1293,6,5,47,16,32,-322,0.17803030303030304,No,Yes,264,1,0.6728793560606061,No,0.007575757575757576,0.21978021978021978,23,0.12637362637362637,0.027472527472527472,0.04395604395604396,0.2967032967032967,0.21978021978021978,0.45054945054945056,3.3258241758241756,3.3617021276595747,4.542857142857143,2.3924242424242426,8.240506329113924,65.3,No,No,49
22,New England,Patriots,True,MIA,AFC,AFC East,Open,Open,Cover 6,17,234,170,0.6,10,86,0.5058823529411764,0.6597222222222222,-0.035076236333333344,21,2,86,0.052941176470588235,1039,6.1117647058823525,0.3589990375360924,3.9121951219512194,1474,6,3,35,16,25,-222,0.14957264957264957,No,Yes,234,1,0.6507702991452992,Yes,,0.2235294117647059,20,0.11764705882352941,0.047058823529411764,0.029411764705882353,0.35294117647058826,0.11764705882352941,0.4,3.361764705882353,4.017142857142857,5.482758620689655,2.6226495726495727,10.128378378378379,74.1,No,No,49
30,Tampa Bay,Buccaneers,True,CAR,NFC,NFC South,Closed,Open,Cover 2,17,258,181,0.6132596685082873,12,99,0.5469613259668509,0.6687898089171974,-0.02710494100636951,18,5,67,0.03314917127071823,1311,7.2430939226519335,0.42105263157894735,4.1880733944954125,1634,10,7,37,15,35,-283,0.1434108527131783,No,Yes,258,1,0.6773234496124031,Yes,,0.23204419889502761,25,0.13812154696132597,0.03867403314917127,0.03314917127071823,0.425414364640884,0.13812154696132597,0.425414364640884,3.241436464088398,3.564864864864865,4.99,2.51046511627907,10.360759493670885,80.1,No,Yes,67
17,Los Angeles,Rams,True,ARZ,NFC,NFC West,Open,Open,Red Zone,17,253,182,0.5989010989010989,11,90,0.4945054945054945,0.6209150326797386,-0.06839689405882343,22,1,12,0.027472527472527472,1176,6.461538461538462,0.39285714285714285,2.3668122270742358,1573,6,10,47,20,29,-304,0.1857707509881423,No,Yes,253,1,0.6486339920948616,No,,0.23076923076923078,25,0.13736263736263737,0.06043956043956044,0.04395604395604396,0.3956043956043956,0.14835164835164835,0.4010989010989011,3.4065934065934065,3.5,4.991666666666666,2.511462450592885,9.89937106918239,58.3,No,No,54
31,Tennessee,Titans,,JAX,AFC,AFC South,Closed,Open,Cover 4,17,228,150,0.6,10,73,0.4866666666666667,0.6416666666666667,-0.06555088854166657,19,1,11,0.02666666666666667,927,6.18,0.4228694714131607,3.1047120418848166,1142,5,3,41,10,32,-299,0.17982456140350878,No,Yes,228,1,0.6800131578947368,No,0.0043859649122807015,0.19333333333333333,17,0.11333333333333333,0.02666666666666667,0.05333333333333334,0.38,0.13333333333333333,0.4533333333333333,3.3946666666666667,3.392682926829268,5.272972972972973,2.581578947368421,8.892307692307693,71.2,No,No,42
14,Indianapolis,Colts,,HST,AFC,AFC South,Closed,Closed,Cover 1,17,246,182,0.554945054945055,16,80,0.43956043956043955,0.5838926174496645,-0.08379886048993279,23,3,61,0.038461538461538464,1175,6.456043956043956,0.3778723404255319,4.244343891402715,1769,5,2,39,9,31,-247,0.15853658536585366,Yes,Yes,246,1,0.6180900406504065,No,0.012195121951219513,0.26373626373626374,37,0.2032967032967033,0.02197802197802198,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.4065934065934066,3.5675824175824173,3.923076923076923,5.336,2.613821138211382,11.471337579617835,70.2,No,Yes,43
10,Denver,Broncos,True,LAC,AFC,AFC West,Open,Open,Red Zone,17,301,197,0.5482233502538071,9,83,0.4213197969543147,0.6089743589743589,-0.08358511497435905,29,4,51,0.06091370558375635,1049,5.324873096446701,0.37273593898951385,1.321969696969697,1618,4,8,67,13,46,-420,0.22259136212624583,No,Yes,301,1,0.6813559800664452,No,0.009966777408637873,0.233502538071066,32,0.16243654822335024,0.05583756345177665,0.07106598984771574,0.39086294416243655,0.10152284263959391,0.37055837563451777,3.39746192893401,3.6104477611940298,5.210810810810811,2.4415282392026576,9.939024390243903,49.2,No,No,46
27,Pittsburgh,Steelers,True,BLT,AFC,AFC North,Closed,Closed,Cover 3,17,245,172,0.5581395348837209,13,87,0.5058139534883721,0.7089552238805971,-0.007758391925373087,25,6,87,0.046511627906976744,1021,5.936046511627907,0.3907933398628795,3.0684931506849313,1204,8,5,47,9,18,-284,0.19183673469387755,No,Yes,245,1,0.6640210204081632,Yes,,0.20348837209302326,16,0.09302325581395349,0.046511627906976744,0.029069767441860465,0.3488372093023256,0.10465116279069768,0.4476744186046512,3.349418604651163,3.525531914893617,4.984615384615385,2.446938775510204,8.595744680851064,72.4,Yes,Yes,48
29,San Francisco,49ers,True,SEA,NFC,NFC West,Open,Open,Cover 4,17,187,137,0.6058394160583942,7,69,0.5036496350364964,0.6302521008403361,-0.07113080382352943,15,1,82,0.043795620437956206,847,6.182481751824818,0.3730814639905549,4.7006369426751595,1205,7,2,20,8,26,-159,0.10695187165775401,No,Yes,187,1,0.6250061497326203,No,0.0053475935828877,0.21897810218978103,19,0.1386861313868613,0.043795620437956206,0.06569343065693431,0.39416058394160586,0.1678832116788321,0.4306569343065693,3.5423357664233577,3.44,5.663333333333333,2.6914438502673796,9.958677685950413,80.8,No,No,36
16,Kansas City,Chiefs,,LV,AFC,AFC West,Open,Open,Cover 2 Man,17,233,163,0.5828220858895705,8,79,0.48466257668711654,0.6691729323308271,-0.03885989041353388,24,1,94,0.06134969325153374,1034,6.343558282208589,0.3839458413926499,3.7258883248730963,1312,6,6,34,15,35,-150,0.1459227467811159,No,Yes,233,1,0.6628748927038627,No,,0.2085889570552147,21,0.12883435582822086,0.03680981595092025,0.05521472392638037,0.3987730061349693,0.147239263803681,0.3619631901840491,3.368711656441718,3.4558823529411766,5.183333333333334,2.5725321888412016,9.666666666666666,65.8,No,No,43
5,Carolina,Panthers,,TB,NFC,NFC South,Closed,Open,Cover 2,17,179,123,0.6016260162601627,9,64,0.5203252032520326,0.6504854368932039,-0.06276173868932033,15,2,10,0.024390243902439025,775,6.300813008130081,0.5148387096774194,2.9536423841059603,973,4,5,28,5,27,-184,0.1564245810055866,No,Yes,179,1,0.6417337988826816,Yes,0.0111731843575419,0.21951219512195122,11,0.08943089430894309,0.04065040650406504,0.04065040650406504,0.3089430894308943,0.15447154471544716,0.4878048780487805,3.597560975609756,3.7714285714285714,5.228571428571429,2.582122905027933,9.179245283018869,65.6,No,Yes,41
4,Buffalo,Bills,True,NYJ,AFC,AFC East,Open,Open,Cover 4,17,199,134,0.5447761194029851,10,54,0.40298507462686567,0.6039603960396039,-0.08408939034653473,23,7,98,0.05223880597014925,577,4.3059701492537314,0.35181975736568455,1.8588235294117648,1079,5,3,36,10,36,-226,0.18090452261306533,Yes,Yes,199,1,0.6695278894472362,No,0.005025125628140704,0.19402985074626866,17,0.12686567164179105,0.022388059701492536,0.05223880597014925,0.3582089552238806,0.08955223880597014,0.3656716417910448,3.4201492537313434,3.8388888888888886,5.055172413793104,2.521105527638191,10.336538461538462,56.7,No,No,35
1,Arizona,Cardinals,,LA,NFC,NFC West,Open,Open,Red Zone,17,211,157,0.5732484076433121,15,77,0.49044585987261147,0.6910569105691057,-0.009706957983739883,26,3,31,0.050955414012738856,873,5.560509554140127,0.3757159221076747,3.679144385026738,1143,10,4,30,2,14,-205,0.14218009478672985,No,Yes,211,1,0.6410090047393365,No,,0.20382165605095542,17,0.10828025477707007,0.03184713375796178,0.044585987261146494,0.37579617834394907,0.10828025477707007,0.4012738853503185,3.3719745222929935,3.2866666666666666,4.820833333333334,2.6037914691943125,9.2734375,76.7,No,No,49
6,Chicago,Bears,True,DET,NFC,NFC North,Open,Open,Cover 0,17,200,139,0.6258992805755396,9,75,0.539568345323741,0.7232142857142857,0.04931252802678565,21,1,90,0.04316546762589928,988,7.107913669064748,0.340080971659919,2.699421965317919,1298,4,9,34,13,14,-196,0.17,Yes,Yes,200,1,0.653564,Yes,,0.17985611510791366,26,0.18705035971223022,0.08633093525179857,0.10071942446043165,0.381294964028777,0.1223021582733813,0.5251798561151079,3.464748201438849,4.020588235294118,5.71111111111111,2.772,11.273504273504274,59.3,No,Yes,45
24,New York,Giants,True,DAL,NFC,NFC East,Open,Open,Cover 4,17,232,158,0.6139240506329114,9,72,0.45569620253164556,0.6412213740458015,-0.059554564137404564,19,4,132,0.0759493670886076,973,6.158227848101266,0.3823227132579651,2.979695431472081,1318,3,4,39,8,22,-266,0.16810344827586207,No,Yes,232,1,0.6600273706896552,No,0.021551724137931036,0.2088607594936709,22,0.13924050632911392,0.03164556962025317,0.0759493670886076,0.4050632911392405,0.08860759493670886,0.4620253164556962,3.468987341772152,3.5435897435897434,5.2371428571428575,2.525,9.762962962962963,61.5,No,No,43
2,Atlanta,Falcons,True,NO,NFC,NFC South,Open,Open,Cover 4,17,244,149,0.6442953020134228,10,82,0.5503355704697986,0.7222222222222222,0.01680031075396815,15,3,24,0.06040268456375839,1011,6.785234899328859,0.3837784371909001,3.6097560975609757,1174,9,2,56,19,41,-361,0.22950819672131148,No,Yes,244,1,0.7041241803278688,No,0.00819672131147541,0.19463087248322147,16,0.10738255033557047,0.020134228187919462,0.04697986577181208,0.3959731543624161,0.10738255033557047,0.44966442953020136,3.383892617449664,3.3785714285714286,5.346153846153846,2.5081967213114753,8.961832061068701,90.8,No,Yes,56
32,Washington,Commanders,,PHI,NFC,NFC East,Open,Open,Cover 4,17,238,162,0.5308641975308642,14,73,0.4506172839506173,0.624,-0.05881745731199994,29,4,19,0.030864197530864196,908,5.604938271604938,0.3491189427312775,3.892156862745098,1395,9,1,42,11,31,-249,0.17647058823529413,No,Yes,238,1,0.650768487394958,No,0.008403361344537815,0.24074074074074073,21,0.12962962962962962,0.018518518518518517,0.043209876543209874,0.38271604938271603,0.12962962962962962,0.35185185185185186,3.549382716049383,3.8476190476190473,4.947058823529411,2.5899159663865547,10.868217054263566,78.9,No,No,49
7,Cincinnati,Bengals,True,CLV,AFC,AFC North,Open,Open,Cover 6,17,225,153,0.5947712418300654,15,78,0.5098039215686274,0.6692913385826772,-0.016793891559055085,17,4,126,0.0457516339869281,972,6.352941176470588,0.44753086419753085,4.262032085561497,1355,10,4,34,13,39,-195,0.1511111111111111,No,Yes,225,1,0.6148926666666665,No,,0.23529411764705882,21,0.13725490196078433,0.013071895424836602,0.05228758169934641,0.28104575163398693,0.1568627450980392,0.45098039215686275,3.8581699346405225,3.7764705882352945,5.360526315789474,2.7471111111111113,10.287878787878787,81.9,Yes,Yes,47
