teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsSnapsOffenseTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingBlitzedLabel,opponentStatsReceivingRoutesTotal,opponentStatsReceivingTargetsTotal,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsContestedTotal,opponentStatsReceivingTargetsCatchableLabel,opponentStatsReceivingTargetsCatchableTotal,opponentStatsReceivingTargetsCatchablePercentage,opponentStatsReceivingTargetsInEndzone,opponentStatsReceivingTargetsPerRoute,opponentStatsReceivingReceptionsTotal,opponentStatsReceivingReceptionsContested,opponentStatsReceivingReceptionsHero,opponentStatsReceivingReceptionsPercentage,opponentStatsReceivingYardsTotal,opponentStatsReceivingYardsAfterCatchTotal,opponentStatsReceivingYardsAfterContactTotal,opponentStatsReceivingYardsAirTotal,opponentStatsReceivingTouchdownsTotal,opponentStatsReceivingTouchdownsInEndzone,opponentStatsReceivingDropsTotal,opponentStatsReceivingMissedTacklesForcedTotal,opponentStatsReceivingMissedTacklesForcedPerReception,opponentStatsReceivingAlignmentBackfieldTargetsPercentage,opponentStatsReceivingAlignmentInlineTargetsPercentage,opponentStatsReceivingAlignmentSlotTargetsPercentage,opponentStatsReceivingAlignmentWideTargetsPercentage,opponentStatsReceivingTargetedReadFirstTotal,opponentStatsReceivingTargetedReadFirstPercentage,opponentStatsReceivingTargetedReadDesignTotal,opponentStatsReceivingTargetedReadDesignPercentage,opponentStatsReceivingAverageDepthOfTarget,opponentStatsReceivingPasserRatingWhenTargeted,opponentStatsReceivingAveragesPerRouteYardsTotal,opponentStatsReceivingAveragesPerTargetYardsTotal,opponentStatsReceivingAveragesPerTargetYardsOverExpected,opponentStatsReceivingAveragesPerTargetDropsTotal,opponentStatsReceivingAveragesPerReceptionYardsTotal,opponentStatsReceivingAveragesPerReceptionYardsAfterCatch,opponentStatsReceivingAveragesPerReceptionYardsAfterContact,opponentStatsFirstDownsPassing,opponentStatsInside20ReceivingTargetsTotal
1,Arizona,Cardinals,1,SF,NFC,NFC West,Open,Closed,Cover 3,17,101,No,No,No,466,95,Yes,10,Yes,88,0.9263,6,0.2039,83,6,1,0.8737,882,418,138,558,4,3,2,7,0.0843,0.2105,0.2,0.3789,0.2105,47,0.4947,6,0.0632,5.8737,110.6,1.8927,9.2842,2.3187,0.0211,10.6265,5.0361,1.6627,46,16
4,Buffalo,Bills,,NE,AFC,AFC East,Closed,Closed,Cover 1,17,99,Yes,No,Yes,450,97,No,11,Yes,85,0.8763,7,0.2156,74,7,1,0.7629,773,316,121,665,3,2,5,6,0.0811,0.2165,0.0928,0.3918,0.299,65,0.6701,8,0.0825,6.8557,104.9,1.7178,7.9691,0.6283,0.0515,10.4459,4.2703,1.6351,46,16
14,Indianapolis,Colts,1,JAX,AFC,AFC South,Open,Closed,Cover 1,17,98,No,Yes,Yes,446,96,No,10,No,85,0.8854,4,0.2152,81,7,,0.8438,866,423,211,607,6,2,1,18,0.2222,0.1979,0.1458,0.2917,0.3646,62,0.6458,6,0.0625,6.3229,116.4,1.9417,9.0208,1.8777,0.0104,10.6914,5.2222,2.6049,43,14
24,New York,Giants,,PHI,NFC,NFC East,Closed,Closed,Cover 3,17,110,No,Yes,No,492,105,No,10,No,91,0.8667,6,0.2134,82,5,,0.781,749,412,138,524,3,3,5,6,0.0732,0.2762,0.0857,0.3333,0.2952,56,0.5333,10,0.0952,4.9905,105.9,1.5224,7.1333,0.3898,0.0476,9.1341,5.0244,1.6829,38,12
10,Denver,Broncos,1,KC,AFC,AFC West,Closed,Closed,Cover 3,17,88,No,No,No,386,82,No,7,Yes,75,0.9146,4,0.2124,67,2,,0.8171,710,319,93,539,5,3,5,10,0.1493,0.1098,0.1341,0.4756,0.2805,52,0.6341,6,0.0732,6.5732,123.1,1.8394,8.6585,1.4354,0.061,10.597,4.7612,1.3881,33,12
28,Seattle,Seahawks,,LA,NFC,NFC West,Open,Open,Cover 2 Man,17,113,No,No,No,492,107,Yes,10,Yes,85,0.7944,5,0.2175,76,7,1,0.7103,697,357,139,607,6,2,5,7,0.0921,0.1682,0.1121,0.3084,0.4112,64,0.5981,12,0.1121,5.6729,103.2,1.4167,6.514,-0.3861,0.0467,9.1711,4.6974,1.8289,43,20
31,Tennessee,Titans,1,HST,AFC,AFC South,Closed,Closed,Cover 1,17,73,No,No,Yes,316,68,No,9,Yes,59,0.8676,5,0.2152,53,6,,0.7794,473,235,74,358,5,4,3,4,0.0755,0.1029,0.1765,0.4706,0.25,41,0.6029,6,0.0882,5.2647,107.9,1.4968,6.9559,0.1335,0.0441,8.9245,4.434,1.3962,29,12
22,New England,Patriots,1,BUF,AFC,AFC East,Closed,Closed,Cover 1,17,105,Yes,No,Yes,465,99,No,7,Yes,91,0.9192,8,0.2129,82,4,1,0.8283,795,360,152,582,6,3,6,11,0.1341,0.1616,0.2222,0.2222,0.3939,61,0.6162,4,0.0404,5.8788,116.1,1.7097,8.0303,1.0451,0.0606,9.6951,4.3902,1.8537,44,16
30,Tampa Bay,Buccaneers,1,NO,NFC,NFC South,Closed,Closed,Cover 3,17,115,No,No,Yes,528,111,No,10,Yes,98,0.8829,5,0.2102,88,4,2,0.7928,897,382,151,719,4,2,4,12,0.1364,0.1622,0.0991,0.3604,0.3694,70,0.6306,3,0.027,6.4775,112.3,1.6989,8.0811,1.0129,0.036,10.1932,4.3409,1.7159,44,14
17,Los Angeles,Rams,1,SEA,NFC,NFC West,Open,Open,Cover 2 Man,17,111,No,No,No,493,106,Yes,10,Yes,90,0.8491,6,0.215,78,3,,0.7358,916,470,127,688,5,2,6,13,0.1667,0.1415,0.1698,0.3208,0.3679,71,0.6698,8,0.0755,6.4906,99.4,1.858,8.6415,1.5609,0.0566,11.7436,6.0256,1.6282,46,14
3,Baltimore,Ravens,1,CLV,AFC,AFC North,Open,Open,Cover 4,17,115,No,No,Yes,516,109,No,20,No,95,0.8716,8,0.2112,82,15,,0.7523,871,402,115,684,6,5,8,5,0.061,0.1743,0.1468,0.3303,0.3303,66,0.6055,8,0.0734,6.2752,108.8,1.688,7.9908,0.9596,0.0734,10.622,4.9024,1.4024,45,16
12,Green Bay,Packers,1,CHI,NFC,NFC North,Closed,Closed,Prevent,17,117,No,No,No,524,114,No,10,Yes,101,0.886,6,0.2176,89,5,1,0.7807,880,378,112,737,5,4,6,10,0.1124,0.2105,0.0789,0.3333,0.3772,62,0.5439,6,0.0526,6.4649,109.8,1.6794,7.7193,0.4926,0.0526,9.8876,4.2472,1.2584,43,12
20,Miami,Dolphins,,NYJ,AFC,AFC East,Open,Open,Cover 2,17,100,No,No,No,461,93,No,7,Yes,82,0.8817,6,0.2017,75,4,1,0.8065,841,422,169,586,4,3,4,17,0.2267,0.1828,0.172,0.3763,0.2688,53,0.5699,2,0.0215,6.3011,114.2,1.8243,9.043,1.9712,0.043,11.2133,5.6267,2.2533,43,18
25,New York,Jets,1,MIA,AFC,AFC East,Open,Open,Cover 2,17,68,No,No,No,311,65,No,8,Yes,58,0.8923,2,0.209,46,2,,0.7077,513,200,87,453,3,1,8,6,0.1304,0.0923,0.2,0.3538,0.3538,46,0.7077,4,0.0615,6.9692,109.3,1.6495,7.8923,0.6813,0.1231,11.1522,4.3478,1.8913,29,11
18,Los Angeles,Chargers,,LV,AFC,AFC West,Closed,Open,Cover 0,17,117,No,No,Yes,546,107,No,16,No,89,0.8318,5,0.196,72,7,1,0.6729,877,342,159,857,4,2,8,8,0.1111,0.1215,0.0841,0.4393,0.3551,77,0.7196,2,0.0187,8.0093,85.3,1.6062,8.1963,0.5781,0.0748,12.1806,4.75,2.2083,47,10
15,Jacksonville,Jaguars,,IND,AFC,AFC South,Open,Closed,Cover 1,17,103,No,Yes,Yes,469,99,No,11,No,81,0.8182,7,0.2111,72,8,1,0.7273,698,324,104,614,2,2,6,7,0.0972,0.2424,0.1212,0.3232,0.303,61,0.6162,8,0.0808,6.202,94.6,1.4883,7.0505,-0.1441,0.0606,9.6944,4.5,1.4444,41,17
13,Houston,Texans,,TEN,AFC,AFC South,Closed,Closed,Cover 1,17,85,No,No,Yes,385,79,No,13,Yes,66,0.8354,6,0.2052,58,8,,0.7342,598,280,97,514,5,4,3,4,0.069,0.2532,0.0633,0.3924,0.2785,53,0.6709,7,0.0886,6.5063,110.6,1.5532,7.5696,0.3411,0.038,10.3103,4.8276,1.6724,31,10
21,Minnesota,Vikings,,DET,NFC,NFC North,Open,Closed,Cover 1,17,116,No,No,No,511,109,Yes,15,Yes,99,0.9083,9,0.2133,88,11,2,0.8073,893,330,146,773,5,4,6,14,0.1591,0.211,0.1101,0.3945,0.2844,70,0.6422,3,0.0275,7.0917,104.6,1.7476,8.1927,0.9415,0.055,10.1477,3.75,1.6591,47,17
23,New Orleans,Saints,,TB,NFC,NFC South,Closed,Closed,Cover 3,17,119,No,No,Yes,526,109,No,13,Yes,93,0.8532,6,0.2072,86,8,1,0.789,963,418,128,774,3,3,4,5,0.0581,0.1284,0.1284,0.4037,0.3394,71,0.6514,9,0.0826,7.1009,89.7,1.8308,8.8349,1.4602,0.0367,11.1977,4.8605,1.4884,50,17
11,Detroit,Lions,1,MIN,NFC,NFC North,Open,Closed,Cover 1,17,113,No,No,No,490,108,Yes,15,Yes,86,0.7963,8,0.2204,69,6,,0.6389,782,350,93,757,6,3,8,9,0.1304,0.0556,0.1759,0.3704,0.3981,62,0.5741,9,0.0833,7.0093,96.3,1.5959,7.2407,-0.088,0.0741,11.3333,5.0725,1.3478,31,19
19,Las Vegas,Raiders,1,LAC,AFC,AFC West,Closed,Open,Cover 0,17,116,No,No,Yes,511,106,No,10,No,93,0.8774,8,0.2074,83,5,2,0.783,887,402,147,699,7,5,6,12,0.1446,0.0755,0.1415,0.4811,0.3019,71,0.6698,8,0.0755,6.5943,115.7,1.7358,8.3679,1.1715,0.0566,10.6867,4.8434,1.7711,44,15
9,Dallas,Cowboys,1,WAS,NFC,NFC East,Closed,Closed,Cover 1,17,90,No,No,Yes,388,86,Yes,10,Yes,82,0.9535,3,0.2216,67,6,,0.7791,728,353,131,521,4,3,13,9,0.1343,0.1977,0.1512,0.314,0.3372,61,0.7093,12,0.1395,6.0581,107.8,1.8763,8.4651,1.4082,0.1512,10.8657,5.2687,1.9552,34,7
