id,name,pos,team,catchableTargets,contestedReceptions,contestedTargets,createdCatches,drops,explosiveReceptions,explosiveTouchdowns,explosiveYards,firstReadTargets,missedTackles,success,dvoa,dyar,epa,endZoneTargets,endZoneTouchdowns,redZoneTargets,redZoneTouchdowns,airYards,catchableAirYards,droppedAirYards,prayerYards,deepReceptions,deepTargets,deepTouchdowns,deepYards,backfieldRoutes,backfieldYards,closingCoverage,emptyRouteCoverage,emptyRouteYards,inlineRoutes,inlineYards,manCoverage,manYards,offlineRoutes,offlineYards,openCoverage,outWideRoutes,outWideYards,singleHighRoutes,singleHighYards,slotRoutes,slotYards,stepSeparation,tightCoverage,twoHighRoutes,twoHighYards,wideOpen,zeroCoverageRoutes,zeroCoverageYards,zoneCoverage,zoneYards
00-0039491,Jalen Coker,WR,CAR,32,6,9,1,0,6,2,166,31,5,27,0.3093,143.813,21.75099999999999,3,1,3,1,0,295,0,140,3,5,2,99,4,17,8,0,0,0,0,82,174,0,0,15,106,250,130,240,159,128,8,9,129,154,3,10,1,187,221
00-0033538,,,,0,0,0,0,0,0,0,0,1,0,0,-1.1999,-12.372,-0.82,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0
00-0039816,,,,2,0,0,1,0,0,0,0,1,0,0,-0.6557,-8.818999999999999,-0.99,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,11,0,25,6,0,0,15,6,0,3,0,23,6
00-0032688,,,,7,1,2,0,0,0,0,0,6,1,3,-0.5684,-30.009999999999998,-0.26899999999999985,0,0,0,0,0,90,0,41,0,2,0,0,0,0,3,1,0,0,0,14,13,1,0,0,34,48,30,53,5,5,1,4,6,0,1,3,0,25,40
00-0040586,Jaydon Blue,RB,DAL,1,0,0,0,0,0,0,0,0,0,0,-0.3736,-1.181,-0.119,0,0,0,0,0,-5,0,0,0,0,0,0,26,5,0,0,0,0,0,6,5,0,0,0,1,0,15,5,0,0,0,0,12,0,1,0,0,21,0
00-0040245,,,,0,0,0,0,0,0,0,0,1,0,0,-1.1354,-6.101,-1.215,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,1,-1
00-0034419,,,,6,0,2,0,0,0,0,0,6,1,4,-0.2052,-4.648999999999999,2.359,0,0,2,0,0,19,0,5,0,0,0,0,1,-1,2,0,0,0,0,9,13,0,0,3,13,12,16,32,25,26,1,2,23,5,0,0,0,30,24
00-0040509,,,,3,0,0,0,1,0,0,0,2,0,1,-0.2269,-3.012999999999999,0.347,0,0,0,0,0,11,6,0,0,0,0,0,4,0,1,0,0,10,9,7,0,19,5,2,1,0,21,0,1,0,0,0,12,14,0,2,0,28,14
00-0034418,,,,6,1,2,1,0,0,0,0,8,2,3,-0.4125,-21.665,-2.2159999999999997,2,0,3,0,0,27,0,52,0,1,0,0,1,0,2,0,0,0,0,16,18,2,2,1,49,26,41,11,22,16,0,5,32,33,1,1,0,58,26
00-0039874,Jaylen Wright,RB,MIA,7,0,2,0,1,0,0,0,1,2,4,-0.3642,-13.178,-1.6730000000000003,0,0,0,0,0,-23,-2,-11,0,0,0,0,30,44,1,0,0,0,0,7,31,0,0,5,1,0,29,31,8,0,0,2,9,13,1,1,0,32,13
00-0036331,,,,2,2,3,0,0,1,0,24,3,0,2,-0.5091,-16.317,-0.3090000000000003,2,1,1,0,0,26,0,49,1,2,0,24,1,0,0,1,0,0,0,9,2,0,0,0,11,24,14,2,11,2,0,4,6,24,1,2,0,13,24
00-0039451,,,,28,2,2,2,2,1,0,25,18,2,16,-0.2935,-44.003,1.181000000000001,0,0,1,0,0,75,1,47,0,0,0,0,1,2,7,0,0,0,0,58,27,5,0,13,65,90,102,111,129,101,5,7,89,82,4,9,0,142,166
00-0038728,,,,2,0,0,0,0,0,0,0,2,0,1,0.0235,2.2699999999999996,0.594,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,11,20,8,20,3,0,1,0,6,0,0,0,0,11,20
00-0040172,,,,3,1,1,0,1,0,0,0,2,0,1,-0.0464,1.3289999999999988,0.9920000000000002,0,0,0,0,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,19,4,0,5,7,1,0,10,26,0,0,0,13,26
00-0038496,,,,2,0,0,0,0,0,0,0,0,0,0,-0.7326,-11.131,-0.613,0,0,1,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,0,3,6,3,6,0,0,1,0,0,0,0,2,3
00-0040202,Devin Neal,RB,NO,18,0,0,0,1,0,0,0,1,2,7,-0.2746,-13.405,-2.2279999999999998,0,0,1,0,0,-34,0,-4,0,0,0,0,151,104,2,1,0,0,0,31,-3,2,0,10,9,0,71,24,2,0,2,1,88,80,4,4,0,132,107
00-0037292,,,,5,0,1,0,1,0,0,0,3,0,3,0.0669,5.300999999999999,1.312,1,1,2,1,0,23,5,19,0,0,0,0,3,0,2,0,0,13,0,19,0,47,15,1,7,0,43,23,11,12,0,3,35,4,0,3,0,62,27
00-0038124,Christian Watson,WR,GB,39,7,17,3,2,11,4,366,46,0,34,0.357,212.54500000000002,32.273999999999994,6,2,6,2,0,550,34,427,8,18,3,277,0,0,13,0,0,0,0,77,173,10,53,12,147,295,119,281,71,263,10,20,99,306,0,10,24,151,438
00-0038645,,,,1,0,0,0,0,0,0,0,0,0,0,-0.6868,-4.295,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24,0,15,4,23,4,1,0,0,30,4,0,0,0,0,17,0,0,5,0,37,0
00-0039884,,,,3,1,2,1,0,0,0,0,5,0,2,-0.778,-25.439000000000004,-5.328000000000001,0,0,1,0,0,29,0,95,0,2,0,0,1,0,0,0,0,0,0,7,7,0,0,2,26,37,14,37,10,0,0,3,23,0,0,0,0,30,30
00-0037252,Greg Dulcich,TE,MIA,27,4,7,2,0,7,0,167,22,3,20,0.1395,44.547000000000004,18.456999999999997,2,1,6,1,0,140,0,15,0,0,0,0,2,0,2,2,0,39,93,24,70,31,111,13,24,4,75,225,46,127,3,8,62,110,7,3,0,116,265
00-0039918,Caleb Williams,QB,CHI,2,0,0,0,0,1,0,20,0,0,2,1.4006,24.441,5.277,1,1,1,1,0,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,2,0,0,3,22
00-0037329,,,,0,0,0,0,0,0,0,0,0,0,0,-1.0641,-5.527,-0.166,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,1,2,0,4,0,2,0,0,0,4,0,0,0,0,5,0
00-0036959,,,,4,0,0,0,0,1,1,20,3,0,4,1.0576,40.007999999999996,7.26,0,0,1,1,0,24,0,0,0,0,0,0,0,0,1,0,0,1,0,3,16,1,0,1,1,20,8,44,10,30,0,1,5,6,1,0,0,10,34
00-0039757,,,,1,0,0,0,0,0,0,0,0,0,1,0.8606,5.939,0.656,0,0,0,0,0,2,0,0,0,0,0,0,7,9,0,0,0,0,0,4,0,0,0,0,0,0,6,9,0,0,0,0,1,0,1,0,0,3,9
00-0035645,,,,10,2,2,0,0,3,1,75,8,0,10,0.2754,39.154,10.609,3,1,2,0,0,71,0,59,1,2,1,24,0,0,2,1,5,0,0,23,57,0,0,5,32,19,42,129,34,126,1,2,23,11,3,0,0,42,83
00-0036497,,,,1,0,0,0,0,0,0,0,1,2,1,0.7564,7.473,1.075,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,1,7,15,5,15,2,0,0,0,3,0,0,1,0,4,0
00-0036841,,,,5,0,0,0,3,0,0,0,8,0,3,-0.6278,-36.839,-4.971,2,0,1,0,0,73,44,57,0,2,0,0,1,0,1,0,0,0,0,12,18,0,0,2,19,0,29,46,23,46,1,6,14,0,0,0,0,31,28
00-0035891,,,,3,0,0,0,0,2,1,81,2,2,3,1.0555,37.353,4.842,0,0,0,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,2,25,81,28,69,17,9,0,2,12,21,0,2,0,27,81
00-0037742,Treylon Burks,WR,WAS,11,1,8,1,0,2,0,61,16,1,10,-0.1366,-1.7349999999999968,-8.813999999999998,4,1,4,1,0,98,0,198,1,5,0,37,1,0,2,0,0,0,0,40,42,1,0,5,106,89,72,104,28,41,4,11,59,26,0,5,0,96,88
00-0039305,,,,1,0,0,0,0,0,0,0,1,0,0,-1.1657,-11.197,-0.9530000000000001,0,0,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,18,0,13,0,2,15,0,32,0,1,0,0,0,20,0,0,2,0,36,0
00-0040058,,,,0,0,0,0,0,0,0,0,0,0,0,-1.2935,-8.279,-0.555,1,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,6,0,12,0,16,0,0,0,0,12,0,0,0,0,1,10,0,0,2,0,12,0
00-0034073,,,,2,0,0,0,0,0,0,0,4,0,0,-1.0888,-34.266999999999996,-2.565,1,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,4,12,4,21,3,2,2,0,21,4,10,0,0,2,18,3,0,2,0,29,3
00-0038573,,,,2,1,1,0,0,0,0,0,2,0,0,-0.4159,-5.79,-1.026,1,0,0,0,0,2,0,31,0,1,0,0,3,3,1,0,0,0,0,19,0,0,0,1,31,7,20,0,11,0,0,1,20,10,0,5,0,26,10
00-0037091,,,,6,1,2,0,1,2,1,79,10,0,4,0.0514,16.81,-2.5780000000000003,1,1,0,0,0,123,9,99,2,3,1,79,0,0,5,0,0,0,0,11,34,1,0,3,23,52,19,97,22,55,1,3,26,10,1,1,0,35,73
00-0036945,Justin Fields,QB,KC,1,0,0,0,0,0,0,0,0,0,0,-1.1366,-5.848,-0.819,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00-0039686,,,,2,0,0,0,0,0,0,0,2,0,2,0.0726,3.3339999999999987,2.841,0,0,0,0,0,14,0,4,0,0,0,0,2,18,0,0,0,2,0,13,4,13,0,1,4,0,23,18,15,0,2,0,12,0,0,1,0,23,14
00-0038611,Chris Rodriguez Jr.,RB,JAX,3,0,0,0,0,0,0,0,0,1,3,0.1156,5.808,-3.3,0,0,1,0,0,4,0,12,0,0,0,0,92,12,0,1,0,0,0,32,0,0,0,1,4,18,61,6,4,0,0,1,34,24,2,4,0,67,30
00-0040317,,,,1,0,0,0,0,1,0,25,1,0,1,1.3177,11.837,1.563,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,2,25,1,25,0,0,0,0,1,0,1,0,0,1,0
00-0036196,,,,14,4,5,2,1,2,0,44,16,0,11,0.0041,19.427999999999997,10.331,2,1,6,1,0,124,2,35,0,1,0,0,1,0,0,0,0,0,0,55,41,3,0,5,103,118,67,78,13,11,1,12,43,49,0,10,2,65,88
00-0035140,,,,0,0,0,0,0,0,0,0,1,0,0,-0.9379,-6.47,-0.508,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0
00-0040363,,,,4,1,1,0,0,0,0,0,2,2,3,0.325,10.705,5.32,0,0,0,0,0,12,0,0,0,0,0,0,1,0,2,0,0,9,14,14,0,11,14,1,5,0,20,14,10,7,0,1,11,21,0,5,0,22,35
00-0036590,,,,6,0,0,0,0,0,0,0,5,0,6,-0.1191,-3.1759999999999984,-0.6180000000000001,0,0,2,1,0,34,0,11,0,0,0,0,3,5,0,0,0,21,34,25,5,32,16,6,12,0,44,20,14,0,1,0,34,30,1,4,5,57,50
00-0040039,,,,0,0,0,0,0,0,0,0,0,0,0,-1.1482,-5.372,-0.742,0,0,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
00-0035291,,,,8,0,0,0,0,1,0,26,0,0,4,-0.4143,-13.341000000000001,-3.2359999999999998,0,0,2,0,0,-28,0,-6,0,0,0,0,47,49,1,0,0,0,0,15,44,7,6,5,2,0,18,37,2,0,1,1,37,0,1,3,18,43,11
00-0034798,,,,6,0,1,1,1,0,0,0,1,0,2,-0.3302,-10.435000000000002,-0.2530000000000001,0,0,0,0,0,24,9,0,0,0,0,0,22,11,0,1,0,38,6,26,4,26,8,1,7,0,53,4,8,0,2,1,38,21,2,9,0,74,21
00-0036165,,,,12,1,4,3,0,2,0,50,11,1,8,-0.2329,-16.360999999999997,5.514000000000002,4,1,4,1,0,113,0,94,1,3,0,30,0,0,2,1,0,0,0,56,30,2,0,2,113,87,110,67,70,28,6,8,70,48,1,4,0,128,85
00-0038589,,,,5,0,0,0,0,1,0,21,3,1,3,0.1578,9.842999999999998,2.2000000000000006,1,1,1,1,0,15,0,8,0,0,0,0,4,2,1,0,0,12,9,26,2,34,25,2,13,0,36,25,13,0,0,1,35,9,2,5,2,50,34
00-0036176,,,,2,1,1,1,0,1,0,34,2,0,2,0.2431,11.556000000000001,3.3979999999999997,0,0,0,0,0,45,0,47,1,2,0,34,0,0,0,0,0,0,0,11,48,0,0,1,20,34,21,48,21,14,0,1,20,0,2,0,0,30,0
00-0035876,,,,3,0,0,0,1,0,0,0,1,1,0,-0.7556,-18.007,-1.809,0,0,2,0,0,5,4,2,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,2,39,5,24,0,26,3,0,0,41,8,1,0,0,54,8
00-0039796,,,,10,0,0,0,1,1,1,30,2,4,4,0.1899,16.2,-0.7799999999999999,0,0,1,0,0,-14,1,13,0,0,0,0,77,68,3,0,0,0,0,32,5,7,5,4,1,0,37,43,1,-5,1,0,41,25,3,8,0,54,63
00-0039732,Bo Nix,QB,DEN,0,0,0,0,0,0,0,0,1,0,0,-1.0773,-5.136,-0.459,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0
00-0033757,,,,1,0,0,0,0,0,0,0,0,0,0,-1.001,-4.633,-0.519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,6,0,21,0,1,6,0,20,1,8,0,0,0,17,0,0,1,0,32,1
00-0036567,,,,0,0,0,0,0,0,0,0,0,0,0,-0.8065,-0.709,-3.365,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,4,0
00-0036187,,,,2,0,0,0,0,1,0,22,1,0,1,0.4882,7.465999999999999,0.863,0,0,0,0,0,22,0,0,1,1,0,22,28,22,1,0,0,1,0,21,22,10,0,0,5,0,26,22,3,2,1,0,16,2,0,5,0,26,2
00-0038576,,,,0,0,0,0,0,0,0,0,1,0,0,-1.2608,-8.988,-0.534,1,0,0,0,0,0,0,42,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,8,0,5,0,2,0,1,0,6,0,0,0,0,7,0
00-0040208,Tahj Brooks,RB,CIN,1,0,0,0,0,0,0,0,0,0,1,-0.4169,-3.5919999999999996,-8.030999999999999,0,0,0,0,0,-2,0,-3,0,0,0,0,21,9,0,0,0,0,0,5,0,0,0,0,1,0,12,9,1,0,0,1,11,0,1,0,0,18,9
00-0031503,Jameis Winston,QB,NYG,1,0,0,0,0,1,1,33,0,1,1,4.0727,25.154,3.223,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,1,33,0,0,1,0,0,0,0,0,0,0,0
00-0036360,,,,2,0,0,0,0,0,0,0,0,0,2,0.2024,3.084,1.557,0,0,0,0,0,-4,0,0,0,0,0,0,7,9,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,4,9,1,0,0,5,9
00-0036133,,,,6,1,2,1,0,1,0,23,8,0,4,-0.3435,-19.820000000000004,1.6780000000000008,0,0,0,0,0,63,0,112,1,3,0,23,1,0,2,1,0,0,0,34,5,0,0,2,82,29,48,24,30,36,2,6,58,41,0,6,0,78,60
00-0040522,,,,3,0,2,0,0,0,0,0,5,0,3,0.0572,9.564,3.0460000000000003,1,0,1,0,0,32,0,45,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,5,0,9,29,16,41,0,3,12,12,0,0,0,19,41
00-0036332,,,,3,1,2,1,0,0,0,0,3,0,3,0.1371,7.483,1.401,1,1,1,1,0,16,0,7,0,0,0,0,2,0,1,0,0,3,0,8,0,17,15,2,10,6,23,0,12,0,1,1,21,21,0,0,0,36,21
00-0040024,,,,9,1,3,0,0,0,0,0,7,0,6,-0.0499,6.682000000000002,3.887000000000001,0,0,0,0,0,70,0,39,0,1,0,0,1,0,3,0,0,0,0,33,23,2,0,4,54,62,58,81,40,30,0,4,35,11,0,4,0,64,69
00-0038953,,,,9,0,4,0,0,0,0,0,6,0,4,-0.5021,-33.74100000000001,-6.116,1,0,3,0,0,43,0,42,0,1,0,0,0,0,0,0,0,0,0,25,6,0,0,2,51,27,28,28,20,15,4,5,40,14,0,3,0,46,36
00-0034860,,,,9,0,1,0,0,3,0,80,4,2,4,-0.2782,-11.759999999999996,-4.031999999999999,0,0,0,0,0,41,0,64,1,3,0,26,2,0,2,1,1,0,0,14,18,0,0,2,44,70,20,17,28,57,1,2,51,109,4,2,0,59,108
00-0035544,,,,4,0,0,0,0,1,0,23,1,0,2,0.1672,9.219000000000001,4.502,0,0,0,0,0,32,0,0,1,1,0,23,0,0,2,0,0,0,0,6,0,0,0,2,9,7,13,7,19,29,0,0,15,29,0,0,0,22,36
00-0033455,,,,8,1,1,0,0,0,0,0,6,0,5,-0.2922,-14.799999999999999,1.6340000000000001,0,0,3,0,0,41,0,-6,0,0,0,0,5,0,1,0,0,4,0,45,2,37,2,5,22,38,54,25,48,13,2,2,52,28,0,10,0,71,51
00-0039824,,,,1,0,0,0,0,0,0,0,1,0,1,0.0318,1.712,2.566,0,0,0,0,0,-4,0,0,0,0,0,0,2,4,0,0,0,3,0,4,0,6,0,0,2,0,9,4,0,0,1,0,4,0,0,0,0,9,4
00-0037487,,,,3,0,0,0,0,0,0,0,2,0,2,-0.0125,3.069,0.9339999999999999,0,0,0,0,0,7,0,0,0,0,0,0,1,4,0,0,0,0,0,5,23,0,0,2,6,4,5,27,1,19,0,0,2,0,1,1,0,3,4
00-0036406,,,,1,0,0,0,0,0,0,0,0,0,1,0.5621,7.43,2.988,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
00-0039062,,,,2,0,2,0,1,1,0,25,1,0,1,-0.4894,-11.901,-4.196000000000001,0,0,0,0,0,39,18,58,1,2,0,25,0,0,1,0,0,0,0,13,0,0,0,1,29,25,11,25,7,0,1,2,24,0,0,1,0,23,25
00-0023459,Aaron Rodgers,QB,PIT,0,0,0,0,0,0,0,0,1,0,0,-2.8016,-13.2,-1.534,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-9,0,0,0,0,0,0,0,0,0,1,-9
00-0033376,,,,1,0,0,0,0,0,0,0,0,0,1,-0.1998,-0.758,-0.49499999999999994,0,0,0,0,0,6,0,0,0,0,0,0,30,0,0,0,0,3,0,22,0,27,8,1,2,0,42,0,0,0,0,0,15,8,1,5,0,40,8
00-0038809,,,,3,0,2,0,0,0,0,0,2,0,2,-0.3529,-11.687,0.733,0,0,1,0,0,25,0,48,0,1,0,0,0,0,0,0,0,3,3,3,0,19,0,2,7,9,18,18,7,18,0,4,18,12,0,0,0,33,30
00-0037475,,,,7,1,3,0,0,0,0,0,6,0,4,-0.065,0.4649999999999981,2.3890000000000002,0,0,0,0,0,25,0,17,0,0,0,0,0,0,2,0,0,4,0,10,12,16,23,2,9,12,32,44,30,17,4,1,25,8,0,2,0,49,40
00-0038397,,,,1,0,0,0,0,0,0,0,0,0,1,-0.1944,-0.183,0.151,0,0,0,0,0,-4,0,0,0,0,0,0,32,6,0,0,0,0,0,5,0,0,0,1,6,0,16,6,0,0,0,0,22,0,0,0,0,33,6
00-0038891,,,,4,0,1,0,0,1,1,25,4,0,3,0.3198,14.433,4.503,1,1,0,0,0,52,0,29,1,2,1,25,0,0,1,0,0,0,0,6,11,0,0,2,8,36,11,56,10,20,0,1,6,0,1,1,0,12,45
00-0038640,,,,3,1,2,0,0,1,0,20,4,2,3,0.1845,13.637999999999998,1.8390000000000004,0,0,0,0,0,32,0,36,0,1,0,0,0,0,0,0,0,0,0,24,20,0,0,2,57,51,34,20,16,0,0,3,38,31,1,1,0,49,31
00-0033873,Patrick Mahomes,QB,KC,0,0,0,0,0,0,0,0,0,0,0,-2.4303,-15.98,-2.539,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,0,0,0,1,-10
00-0039855,Jalen McMillan,WR,TB,11,0,0,0,0,2,0,61,11,0,10,0.3815,54.682,12.491,0,0,1,0,0,106,0,73,1,2,0,33,0,0,2,0,0,0,0,15,74,0,0,10,62,127,37,114,16,51,0,3,40,64,0,1,0,63,104
00-0039754,,,,1,0,0,0,0,0,0,0,1,0,1,1.5461,12.372,1.714,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,1,7,0,13,6,7,6,0,0,11,0,0,0,0,17,6
00-0033439,,,,2,0,0,0,0,0,0,0,1,0,0,-0.9122,-14.395,-0.885,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,11,0,7,0,15,1,0,2,0,13,1,4,0,0,1,18,0,0,3,0,27,1
00-0039405,,,,7,1,1,0,0,0,0,0,1,4,4,0.0771,7.284000000000001,0.3350000000000001,0,0,0,0,0,-6,0,0,0,0,0,0,24,29,2,0,0,0,0,6,-4,0,0,2,2,9,9,-4,2,-4,0,1,19,38,2,0,0,22,38
00-0036906,,,,2,0,0,0,1,0,0,0,1,0,0,-0.8077,-18.396,-4.057,0,0,1,0,0,-8,-3,-5,0,0,0,0,28,4,1,0,0,0,0,8,0,0,0,2,1,0,17,0,0,0,0,0,10,4,1,2,0,21,4
00-0037241,,,,0,0,1,0,0,0,0,0,0,0,0,-1.2837,-9.257,-0.997,1,0,1,0,0,0,0,5,0,0,0,0,2,0,1,0,0,5,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,5,0
00-0039373,Audric Estime,RB,NO,12,0,0,0,0,0,0,0,1,5,7,0.3617,35.254,3.7739999999999996,0,0,0,0,0,-5,0,3,0,0,0,0,97,103,2,2,0,0,0,21,19,5,0,7,6,0,43,46,2,0,0,0,62,57,4,3,0,87,84
00-0038488,,,,1,0,0,0,1,0,0,0,1,0,0,-0.9598,-4.905,-0.447,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,2,0,1,1,0,3,0,0,0,0,0,5,0,0,3,0,7,0
00-0035643,,,,1,0,0,0,0,0,0,0,0,0,1,0.4176,8.099,0.564,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
00-0037563,Malik Davis,RB,DAL,4,1,2,0,1,0,0,0,0,0,0,-0.9526,-20.014,-4.813000000000001,0,0,0,0,0,15,3,3,0,0,0,0,70,16,1,0,0,0,0,15,0,7,0,0,1,0,22,0,2,0,0,3,52,16,1,6,0,65,16
00-0040277,Jahdae Walker,WR,CHI,6,0,1,0,0,1,1,25,5,0,6,0.1317,20.956999999999997,6.8530000000000015,3,2,2,1,0,79,0,51,1,2,1,25,0,0,1,0,0,0,0,13,6,0,0,3,36,66,32,26,19,21,0,4,19,55,2,4,6,42,81
00-0040466,,,,4,0,0,0,0,0,0,0,2,1,2,0.0686,4.622999999999999,1.189,0,0,0,0,0,14,0,0,0,0,0,0,18,11,0,0,0,0,0,5,10,1,0,1,2,10,12,7,0,0,1,0,9,14,2,0,0,16,11
00-0037755,,,,1,1,1,0,0,0,0,0,0,0,1,-1.0085,-18.932,-2.546,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,13,4,0,2,0,14,0,5,0,1,1,9,4,1,0,0,20,4
00-0031279,,,,1,0,0,0,1,0,0,0,1,0,0,-1.2824,-13.984,-0.24,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00-0034928,,,,1,0,0,0,1,0,0,0,0,0,0,-1.2016,-8.571,-0.556,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,2,0,1,0,0,2,0
00-0036534,,,,3,1,1,0,0,0,0,0,3,0,1,-0.5374,-11.378000000000002,-1.836,1,0,1,0,0,18,0,19,0,0,0,0,1,0,0,0,0,12,0,33,0,30,5,2,18,0,49,16,37,15,0,2,40,4,1,9,0,65,20
00-0040311,,,,6,0,2,0,0,2,1,83,9,0,6,0.4266,42.635999999999996,2.1370000000000005,1,0,1,0,0,76,0,61,1,2,1,63,1,0,0,0,0,0,0,8,0,0,0,4,31,139,20,48,5,0,2,4,17,91,0,0,0,29,139
00-0040352,,,,1,0,0,0,1,0,0,0,1,0,0,-0.9175,-8.538,-3.26,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00-0035956,,,,0,0,0,0,0,0,0,0,1,0,0,-0.9745,-8.878,-0.902,1,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,2,0,6,0,1,3,0,6,0,0,0,0,0,7,0,0,2,0,13,0
00-0035238,,,,1,0,0,0,0,1,0,21,0,1,1,1.1036,7.652,1.671,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,1,21,1,21,0,0,0,0,1,0,0,2,0,2,21
00-0040534,,,,1,0,0,0,0,0,0,0,1,0,1,-0.4724,-2.626,0.008,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,5,5,3,0,0,0,7,0,0,0,0,11,5
00-0037015,,,,2,0,1,0,0,0,0,0,3,0,1,-0.7797,-22.365,-8.819,1,0,0,0,0,6,0,49,0,1,0,0,0,0,0,0,0,6,0,6,6,4,5,2,3,6,11,11,5,0,1,2,7,0,0,0,0,12,5
00-0038394,,,,1,1,1,1,0,0,0,0,1,0,1,1.3505,7.484,1.518,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,2,16,2,16,2,0,0,1,0,6,16,3,0,0,0,1,0,0,1,0,6,0
00-0036425,,,,0,0,0,0,1,0,0,0,0,0,0,-0.9596,-4.88,-0.549,0,0,0,0,0,0,-1,-1,0,0,0,0,13,0,1,0,0,0,0,7,0,0,0,0,2,0,8,0,1,0,0,0,8,0,0,0,0,9,0
00-0040234,Quinn Ewers,QB,MIA,0,0,0,0,0,0,0,0,0,0,0,-2.322,-15.463,-1.502,0,0,1,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,1,-6,0,0,1,0,0,1,-6,0,0,0,0,0,0,0,0,0,0,0
00-0040563,,,,3,0,0,1,0,2,0,65,2,0,3,1.8674,45.191,6.779,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,1,10,1,23,35,19,35,9,30,2,0,13,10,0,1,30,26,45
