gameGameId,gameSeason,gameSeasonTypeSeasonTypeId,gameWeek,teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,teamStatsGamesPlayed,opponentStatsRushingAttemptsTotal,opponentStatsRushingAttemptsStuffsPercentage,opponentStatsRushingAttemptsSuccessPercentage,opponentStatsRushingYardsTotal,opponentStatsRushingYardsPerAttempt,opponentStatsRushingYardsBeforeContactPerAttempt,opponentStatsRushingYardsAfterContactTotal,opponentStatsRushingYardsAfterContactPerAttempt,opponentStatsRushingYardsAfterContactPercentage,opponentStatsRushingYardsExplosiveTotal,opponentStatsRushingYardsExplosivePercentage,opponentStatsRushingTouchdownsTotal,opponentStatsRushingTouchdownsPercentage,opponentStatsRushingMissedTacklesForcedTotal,opponentStatsRushingMissedTacklesForcedPerAttempt,opponentStatsRushingFumblesTotal,opponentStatsRushingRunsExplosivePercentage,opponentStatsRushingConceptZoneAttemptsTotal,opponentStatsRushingConceptZoneAttemptsPercentage,opponentStatsRushingConceptZoneAttemptsSuccessPercentage,opponentStatsRushingConceptZoneYardsTotal,opponentStatsRushingConceptZoneYardsPerAttempt,opponentStatsRushingConceptZoneTouchdownsTotal,opponentStatsRushingConceptManAttemptsTotal,opponentStatsRushingConceptManAttemptsPercentage,opponentStatsRushingConceptManAttemptsSuccessPercentage,opponentStatsRushingConceptManYardsTotal,opponentStatsRushingConceptManYardsPerAttempt,opponentStatsRushingConceptManTouchdownsTotal,opponentStatsFirstDownsRushing,opponentStatsInside5RushingAttemptsTotal
2025317,2025,1,18,1,Arizona,Cardinals,,LA,NFC,NFC West,17,489,0.42070484581497797,0.49693251533742333,2158,4.413087934560327,1.8752556237218814,1065,2.1779141104294477,0.49351251158480075,652,0.30213160333642264,19,0.03885480572597137,87,0.17791411042944785,6,0.05725971370143149,247,0.5051124744376279,0.48582995951417,1180,4.777327935222672,9,163,0.3333333333333333,0.5828220858895705,755,4.631901840490798,8,134,37
2025306,2025,1,18,5,Carolina,Panthers,,TB,NFC,NFC South,17,479,0.42116630669546434,0.4613778705636743,2096,4.375782881002087,2.081419624217119,935,1.951983298538622,0.446087786259542,609,0.2905534351145038,20,0.04175365344467641,77,0.16075156576200417,5,0.05010438413361169,244,0.5093945720250522,0.45901639344262296,1085,4.44672131147541,8,164,0.34237995824634654,0.4817073170731707,746,4.548780487804878,8,121,32
2025315,2025,1,18,6,Chicago,Bears,True,DET,NFC,NFC North,17,457,0.3827433628318584,0.5514223194748359,2287,5.00437636761488,2.6280087527352296,861,1.8840262582056893,0.37647573240052473,660,0.2885876694359423,15,0.03282275711159737,68,0.1487964989059081,9,0.05908096280087528,248,0.5426695842450766,0.5201612903225806,1145,4.616935483870968,8,144,0.3150984682713348,0.5763888888888888,693,4.8125,5,125,21
2025313,2025,1,18,24,New York,Giants,True,DAL,NFC,NFC East,17,465,0.39819004524886875,0.5225806451612903,2470,5.311827956989247,2.3333333333333335,1123,2.41505376344086,0.4546558704453441,966,0.3910931174089069,21,0.04516129032258064,94,0.2021505376344086,5,0.07741935483870968,175,0.3763440860215054,0.4857142857142857,791,4.52,6,202,0.4344086021505376,0.5841584158415841,1299,6.430693069306931,11,131,20
2025316,2025,1,18,10,Denver,Broncos,True,LAC,AFC,AFC West,17,400,0.4508816120906801,0.48,1548,3.87,1.3025,816,2.04,0.5271317829457365,294,0.18992248062015504,11,0.0275,57,0.1425,3,0.0275,155,0.3875,0.45806451612903226,561,3.6193548387096772,2,175,0.4375,0.49142857142857144,715,4.085714285714285,8,85,21
2025310,2025,1,18,14,Indianapolis,Colts,,HST,AFC,AFC South,17,448,0.4439359267734554,0.515625,1732,3.8660714285714284,1.6607142857142858,826,1.84375,0.476905311778291,325,0.18764434180138567,16,0.03571428571428571,45,0.10044642857142858,5,0.033482142857142856,222,0.4955357142857143,0.5045045045045045,899,4.04954954954955,4,146,0.32589285714285715,0.4931506849315068,577,3.952054794520548,9,123,27
2025307,2025,1,18,28,Seattle,Seahawks,,SF,NFC,NFC West,17,418,0.4560975609756098,0.45933014354066987,1563,3.7392344497607657,1.3038277511961722,762,1.8229665071770336,0.4875239923224568,220,0.14075495841330773,9,0.0215311004784689,48,0.11483253588516747,3,0.019138755980861243,192,0.45933014354066987,0.4375,740,3.8541666666666665,1,162,0.3875598086124402,0.4876543209876543,519,3.2037037037037037,5,83,22
2025317,2025,1,18,17,Los Angeles,Rams,True,ARZ,NFC,NFC West,17,436,0.43387470997679817,0.46788990825688076,1884,4.321100917431193,1.7431192660550459,953,2.1857798165137616,0.5058386411889597,408,0.21656050955414013,8,0.01834862385321101,63,0.1444954128440367,3,0.03211009174311927,224,0.5137614678899083,0.4330357142857143,1028,4.589285714285714,4,141,0.32339449541284404,0.48226950354609927,545,3.8652482269503547,2,106,17
2025319,2025,1,18,22,New England,Patriots,True,MIA,AFC,AFC East,17,411,0.3970223325062035,0.5401459854014599,1729,4.206812652068127,2.0948905109489053,696,1.6934306569343065,0.4025448235974552,379,0.21920185078079815,11,0.0267639902676399,62,0.15085158150851583,6,0.0413625304136253,204,0.49635036496350365,0.5392156862745098,777,3.8088235294117645,4,136,0.3309002433090024,0.5,598,4.397058823529412,6,104,16
2025306,2025,1,18,30,Tampa Bay,Buccaneers,True,CAR,NFC,NFC South,17,396,0.45595854922279794,0.4444444444444444,1684,4.252525252525253,2.159090909090909,612,1.5454545454545454,0.36342042755344417,552,0.32779097387173395,16,0.04040404040404041,52,0.13131313131313133,10,0.047979797979797977,201,0.5075757575757576,0.4626865671641791,865,4.303482587064677,6,120,0.30303030303030304,0.4083333333333333,545,4.541666666666667,6,86,18
2025319,2025,1,18,20,Miami,Dolphins,,NE,AFC,AFC East,17,469,0.4551422319474836,0.4925373134328358,2251,4.79957356076759,1.6865671641791045,1169,2.4925373134328357,0.5193247445579743,826,0.36694802310084407,18,0.03837953091684435,69,0.14712153518123666,8,0.06609808102345416,221,0.47121535181236673,0.4796380090497738,1054,4.769230769230769,3,164,0.34968017057569295,0.45121951219512196,774,4.719512195121951,10,119,24
2025311,2025,1,18,31,Tennessee,Titans,,JAX,AFC,AFC South,17,453,0.4675925925925926,0.4768211920529801,1948,4.300220750551876,1.869757174392936,836,1.8454746136865343,0.42915811088295686,595,0.30544147843942504,21,0.046357615894039736,55,0.12141280353200883,3,0.046357615894039736,178,0.39293598233995586,0.4438202247191011,703,3.949438202247191,7,190,0.4194260485651214,0.5105263157894737,909,4.78421052631579,11,107,27
2025312,2025,1,18,12,Green Bay,Packers,,MIN,NFC,NFC North,17,476,0.4118895966029724,0.5084033613445378,2001,4.203781512605042,2.092436974789916,836,1.7563025210084033,0.4177911044477761,322,0.16091954022988506,15,0.031512605042016806,56,0.11764705882352941,5,0.029411764705882353,227,0.47689075630252103,0.5418502202643172,1035,4.559471365638767,5,185,0.38865546218487396,0.4594594594594595,718,3.881081081081081,7,120,26
2025321,2025,1,18,3,Baltimore,Ravens,,PIT,AFC,AFC North,17,434,0.4701670644391408,0.4769585253456221,1813,4.17741935483871,1.6267281105990783,863,1.9884792626728112,0.4760066188637617,522,0.28792057363485934,18,0.041474654377880185,43,0.09907834101382489,8,0.05069124423963134,185,0.42626728110599077,0.4648648648648649,630,3.4054054054054053,6,154,0.3548387096774194,0.487012987012987,760,4.935064935064935,6,109,33
2025314,2025,1,18,25,New York,Jets,,BUF,AFC,AFC East,17,539,0.436399217221135,0.46938775510204084,2371,4.398886827458256,1.5454545454545454,1253,2.324675324675325,0.5284690004217629,641,0.2703500632644454,20,0.03710575139146568,76,0.14100185528756956,9,0.04823747680890538,235,0.4359925788497217,0.46808510638297873,1071,4.5574468085106385,6,196,0.36363636363636365,0.45918367346938777,801,4.086734693877551,10,133,24
2025316,2025,1,18,18,Los Angeles,Chargers,,DEN,AFC,AFC West,17,416,0.4246913580246914,0.5024038461538461,1791,4.305288461538462,1.84375,770,1.8509615384615385,0.42992741485203795,465,0.25963149078726966,16,0.038461538461538464,68,0.16346153846153846,5,0.05048076923076923,186,0.44711538461538464,0.478494623655914,764,4.10752688172043,4,157,0.37740384615384615,0.5414012738853503,665,4.235668789808917,8,104,20
2025311,2025,1,18,15,Jacksonville,Jaguars,True,TEN,AFC,AFC South,17,369,0.41620111731843573,0.5149051490514905,1455,3.9430894308943087,1.6531165311653115,611,1.6558265582655827,0.41993127147766324,219,0.15051546391752577,13,0.03523035230352303,38,0.10298102981029811,4,0.02710027100271003,158,0.4281842818428184,0.4936708860759494,666,4.215189873417722,6,146,0.3956639566395664,0.5205479452054794,491,3.363013698630137,4,85,27
2025310,2025,1,18,13,Houston,Texans,True,IND,AFC,AFC South,17,400,0.45685279187817257,0.4525,1593,3.9825,1.2875,833,2.0825,0.5229127432517263,324,0.2033898305084746,13,0.0325,47,0.1175,4,0.035,153,0.3825,0.42483660130718953,564,3.6862745098039214,4,181,0.4525,0.43646408839779005,644,3.5580110497237567,9,80,17
2025315,2025,1,18,11,Detroit,Lions,,CHI,NFC,NFC North,17,446,0.46386946386946387,0.4730941704035874,1947,4.365470852017937,2.1547085201793723,817,1.8318385650224216,0.4196199280945044,413,0.21212121212121213,16,0.03587443946188341,59,0.13228699551569506,5,0.033632286995515695,204,0.45739910313901344,0.4215686274509804,806,3.950980392156863,6,159,0.35650224215246634,0.5660377358490566,721,4.534591194968553,7,99,27
2025308,2025,1,18,23,New Orleans,Saints,,ATL,NFC,NFC South,17,517,0.4475806451612903,0.46421663442940037,2050,3.965183752417795,1.736943907156673,950,1.8375241779497098,0.4634146341463415,444,0.21658536585365853,12,0.02321083172147002,73,0.14119922630560927,9,0.03868471953578337,260,0.5029013539651838,0.46923076923076923,1097,4.219230769230769,4,182,0.3520309477756286,0.47802197802197804,641,3.521978021978022,7,122,21
2025312,2025,1,18,21,Minnesota,Vikings,True,GB,NFC,NFC North,17,529,0.4088291746641075,0.5255198487712666,2110,3.988657844990548,1.4971644612476371,1105,2.0888468809073726,0.523696682464455,393,0.18625592417061612,13,0.024574669187145556,66,0.12476370510396975,11,0.03969754253308128,291,0.5500945179584121,0.5360824742268041,1253,4.305841924398625,4,180,0.34026465028355385,0.49444444444444446,576,3.2,8,144,24
2025313,2025,1,18,9,Dallas,Cowboys,,NYG,NFC,NFC East,17,452,0.4166666666666667,0.5176991150442478,2133,4.719026548672566,2.081858407079646,911,2.015486725663717,0.4270979840600094,762,0.35724331926863573,24,0.05309734513274336,62,0.13716814159292035,4,0.07743362831858407,169,0.37389380530973454,0.514792899408284,789,4.668639053254438,5,193,0.4269911504424779,0.5129533678756477,865,4.481865284974093,12,136,27
