targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
50,0.5,2021,2,56,LV,32,100,22,0,16,2021,61.6,261,28,14,75.2,0,585,66.8,585,2,7,LV,11.1,9,0,CB,25,5.4,75,9.3,88.6,Eric Stokes,23,91,11.5,4,77.2,19.8,3,,55912,1
0,0,2021,0,,DET,0,100,15,0,2,2021,33.4,0,0,,62.6,0,3,63.5,3,0,0,DET,,0,0,LB,,,66.8,,69.9,Grant Stuard,11,0,,0,0,,0,,55933,0
32,0.4,2022,3,65.6,KC,40,99.8,06,1,17,2022,88.4,182,21,18.8,83.2,0,502,80.1,503,1,6,KC,15,8,0,S,26,6.1,83.5,8.7,61.3,Bryan Cook,16,60,8.8,6,111.7,22.9,6,58.3,55940,3
25,1.1,2021,3,68,GB,14,98.4,21,1,11,2021,63.9,239,17,8,57.9,0,245,77.4,249,3,2,GB,8.8,5,1,CB,35,15,61.5,14.1,83.6,Nate Hobbs,12,58,13.5,2,125.3,13,3,50.7,55948,2
21,0.6,2022,2,61.9,NYJ,22,97,22,0,10,2022,53.2,156,13,23.8,67.1,0,262,51.6,270,3,5,NYJ,11.7,11,1,S,30,6.9,63.7,12,83.7,Tony Adams,22,84,7.6,5,100.5,18.8,5,61.7,55953,1
3,0.3,2022,1,66.7,NYG,5,96.8,43,0,3,2022,30.5,16,2,33.3,67.6,0,60,48,62,0,1,NYG,18.7,2,0,S,9,16.7,63.4,8,80.2,Raheem Layne,21,15,5.7,0,79.9,28,0,56.6,55960,0
31,0.6,2020,15,71,CIN,52,95.4,22,2,17,2020,33.3,319,22,3.2,50.7,2,579,53.9,607,0,1,CIN,17.7,10,0,S,68,19.5,54.3,14.5,92.3,Geno Stone,7,219,7.3,1,109.5,25,10,72.8,55967,3
17,0.9,2022,2,82.4,DAL,14,96.4,14,0,14,2022,66.1,174,14,11.8,45.3,1,214,53.6,222,3,2,DAL,11.6,1,1,S,44,9.5,46.8,12.4,82.8,Markquese Bell,9,105,6.6,0,104.4,14.1,5,66.9,56033,1
0,0,2022,0,,TEN,0,75,44,0,3,2022,,0,0,,60.3,0,3,,4,0,0,TEN,,0,0,S,,,67.1,,71.3,Mike Brown,31,0,,0,0,,0,66.7,56054,0
40,0.8,2021,0,47.5,LAC,22,100,24,0,17,2021,80.7,205,19,17.5,77.8,1,263,67.2,263,2,7,LAC,6.3,8,0,CB,18,0,76.3,10.8,37.6,Benjamin St-Juste,27,47,13.3,3,60.9,13.2,1,,56061,1
45,0.6,2022,6,71.1,PHI,34,99.5,32,0,17,2022,72.1,379,32,4.4,29.9,1,650,75.3,653,2,2,PHI,13.7,9,0,S,49,13.6,42.8,11.8,89.6,Reed Blankenship,24,92,11.2,1,116.8,19.2,4,67.8,56065,4
35,0.6,2023,3,65.7,SEA,31,96.5,39,1,19,2023,72.3,281,23,14.3,70,1,501,73.9,519,1,5,SEA,13.5,8,0,S,41,8.1,73.1,12.2,88.5,Ty Okada,29,91,9.1,4,107,20.6,3,71.2,56089,3
9,2.4,2019,1,100,TEN,7,94.1,40,0,2,2019,45.9,109,9,0,60.4,0,48,48.9,51,0,0,TEN,5.1,2,0,CB,32,12.5,58.8,12.1,75.4,Kemon Hall,31,83,3.4,0,154.2,5.1,0,67.4,56123,1
26,0.7,2021,4,88.5,SF,18,96.4,25,0,18,2021,45.1,178,23,0,43.5,0,293,67,304,0,0,SF,10.5,9,0,S,24,16.7,49.8,7.7,84.2,Jason Pinnock,28,115,4.5,0,134.8,11.8,2,59.2,56144,4
7,1.9,2022,0,71.4,CLV,3,100,28,0,3,2022,80.1,67,5,0,52.5,0,37,71.4,37,0,0,CLV,5,1,0,CB,40,0,55.9,13.4,76.2,Tre Avery,8,19,12.4,0,101.5,7,1,,56146,0
76,1.5,2022,5,67.1,DAL,44,97.9,26,0,12,2022,61.4,630,51,7.9,64.5,1,461,69.1,471,0,6,DAL,5.6,13,0,CB,50,8.9,65.3,12.4,85.8,DaRon Bland,9,248,9.8,5,109,8.4,7,38.2,56158,5
22,1.8,2023,0,77.3,NE,10,97.3,15,0,17,2023,84.4,185,17,13.6,79.7,1,109,61.1,112,0,3,NE,4.7,4,0,LB,21,0,80.4,10.9,77.4,Marte Mapu,19,147,3.6,3,82.6,6.1,2,72.1,56159,0
88,1,2019,2,62.5,GB,52,99.7,25,0,18,2019,77.9,623,55,15.9,68.7,1,657,67.1,659,13,14,GB,7,14,2,CB,46,3.3,66.7,11.3,1.2,Keisean Nixon,12,117,12.1,13,105.4,11.2,6,74.2,56167,7
20,0.5,2021,5,95,MIA,23,91.9,09,0,16,2021,54.2,167,19,0,63.5,1,318,57.5,346,0,0,MIA,15.2,5,0,S,24,14.7,62.9,8.8,83.8,Ifeatu Melifonwu,17,101,4.3,0,120.2,16,6,61.4,56203,3
23,0.7,2023,1,52.2,JAX,12,100,21,0,10,2023,70.7,92,12,8.7,66.5,0,131,65.8,131,0,2,JAX,5.3,3,0,CB,31,7.1,67.2,7.7,81.6,Christian Braswell,15,22,12.4,1,62.2,10.3,1,,56207,0
67,1,2022,3,64.2,LA,40,94,37,2,13,2022,72.1,472,43,14.9,65,1,503,76.8,535,6,10,LA,7.1,10,2,S,39,6.1,69.5,11,85.6,Quentin Lake,26,181,8.6,9,98.6,11,6,63.8,56245,4
32,2.1,2020,2,62.5,LV,14,95.3,30,0,12,2020,68.5,282,20,3.1,46.2,0,143,51.4,150,3,1,LV,4.2,5,2,CB,66,11.1,46.7,14.1,80.9,Darnay Holmes,23,150,10.7,1,111.7,6.7,2,58.4,56247,2
26,1.3,2020,1,61.5,CHI,16,98.3,01,0,9,2020,49.2,298,16,19.2,60.3,1,235,51.2,239,1,5,CHI,8.8,0,1,CB,47,5.9,58.7,18.6,84.9,Jaylon Johnson,6,134,12.9,4,85.1,14.3,0,52.4,56259,0
6,1.7,2021,0,66.7,JAX,4,100,32,0,1,2021,81,56,4,0,60.9,0,36,59,36,0,0,JAX,5.5,1,0,CB,26,0,60.9,14,77.2,Keith Taylor Jr.,15,15,12.2,0,96.5,8.3,0,,56289,0
19,0.4,2021,5,57.9,LAC,25,100,02,0,13,2021,53.6,150,11,0,49.2,1,356,62.9,356,3,0,LAC,17.6,4,1,S,43,13.5,52.7,13.6,85.8,Elijah Molden,27,85,10.7,0,100.9,30.5,7,,56290,3
4,0.3,2021,0,75,DEN,4,100,26,0,10,2021,82.4,18,3,0,83.6,0,68,65.7,68,0,0,DEN,16.3,2,0,S,9,0,88.5,6,75.9,Devon Key,10,12,9.8,0,83.3,21.7,0,,56307,0
5,1.1,2021,1,100,NO,5,39.7,58,0,17,2021,62.3,64,5,0,51.6,0,60,67.8,151,0,0,NO,11.6,2,0,ED,21,12.5,62.9,12.8,85.6,Chris Rumph II,20,50,2.8,0,118.8,11.6,2,57.5,56345,0
1,0,2021,0,0,NYG,0,20,52,0,2,2021,70.5,0,0,100,60,0,1,48.8,5,0,1,NYG,1,0,0,ED,,,65.6,,74,Victor Dimukeje,21,0,8,1,39.6,,0,54.7,56347,0
3,0.3,2020,1,33.3,BUF,2,9.5,57,0,18,2020,49.9,8,1,0,74,2,26,48.5,275,3,0,BUF,8.3,3,0,ED,8,16.7,58.9,8,52.9,A.J. Epenesa,4,1,5,0,2.8,25,3,63.4,56369,0
4,1.9,2020,4,100,NO,4,10.4,99,0,12,2020,44.7,61,4,0,49.6,0,33,63.6,318,3,0,NO,8,15,1,ED,36,50,78,15.3,46,Chase Young,20,40,5.3,0,118.8,8,0,86.3,56436,0
1,2.2,2020,1,100,SF,3,3.3,94,0,10,2020,28.7,11,1,0,58.9,0,5,38.2,152,1,0,SF,5,2,0,ED,11,20,59.5,11,56.2,Yetur Gross-Matos,28,12,-1,0,112.5,5,1,73.1,56444,0
3,3.6,2021,1,66.7,PHI,2,18.3,48,0,7,2021,29,36,2,0,27.8,0,11,44,60,1,0,PHI,3.3,2,0,ED,18,33.3,35.7,18,80.8,Patrick Johnson,24,32,2,0,147.2,5,0,56.2,56460,1
3,3.7,2021,1,66.7,CIN,5,4.5,96,0,14,2021,61,22,2,0,53.8,0,6,56.5,133,0,0,CIN,2,5,0,ED,14,14.3,54,11,84.8,Cam Sample,7,21,2,0,127.8,3,1,53.9,56462,1
0,0,2022,1,,CAR,1,1.5,93,0,13,2022,60.6,0,0,,59.5,0,1,56.7,68,2,0,CAR,,0,0,DI,,50,45.7,,14,LaBryan Ray,5,0,,0,0,,0,45.6,56501,0
1,2.4,2021,3,100,NE,6,1.7,97,0,16,2021,33.3,17,1,0,60.8,0,7,48.6,419,0,0,NE,7,11,0,DI,17,30,72.6,17,87.1,Milton Williams,19,11,6,0,118.8,7,1,80.9,56682,0
0,0,2023,0,,CAR,0,10.5,52,0,3,2023,72.8,0,0,,61.2,0,2,55,19,0,0,CAR,,0,0,ED,,,54.8,,77.8,DJ Johnson,5,0,,0,0,,0,54.6,56704,0
4,1.6,2021,4,100,IND,4,10.1,51,0,17,2021,43.8,67,4,0,36.5,0,46,65.8,454,0,0,IND,10.8,6,0,ED,20,40,59,16.8,89.3,Kwity Paye,14,57,2.5,0,118.8,10.8,2,56.8,56713,0
0,0,2020,5,,WAS,3,0.7,99,0,17,2020,28.9,0,0,,59.5,0,3,47.6,408,8,0,WAS,,3,3,DI,,55.6,46.8,,16.3,Javon Kinlaw,32,0,,0,0,,1,59.4,56834,0
2,0,2022,3,100,ATL,7,10.7,17,0,17,2022,57.5,0,2,0,64.5,0,22,65.2,205,0,0,ATL,11,7,0,ED,0,30,74.9,0,85.5,Arnold Ebiketie,2,4,-2,0,79.2,11,0,73.4,56862,0
1,2,2022,3,100,NYJ,1,1.2,72,0,16,2022,28.7,8,1,0,61.7,0,4,58.6,327,2,0,NYJ,4,1,0,ED,8,75,59.9,8,67.6,Micheal Clemons,22,1,7,0,100,4,0,59.8,56872,0
11,1.1,2021,7,90.9,PHI,6,16.1,50,0,18,2021,37.8,89,10,9.1,69.7,0,84,60.3,521,2,1,PHI,7.3,8,0,ED,16,43.8,74.2,8.9,72.2,Jaelan Phillips,24,68,2.3,1,100.4,8,3,76.2,56902,0
2,2.7,2021,1,100,CHI,1,5,55,0,8,2021,69.1,27,2,0,51.7,0,11,53.2,218,2,0,CHI,5,2,0,ED,21,33.3,53.5,13.5,72.2,Dayo Odeyingbo,6,12,7.5,0,118.8,5,1,57,56923,0
0,0,2022,0,,ATL,0,26.7,51,0,5,2022,69.9,0,0,,77.4,1,4,49.6,15,0,0,ATL,,0,0,ED,,,55.7,,74.9,DeAngelo Malone,2,0,,0,0,,0,49.7,56941,0
0,0,2020,0,,TEN,2,1.1,97,0,17,2020,54.1,0,0,,55,0,2,59,181,2,0,TEN,,0,1,DI,,0,53,,46.7,James Lynch,31,0,,0,0,,0,54.6,56962,0
0,0,2023,2,,NE,2,0.4,94,0,21,2023,43.4,0,0,,68.7,0,1,49.8,266,1,0,NE,,2,0,DI,,33.3,70.3,,73.5,Cory Durden,19,0,,0,0,,2,86.9,56976,0
0,0,2021,0,,KC,0,10,96,0,3,2021,66.8,0,0,,61.7,0,1,30.1,10,0,0,KC,,0,0,DI,,0,38.6,,74.8,Marlon Tuipulotu,16,0,,0,0,,1,55.9,57035,0
39,1,2022,2,82.1,NE,26,86.4,51,1,21,2022,71.9,247,32,7.7,62.8,0,266,63,308,2,3,NE,6.5,13,1,LB,24,5.6,63.2,7.7,52.9,Jack Gibbens,19,164,4.8,3,110.1,7.9,8,60.3,57662,2
22,0.5,2022,1,63.6,CHI,18,85.1,48,0,12,2022,63.3,93,14,13.6,81.7,1,183,62.5,215,0,3,CHI,8,8,0,LB,23,4.3,76.4,6.6,83.9,D'Marco Jackson,6,80,3.1,2,68.9,12.6,4,57.1,57691,1
8,0.7,2021,1,87.5,MIA,4,93.2,03,0,8,2021,74.8,51,7,0,44.6,0,82,79.2,88,0,0,MIA,9.4,1,0,LB,9,12.5,58.7,7.3,78.3,K.J. Britt,17,30,3.1,0,132.8,10.7,3,48.5,57727,1
71,1.1,2022,8,74.6,HST,41,91.9,05,0,16,2022,58.3,525,53,11.3,83.1,4,514,79.7,559,2,8,HST,6.8,15,0,S,33,14.5,84.4,9.9,84.4,Jalen Pitre,13,290,5.9,6,71.6,9.2,6,64.9,57737,0
41,1.3,2022,8,73.2,BUF,22,86.4,08,0,12,2022,34.3,378,30,4.9,46.7,1,310,57.1,359,1,2,BUF,7.2,9,0,LB,29,25,48.8,12.6,56.1,Terrel Bernard,4,158,7.7,2,99.4,9.9,2,52.4,57739,1
32,0.9,2021,4,75,GB,30,88.4,58,0,18,2021,77.3,196,24,3.1,56.8,1,237,68.2,268,1,1,GB,7.1,11,0,LB,26,10.5,65.5,8.2,85.5,Isaiah McDuffie,12,104,4.5,1,87.5,9.4,4,70.7,57754,1
0,0,2022,0,,BUF,0,33.3,54,0,2,2022,73.2,0,0,,62.8,0,3,76.5,9,0,0,BUF,,0,0,LB,,,77.6,,74.6,Baylon Spector,4,0,,0,0,,0,60.3,57782,0
73,1,2022,11,80.8,LA,43,89.2,53,0,20,2022,54.3,651,59,8.2,60.4,1,662,74,742,1,6,LA,8.6,15,0,LB,35,16.2,68.6,11,87.3,Nate Landman,26,431,4.1,3,111.8,10.7,14,64.2,57788,3
14,0.2,2023,1,35.7,JAX,6,79.7,51,0,12,2023,67.1,22,5,7.1,58.4,1,110,82.8,138,2,1,JAX,7.1,3,0,LB,9,10,72.6,4.4,20.3,Ventrell Miller,15,25,5.4,1,14.6,19.8,3,73.7,57809,0
1,0,2022,2,0,DAL,2,8.1,53,0,17,2022,63.2,0,0,0,66.5,0,16,67.4,198,3,0,DAL,16,6,0,ED,,50,69.1,,22.8,James Houston,9,0,10,0,39.6,,0,69.5,57810,0
6,0.5,2020,0,66.7,NYJ,0,87.1,53,0,10,2020,85.6,30,4,16.7,68.7,0,61,76,70,0,1,NYJ,9.8,0,0,LB,17,0,75.6,7.5,79,Mykal Walker,22,31,-0.7,1,78.5,14.8,1,50.9,57834,0
0,0,2023,1,,SF,1,3.8,51,0,7,2023,59.3,0,0,,61.5,0,2,54.7,52,0,0,SF,,0,0,ED,,50,53.3,,83.9,Robert Beal Jr.,28,0,,0,0,,0,51.8,57840,0
3,2.2,2019,1,100,LAC,1,77.5,53,0,7,2019,53.3,66,3,0,41.5,0,31,68.4,40,1,0,LAC,10,2,0,LB,37,33.3,54.1,22,0,Del'Shawn Phillips,27,60,2,0,118.8,10,1,66.3,57868,0
1,0.7,2022,1,100,BLT,0,75,35,0,4,2022,41.3,8,1,0,59.7,0,12,74.1,16,0,0,BLT,11,0,0,LB,8,100,69.1,8,73.5,Jake Hummel,3,11,-3,0,100,11,0,52.7,57879,0
2,5.4,2021,0,100,LV,2,87.5,48,0,2,2021,74.7,38,2,0,36.2,0,7,54.3,8,0,0,LV,3.5,0,0,LB,23,0,41.6,19,71.9,Jamin Davis,23,19,9.5,0,118.8,3.5,0,66.7,57905,0
93,1.3,2020,15,79.6,PIT,42,89.1,06,0,18,2020,30.2,829,74,2.2,32.4,0,668,56.2,750,2,2,PIT,6.8,11,1,LB,50,20,43.5,11.2,70.3,Patrick Queen,25,460,5.5,1,114.6,8.5,18,70.1,57941,3
3,0.2,2020,7,33.3,NE,7,4.6,44,0,20,2020,26.9,6,1,33.3,85.9,0,26,43.3,561,6,1,NE,8.3,14,2,ED,6,46.7,58.9,6,38.3,K'Lavon Chaisson,19,0,4,1,42.4,25,1,61.9,57945,0
12,1.2,2020,0,75,MIA,11,76.9,40,0,13,2020,85.1,75,9,16.7,69.5,0,70,55.1,91,0,2,MIA,5.3,5,0,LB,18,0,66.7,8.3,81,Willie Gay,17,31,5.3,2,90.6,7,1,61.9,57987,0
38,1.1,2021,7,73.7,NO,30,87.4,20,1,17,2021,46.8,346,28,5.3,49.5,0,332,66.8,380,0,2,NO,8.4,7,0,LB,42,16.7,57.2,12.4,83.3,Pete Werner,20,181,6.1,2,110.2,11.4,5,53,58093,1
15,0.9,2021,8,93.3,ARZ,11,36.5,05,0,15,2021,27.3,94,14,0,42.7,1,114,58.8,312,5,0,ARZ,7.3,6,1,ED,11,30.8,51.6,6.7,16.8,Baron Browning,1,99,-0.7,0,65,7.9,7,64,58095,0
48,0.7,2020,6,72.9,DAL,29,92.6,59,0,17,2020,62.1,345,35,6.3,48.3,0,497,31.9,537,2,3,DAL,9.7,12,0,LB,41,11.8,38.9,9.9,63.3,Kenneth Murray Jr.,9,232,4.8,1,99.7,13.3,16,52.2,58099,1
28,0.7,2021,3,89.3,DET,18,66.2,55,0,17,2021,65.7,247,25,3.6,56.6,1,369,69.1,557,0,1,DET,12.6,11,0,LB,33,11.1,62.2,9.9,89.9,Derrick Barnes,11,167,3.5,1,112.4,14.1,6,54,58120,2
3,4.4,2021,0,100,IND,1,88.2,59,0,1,2021,76.6,62,3,0,33.5,0,15,56.3,17,0,0,IND,4.7,0,0,LB,23,0,32.8,20.7,74.6,Buddy Johnson,14,25,12.3,0,118.8,4.7,0,57.7,58189,0
57,1.3,2022,5,84.2,JAX,30,78.9,00,0,16,2022,60.4,474,48,3.5,78.1,5,386,85.2,489,1,2,JAX,6.4,11,0,LB,32,10.9,87.9,9.9,62.7,Devin Lloyd,15,282,4.6,2,70.6,7.6,11,81.8,58238,1
0,0,2021,0,,CHI,2,2.7,93,0,13,2021,78.7,0,0,,63.1,0,2,66.2,74,0,0,CHI,,1,0,ED,,0,72.2,,84.9,Joe Tryon-Shoyinka,6,0,,0,0,,0,67.6,58272,0
1,0.2,2023,0,100,IND,1,100,32,0,2,2023,71.6,3,1,0,63.1,0,13,,13,0,0,IND,13,1,0,S,3,0,64.2,3,72.4,Daniel Scott,14,0,3,0,79.2,13,0,,60640,0
18,1.3,2021,1,66.7,PHI,6,94.1,35,1,13,2021,59.3,159,12,0,49,0,143,77.2,152,1,0,PHI,6.9,1,0,CB,31,11.1,58.1,13.3,82.1,Michael Carter II,24,122,4.8,0,94.4,10.4,2,63.3,60644,0
35,0.7,2020,3,45.7,PIT,19,100,42,1,11,2020,45.9,163,16,28.6,88.9,1,255,59.9,255,0,10,PIT,6.8,6,0,CB,25,11.5,86.2,10.2,85.3,James Pierre,25,75,9.6,9,57.2,14.9,4,,60649,1
61,1,2020,4,68.9,CLV,28,90.8,09,0,17,2020,64.8,517,42,4.9,60.8,1,535,71.5,589,1,3,CLV,8.3,14,0,S,44,9.1,66.6,12.3,68.4,Grant Delpit,8,296,7,3,98.9,12,12,73.2,60685,2
11,2.5,2022,2,81.8,DET,6,92.5,44,0,5,2022,29.3,85,9,0,27.7,0,37,57.3,40,0,0,DET,3.1,2,0,LB,27,25,28.4,9.4,76,Malcolm Rodriguez,11,46,7,0,129.2,3.8,0,54,60731,1
6,1.2,2021,3,83.3,ARZ,5,97.3,30,0,7,2021,52.5,79,5,0,46.1,0,73,69.2,75,0,0,ARZ,11,0,0,S,39,30,51.1,15.8,77.1,Darren Hall,1,36,8.2,0,158.3,13.2,2,56.4,60742,1
8,0.9,2021,2,75,SF,6,88.1,49,0,5,2021,66.5,52,6,12.5,57.9,0,59,38.4,67,0,1,SF,7.1,3,0,LB,24,20,44.7,8.7,78.4,Garret Wallow,28,27,5.6,1,91.7,9.5,2,50.4,60761,0
40,0.7,2022,12,67.5,LV,42,98,20,2,17,2022,40.2,365,27,5,30.2,2,597,66.5,609,3,2,LV,14,7,0,S,43,20.7,39.8,13.5,45.8,Isaiah Pola-Mao,23,114,11.3,2,115.1,20.7,4,63.5,60781,5
0,0,2023,1,,SF,2,1.2,56,0,16,2023,54,0,0,,62.8,0,4,49.3,339,0,0,SF,,3,0,ED,,25,58.1,,90.2,Keion White,28,0,,0,0,,1,60.4,60998,0
31,1.4,2020,3,64.5,WAS,19,98.3,06,0,12,2020,51.8,303,20,12.9,54.4,0,233,54.1,237,3,4,WAS,7.2,6,0,CB,42,12,55.6,15.2,81.5,Noah Igbinoghene,32,178,8.2,4,96.6,11.1,3,78,61155,0
2,6.8,2022,1,100,CHI,4,4.9,90,0,13,2022,56.1,41,2,0,46.5,0,7,58,142,0,0,CHI,3,5,0,ED,28,20,62.1,20.5,87.3,Dominique Robinson,6,31,5,0,118.8,3,0,65,61436,0
78,1.1,2023,4,82.1,LAC,44,88.6,00,0,17,2023,81,598,64,5.1,54.1,3,558,60.5,630,2,4,LAC,6.8,17,0,LB,29,7.3,58.2,9.3,67.5,Daiyan Henley,27,411,4.3,3,86.9,8.3,7,67.2,61500,1
82,0.8,2022,10,57.3,SEA,35,99.7,27,0,19,2022,36.7,486,47,17.1,62.4,1,677,64.1,679,11,14,SEA,7.8,11,2,CB,45,20.8,59.8,10.3,0,Tariq Woolen,29,175,10.6,10,93.9,13.6,3,70,61790,6
42,1.1,2021,9,88.1,NE,35,81.3,53,0,19,2021,51.8,355,37,9.5,59.6,0,348,62.2,428,2,4,NE,7.9,7,0,LB,23,16.7,64.1,9.6,28.5,Christian Elliss,19,259,2.8,4,109.8,8.9,10,78.9,61853,1
9,0.7,2021,0,88.9,LV,5,59.4,49,0,13,2021,76.2,51,8,0,72.3,1,76,62.3,128,0,0,LV,7.9,5,0,ED,13,0,70.5,6.4,85.3,Charles Snowden,23,39,1.8,0,50.7,8.9,2,68.3,62775,0
10,0.3,2022,3,70,MIN,14,96.5,26,0,13,2022,64.6,89,7,0,65.7,0,302,65.3,313,0,0,MIN,28.7,3,0,S,31,15,68.4,12.7,86.7,Theo Jackson,18,51,7.1,0,97.5,41,3,73.5,62919,0
0,0,2022,1,,MIA,0,2.8,91,0,12,2022,50.9,0,0,,57,0,3,47.2,107,2,0,MIA,,0,0,DI,,100,43.3,,28.2,Matthew Butler,17,0,,0,0,,0,53.6,62931,0
3,0.5,2022,0,66.7,KC,1,92.6,43,0,6,2022,77.4,12,2,0,83.2,1,25,65.1,27,0,0,KC,8,0,0,LB,8,0,78.5,6,77.4,Jack Cochrane,16,8,4.7,0,34.7,12,1,56.2,63345,0
4,0.8,2022,0,75,CAR,1,100,29,0,4,2022,74.6,28,3,0,55,0,37,66.2,37,0,0,CAR,9.3,0,0,CB,15,0,57.7,9.3,77.3,Akayleb Evans,5,9,11,0,133.3,12.3,0,,65033,1
10,1,2022,0,60,NYJ,7,100,39,0,4,2022,82.8,63,6,20,57.7,0,67,75.3,67,1,2,NYJ,6.5,2,1,CB,18,0,61.9,10.5,80.7,Samuel Womack III,22,21,13.2,1,111.7,10.8,0,,65771,1
70,1,2022,4,57.1,TB,40,99.2,27,1,13,2022,64.8,446,40,11.4,61.9,1,495,69.9,499,1,8,TB,6.7,10,0,CB,54,8.5,63.9,11.2,86.5,Zyon McCollum,30,112,12.1,6,94.1,11.7,3,51.4,66769,5
4,0.3,2022,1,75,LV,6,98.9,27,0,9,2022,68.8,28,3,0,48.1,0,92,72.6,93,0,0,LV,21.5,2,0,S,19,12.5,52.3,9.3,80.3,Tristin McCollum,23,15,11.8,0,93.8,28.7,1,59,66771,0
2,0,2023,6,0,LA,3,1.5,91,0,20,2023,29.7,0,0,0,59.4,1,9,66.1,587,3,0,LA,4.5,10,0,DI,,60,80.3,,63.5,Kobie Turner,26,0,4.5,0,0,,1,83.9,66894,0
1,0.6,2018,4,100,MIA,4,2.5,92,0,17,2018,48.3,7,1,0,58,0,12,69,483,3,0,MIA,11,6,0,DI,7,44.4,60.6,7,60.1,Zach Sieler,17,1,6,0,95.8,11,1,53.9,66917,0
20,1.7,2018,2,90,JAX,14,52,47,0,18,2018,72.7,232,18,10,40.7,0,146,63.3,281,4,2,JAX,6.7,6,0,LB,32,10,56.5,12.9,67.6,Dennis Gardeck,15,153,5.3,2,115,7.4,4,67.6,66928,0
4,1.4,2018,0,100,CHI,3,81,36,0,10,2018,77.8,44,4,0,50.4,0,34,60.6,42,1,0,CHI,8,0,1,S,15,0,48.6,11,79.3,Jonathan Owens,6,24,5,0,112.5,8,0,51.3,66930,0
1,1.2,2018,0,100,MIN,1,100,37,0,3,2018,81.8,6,1,0,64.2,0,5,71.7,5,0,0,MIN,5,0,0,S,6,0,75.3,6,87,Tavierre Thomas,18,3,3,0,91.7,5,0,,66931,0
55,0.9,2022,2,67.3,KC,38,93.7,22,1,13,2022,83.1,342,37,9.1,74.7,1,404,78.5,431,5,5,KC,6.9,13,0,CB,46,4.2,75.6,9.2,87.8,Trent McDuffie,16,130,9,4,94.7,10.2,8,50.3,72191,3
39,0.5,2024,7,71.8,GB,39,98.2,33,0,17,2024,66.4,299,28,2.6,62.4,3,600,85.6,611,5,1,GB,14.5,7,1,S,43,13.2,70.2,10.7,67.7,Evan Williams,12,69,9.9,1,78.9,20.2,7,62.6,73864,2
2,1.2,2024,3,50,LV,3,1.7,96,1,17,2024,31.5,7,1,50,63.4,0,7,34.4,404,1,1,LV,3,6,0,DI,7,23.1,40.9,7,78.4,Jonah Laulu,23,4,4,1,58.3,6,7,52.7,75763,0
1,0.4,2022,0,100,NE,1,89.7,49,0,6,2022,79.5,11,1,0,60.7,0,26,70.3,29,0,0,NE,26,0,0,LB,11,0,67.5,11,75.9,Chad Muma,19,5,6,0,112.5,26,0,54.7,75818,0
10,0.5,2021,1,70,PIT,6,100,22,0,6,2021,73.2,80,7,10,68,1,160,74.1,160,0,1,PIT,15.1,1,0,CB,27,14.3,70.1,11.4,82.9,Asante Samuel Jr.,25,39,10.5,0,93.8,21.6,0,,76625,2
10,1.3,2023,3,80,TEN,9,92.5,41,0,3,2023,58.1,115,8,10,54.5,0,98,66.1,106,1,1,TEN,9.2,3,0,S,30,23.1,53.8,14.4,79.5,Erick Hallett,31,77,9.2,1,114.6,11.5,1,36.1,76631,0
3,1.1,2024,0,33.3,ARZ,1,100,28,0,1,2024,76.7,21,1,66.7,83,0,20,67,20,0,2,ARZ,6.7,0,0,CB,21,0,82.4,21,73.5,Elijah Jones,1,0,21.3,2,59,20,0,,76632,0
17,0.8,2021,5,82.4,NYJ,20,96,08,0,8,2021,43.6,189,14,5.9,54.5,0,265,75.6,276,0,1,NYJ,14.6,3,0,S,28,18.5,61.3,13.5,87.3,Andre Cisco,22,106,10.4,1,152.6,17.7,2,50,76641,3
3,0.2,2022,3,100,DAL,5,99.4,02,0,5,2022,56.5,27,3,0,56,0,156,69,157,0,0,DAL,48,1,0,S,16,33.3,60,9,83.4,Juanyeh Thomas,9,20,2.3,0,143.8,48,1,58.8,76655,1
68,1.2,2023,10,82.4,KC,48,92.5,27,1,17,2023,38.9,643,56,2.9,46.7,1,564,63.5,610,3,2,KC,7.8,14,1,S,51,15.9,53.2,11.5,86.9,Chamarri Conner,16,343,6.5,2,114.6,9.5,5,66,76662,3
0,0,2023,0,,LA,0,100,34,0,1,2023,,0,0,,60.7,0,1,60,1,0,0,LA,,0,0,S,,,69.3,,99.9,Tanner Ingle,26,0,,0,0,,0,,76667,0
16,1.3,2023,0,62.5,CIN,9,98.9,38,0,12,2023,64,113,10,18.8,71.6,0,89,46.1,90,0,3,CIN,5.3,3,0,CB,20,0,69.3,11.3,80.7,DJ Ivey,7,55,13.5,3,83.6,8.5,1,58.4,76670,0
