targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
0,0,2023,0,2,,CIN,0,51,0,0,0,21,3,2023,34,24,0,0,48.8,2,0,1,0,0,0,45.1,0,1,0,0,CIN,0,0,3,ED,0,,0,66.7,56,,76.4,0,Isaiah Foskey,7,34,0,0,0,0,12,0,1,76.5,102728,0,0,34
17,0,2024,0,3,76.5,ATL,17,40,193,170,0,5,7,2024,3,64.1,136,13,34.9,1,0,86,0,0,0,53.6,1,0,0,0,ATL,8,0,1,LB,0,18,22,9.4,41.9,10.5,79.2,0,JD Bertrand,2,196,101,0,1,138.4,105,1,12,74.6,102787,0,2,3
15,0,2024,1,7,93.3,DAL,16,35,160,117,1,19,17,2024,40,28.5,167,14,28.5,4,0,67,0,0,0,68.9,0,1,1,0,DAL,4,0,6,LB,0,36,43,28,40.7,11.9,24,0,Marist Liufau,9,200,112,0,0,135.3,114,0,2,56.5,102789,0,1,40
65,0,2024,0,7,60,LAC,36,20,673,74,0,3,17,2024,5,49.8,568,39,59.9,2,1,441,0,0,0,53.6,573,1,3,0,LAC,6,0,3,CB,0,45,25,13.5,60.1,14.6,86.5,0,Cam Hart,27,678,159,0,10,102.6,234,0,9,76.8,102955,1,4,5
0,0,2024,0,0,,NYJ,0,25,4,1,0,0,2,2024,0,,0,0,45,0,0,3,0,0,0,60,1,0,0,0,NYJ,0,0,0,S,0,,0,,44.5,,99.9,0,Jarius Monroe,22,4,0,0,0,0,1,0,0,,103580,1,0,0
0,0,2023,0,0,,NYG,0,88,1,0,0,0,1,2023,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,NYG,0,0,0,WR,0,,0,,59.9,,60,0,Xavier Gipson,21,1,0,0,0,0,1,0,0,,104136,0,0,0
16,0,2023,0,4,75,ARZ,16,13,201,14,0,0,10,2023,0,39.1,177,12,54.1,0,0,121,0,0,0,63.9,184,0,1,0,ARZ,6,0,0,CB,0,38,2,20,56.1,14.8,82.2,0,Kei'Trel Clark,1,201,33,0,2,131.5,80,1,0,,104163,1,1,0
0,0,2024,0,0,,CIN,1,37,8,4,0,0,1,2024,0,76.4,0,0,61,0,0,2,0,0,0,69.8,0,0,0,0,CIN,0,0,0,S,0,,0,0,73.3,,66.1,0,PJ Jules,7,8,0,0,0,0,6,0,1,,104232,4,0,0
2,0,2025,0,0,100,JAX,1,50,27,23,0,4,4,2025,1,71.4,13,2,59,0,0,19,0,0,0,54.7,0,0,0,0,JAX,0,0,0,LB,0,8,4,0,54,6.5,73.4,0,Branson Combs,15,28,2,0,0,93.8,5,0,0,52.8,105001,0,0,1
0,0,2024,0,0,,CLV,0,41,8,8,0,0,4,2024,0,,0,0,60,0,0,1,0,0,0,60.6,0,0,0,0,CLV,0,0,0,S,0,,0,,63.7,,64.6,0,Chris Edmonds,8,8,0,0,0,0,7,0,0,,105737,0,0,0
10,1,2024,2,8,50,PHI,35,58,31,2,7,360,18,2024,691,53.6,37,5,70.8,36,3,69,57,0,1,59.1,0,17,2,0,PHI,28,0,60,ED,0,14,28,14.3,67.2,7.4,77,0,Jalyx Hunt,24,722,23,8,0,19.6,293,4,13,66.3,105989,0,0,626
0,0,2024,0,0,,MIA,0,46,2,2,0,0,1,2024,1,,0,0,,0,0,0,0,0,0,60,0,0,0,0,MIA,0,0,0,CB,0,,0,,60,,65.2,0,Isaiah Johnson,17,3,0,0,0,0,3,0,0,,106073,0,0,1
0,0,2024,0,0,,BUF,0,29,10,0,0,0,1,2024,0,,0,0,66,0,0,8,0,0,0,60,0,0,0,0,BUF,0,0,0,CB,0,,10,,66.3,,70.9,0,Brandon Codrington,4,10,0,0,0,0,2,0,0,,106248,0,0,0
0,0,2023,0,1,,TEN,5,56,0,0,2,65,9,2023,104,64.1,0,0,62.2,3,0,2,0,0,0,60.2,0,0,0,0,TEN,5,0,5,ED,0,,0,11.1,58.2,,81.2,0,Truman Jones,31,104,0,0,0,0,37,1,3,54.9,106527,0,0,104
7,0,2025,0,0,71.4,CLV,4,37,49,5,0,0,6,2025,0,77.6,59,5,45.8,0,0,25,0,0,0,68.6,44,0,0,0,CLV,0,0,0,CB,0,39,0,0,51.2,11.8,76.4,0,Dom Jones,8,49,6,0,0,136.3,24,0,0,,106697,0,2,0
5,0,2024,0,4,80,BUF,11,44,93,88,0,5,9,2024,3,34.1,18,4,52.4,0,0,41,0,0,0,74.6,0,2,0,0,BUF,5,0,2,LB,0,13,4,22.2,68.1,4.5,77.4,0,Joe Andreessen,4,96,5,0,0,81.7,50,2,3,75.2,108177,0,0,3
5,0,2022,0,0,80,IND,8,25,150,17,0,3,17,2022,0,88.9,41,4,69.5,0,0,126,0,0,0,69,0,1,0,0,IND,1,0,1,S,0,22,8,0,73.5,10.3,82.7,0,Rodney Thomas II,14,150,22,0,0,100.8,21,1,2,64.7,108389,125,0,0
0,0,2020,1,1,,BUF,1,55,7,7,3,44,2,2020,57,39.2,0,0,62.2,5,0,2,0,0,0,43.2,0,0,1,1,BUF,2,0,8,ED,0,,0,33.3,59.2,,3.2,0,Michael Hoecht,4,64,0,0,0,0,18,0,1,71.6,108840,0,0,57
78,0,2022,1,10,65.4,ATL,56,20,574,64,2,23,15,2020,7,54.1,524,51,56.5,6,3,373,0,0,1,34.8,143,1,5,1,ATL,24,1,9,CB,0,58,366,14.7,52.8,10.3,84.7,0,Dee Alford,2,581,209,0,3,77.1,185,4,2,60.4,110542,1,2,7
4,0,2022,0,2,75,CAR,6,20,92,35,1,2,11,2022,4,65,25,3,69.1,0,0,54,0,0,0,68.4,1,0,0,0,CAR,5,0,1,S,0,12,16,20,75,8.3,75.8,0,D'Anthony Bell,5,96,21,0,0,90.6,40,1,2,76,111578,40,0,4
18,0,2023,0,3,66.7,SF,17,28,272,17,0,0,8,2023,3,58.1,162,12,51,0,0,184,0,0,0,82,253,0,3,0,SF,3,2,0,CB,0,38,2,12.5,56.8,13.5,83.9,0,Darrell Luter Jr.,28,275,28,0,1,132.2,91,0,4,,121428,0,2,3
9,0,2023,0,1,66.7,ATL,5,35,75,9,0,0,5,2023,0,50.2,112,6,54.8,0,0,53,0,0,0,73.3,60,0,0,0,ATL,2,0,0,CB,0,36,2,16.7,58.7,18.7,77.3,0,Natrone Brooks,2,75,18,0,2,146.5,22,1,0,,121449,4,1,0
2,0,2025,0,1,50,PHI,0,22,27,4,0,0,2,2025,1,23.2,2,1,29.9,0,0,16,0,0,0,66.9,7,0,1,0,PHI,0,0,0,CB,0,2,16,100,36.9,2,73.4,0,Mac McWilliams,24,28,0,0,0,95.8,12,0,0,,121497,0,1,1
0,0,2024,0,1,,BLT,0,26,1,0,0,1,1,2024,0,,0,0,,1,0,0,0,0,0,,0,0,0,0,BLT,0,0,1,HB,0,,0,100,60,,60,0,Rasheen Ali,3,1,0,0,0,0,0,0,0,60,121717,0,0,0
0,0,2025,0,2,,CAR,4,92,0,0,0,25,10,2025,89,28.4,0,0,54.7,2,0,2,0,48,0,46.3,0,0,0,0,CAR,4,0,2,DI,0,,0,20,46.5,,80.5,0,Cam'Ron Jackson,5,89,0,41,0,0,62,0,4,58,121769,0,0,0
83,0,2025,1,13,73.5,SF,70,20,636,68,1,43,18,2025,26,69.8,612,61,58.2,8,0,423,0,0,0,68.4,0,2,8,0,SF,27,1,11,CB,0,34,568,13.4,62,10,57.4,0,Upton Stout,28,662,320,0,6,98.1,196,3,14,72.2,121906,0,1,26
0,0,2025,0,0,,DAL,0,48,5,1,0,0,1,2025,0,,0,0,60.8,0,0,3,0,0,0,60,0,0,0,0,DAL,0,0,0,S,0,,0,,61.4,,68.4,0,Zion Childress,9,5,0,0,0,0,2,0,0,,121963,4,0,0
26,0,2024,2,7,96.2,SEA,38,48,290,256,2,21,13,2024,37,58.4,241,25,65,2,0,180,0,0,0,70.4,1,0,0,0,SEA,23,0,4,LB,0,65,33,10.9,78.8,9.6,82.7,0,Tyrice Knight,29,327,182,0,0,105.3,126,3,19,93.9,122025,0,0,37
0,0,2025,0,1,,MIN,2,96,1,0,0,10,6,2025,41,29.8,0,0,,0,0,0,10,1,0,70.4,0,0,0,0,MIN,2,0,0,ED,0,,0,33.3,68.7,,78.1,0,Tyler Batty,18,42,0,0,0,0,32,2,0,53.2,122052,0,0,30
0,0,2023,1,9,,NO,22,90,0,0,3,371,15,2023,667,27.3,0,0,63.5,22,0,2,191,16,0,46.2,0,5,3,3,NO,18,0,30,DI,0,,0,23.1,52.9,,55.9,0,Bryan Bresee,20,667,0,368,0,0,294,3,8,62.5,122142,0,0,92
10,0,2025,0,6,40,LAC,19,27,351,65,0,1,11,2025,2,57.4,28,4,74.2,0,2,239,0,0,0,50.5,1,0,0,0,LAC,3,0,0,S,0,11,28,18.2,70.8,7,85.4,0,R.J. Mickens,27,353,12,0,0,8.3,113,0,8,59.1,122153,257,0,2
1,0,2023,0,6,100,CIN,36,99,5,5,6,392,17,2023,677,57.6,9,1,53.8,31,0,11,38,0,1,64.8,0,4,3,2,CIN,29,1,41,ED,0,9,0,12.2,64.2,9,57.3,0,Myles Murphy,7,682,3,14,0,104.2,279,2,7,63.5,122154,0,0,625
30,0,2023,0,7,80,BLT,39,32,311,293,2,48,16,2023,95,66.7,144,24,57.9,6,0,200,0,0,0,79.6,1,4,1,0,BLT,24,1,12,LB,0,30,17,11.3,70.7,6,84.1,0,Trenton Simpson,3,406,88,0,1,86.7,158,2,16,67,122157,0,0,95
0,0,2025,0,1,,TB,9,95,0,0,3,326,17,2025,506,75.3,0,0,57.9,22,0,8,134,6,1,41.4,0,2,2,3,TB,8,1,27,DI,0,,0,7.7,50.5,,58.6,0,Elijah Roberts,30,506,0,346,0,0,172,1,3,63,122222,0,0,20
0,0,2025,0,0,,BLT,3,93,0,0,0,53,6,2025,71,70.2,0,0,61.3,3,0,2,17,12,0,52.3,0,0,0,1,BLT,1,0,3,DI,0,,0,0,59.6,,78.9,0,Aeneas Peebles,3,71,0,39,0,0,16,0,0,62.3,122379,0,0,3
0,0,2025,0,0,,SEA,0,51,1,1,0,9,2,2025,14,,0,0,,0,0,0,2,0,0,51.3,0,0,0,0,SEA,0,0,0,ED,0,,0,,52.8,,75.9,0,Jared Ivey,29,15,0,0,0,0,6,0,0,60.7,122480,0,0,12
3,0,2025,0,2,100,LAC,2,54,1,0,0,43,5,2025,79,25.9,25,3,29.9,0,0,6,1,0,0,59.8,0,0,0,0,LAC,1,0,0,ED,0,11,1,50,47.3,8.3,80.2,0,Kyle Kennard,27,80,19,0,0,101.4,31,0,0,53.4,122483,0,0,78
0,0,2023,0,0,,HST,0,19,1,0,0,0,1,2023,0,,0,0,60.7,0,0,1,0,0,0,,0,0,3,0,HST,0,1,0,WR,0,,0,,70.6,,89.4,0,Xavier Hutchinson,13,1,0,0,0,0,0,0,0,,122518,0,0,0
13,0,2024,0,1,61.5,BLT,9,27,148,13,0,0,13,2024,0,65.8,70,8,72.8,0,1,90,0,0,0,29.6,128,0,1,0,BLT,2,0,0,CB,0,24,6,8.3,65.1,8.8,82,0,T.J. Tampa,3,148,17,0,1,83.3,58,0,2,,122537,0,2,0
34,0,2025,0,8,67.6,WAS,24,23,510,47,0,0,10,2025,1,44.4,325,23,58.8,0,0,308,0,0,0,39.7,433,0,2,0,WAS,8,1,0,CB,0,60,30,20,55.8,14.1,84.7,0,Trey Amos,32,511,142,0,4,108.1,203,0,8,,122628,0,1,1
10,0,2023,1,11,90,TB,30,00,15,4,9,453,17,2023,768,44.6,73,9,42.8,43,0,67,16,2,0,67.1,0,10,3,1,TB,33,0,62,ED,0,20,11,20.4,72.1,8.1,58.2,0,Yaya Diaby,30,783,62,11,0,97.1,263,7,13,76.9,122705,0,0,739
9,0,2025,0,1,77.8,LV,8,41,87,4,0,4,6,2025,5,61.6,69,7,56.3,0,0,69,0,0,0,72.8,3,1,1,0,LV,1,1,1,CB,0,17,77,11.1,56.4,9.9,0,0,Greedy Vance Jr.,23,92,26,0,0,98.6,19,0,0,63,122729,3,0,5
66,0,2024,0,13,89.4,TEN,117,33,868,824,1,60,16,2024,53,75.2,546,59,59,7,0,472,0,0,1,92.7,2,2,5,0,TEN,65,1,10,LB,0,31,42,7.6,78.9,9.3,6,0,Cedric Gray,31,921,354,0,2,111.2,389,6,40,55.4,122835,0,2,53
0,0,2025,0,1,,SEA,1,98,0,0,1,15,6,2025,34,37.9,0,0,60,1,0,0,1,5,0,53.2,0,0,0,0,SEA,2,0,2,DI,0,,0,25,63.3,,76.9,0,Rylie Mills,29,34,0,25,0,0,19,0,2,73.9,122907,0,0,3
30,0,2025,0,9,70,ATL,72,31,1086,544,0,4,17,2025,7,74.3,341,21,73.1,1,5,662,0,0,1,68.5,3,0,1,0,ATL,15,0,1,S,0,50,133,8.6,72.4,16.2,88.3,0,Xavier Watts,2,1093,152,0,4,101.5,427,1,24,52,122914,406,3,7
0,0,2023,0,0,,DEN,0,19,1,0,0,0,1,2023,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,DEN,0,0,0,WR,0,,0,,60,,60,0,Marvin Mims Jr.,10,1,0,0,0,0,1,0,0,,122937,0,0,0
0,0,2022,0,1,,DAL,1,99,0,0,0,16,1,2022,34,25.2,0,0,,2,0,0,3,1,0,65.2,0,0,0,0,DAL,0,0,2,DI,0,,0,33.3,69,,76.4,0,Perrion Winfrey,9,34,0,30,0,0,18,0,1,64.9,122952,0,0,0
12,0,2025,0,0,83.3,NYG,13,38,184,33,0,0,6,2025,0,86,224,10,46.4,0,0,109,0,0,0,66.8,146,0,1,0,NYG,4,0,0,CB,0,40,5,0,51,22.4,79.8,0,Korie Black,21,184,78,0,1,158.3,75,1,5,,122958,0,3,0
0,0,2023,0,0,,TB,0,44,1,0,0,0,1,2023,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,TB,0,0,0,HB,0,,0,,59.9,,60,0,Sean Tucker,30,1,0,0,0,0,1,0,0,,123056,0,0,0
0,0,2025,0,1,,LAC,4,58,38,35,0,4,1,2025,1,65.6,0,0,60.3,1,0,18,0,0,0,76,0,0,0,0,LAC,3,0,1,LB,0,,3,12.5,69.1,,74.3,0,Marlowe Wax,27,39,0,0,0,0,17,1,3,53.5,123057,0,0,1
43,0,2025,0,6,65.1,DEN,27,23,350,99,0,9,19,2025,2,53.9,293,28,45.4,0,1,255,0,0,1,73.2,93,0,3,0,DEN,10,1,0,CB,0,41,153,16.2,49.5,10.5,82.6,0,Jahdae Barron,10,352,151,0,3,90.6,88,0,4,47.6,123105,4,2,2
0,0,2025,0,0,,NO,0,91,0,0,0,13,1,2025,24,70.1,0,0,59.5,0,0,1,4,2,0,67.9,0,0,0,0,NO,0,0,0,DI,0,,0,0,60.1,,75.9,0,Vernon Broughton,20,24,0,13,0,0,10,0,3,51.5,123107,0,0,5
0,0,2025,2,6,,SF,12,95,0,0,1,311,18,2025,550,40.4,0,0,56.3,9,0,2,147,2,2,28.5,0,4,0,2,SF,8,0,14,DI,0,,0,21.4,35,,87.1,0,Alfred Collins,28,550,0,394,0,0,237,0,10,59.4,123110,0,0,7
4,0,2025,0,1,75,ARZ,9,36,138,59,0,2,12,2025,4,69.9,16,3,71.8,0,0,85,0,0,0,58.1,0,0,0,0,ARZ,3,0,0,S,0,9,24,7.1,70.8,5.3,79.6,0,Kitan Crawford,1,142,6,0,1,120.8,55,0,4,56.5,123111,55,1,4
1,0,2024,0,0,100,NO,1,53,6,5,0,0,1,2024,1,72.5,4,1,79.1,0,0,7,0,0,0,,0,0,0,0,NO,1,0,0,LB,0,4,1,0,82.9,4,69.9,0,Jaylan Ford,20,7,0,0,0,83.3,0,0,1,,123114,0,0,1
0,0,2025,0,1,,NE,1,19,41,8,0,0,2,2025,0,31.2,0,0,64,0,0,24,0,0,0,60.3,31,0,0,0,NE,0,0,0,CB,0,,0,50,63.9,,82,0,Kobee Minor,19,41,0,0,0,0,17,0,0,,123148,0,0,0
2,0,2025,0,0,50,BUF,3,49,22,21,0,0,1,2025,1,80.1,10,1,53,0,0,9,0,0,0,66.4,0,0,0,0,BUF,0,0,0,LB,0,10,1,0,60.8,10,73.3,0,Keonta Jenkins,4,23,6,0,0,64.6,14,0,1,,123352,0,0,1
5,0,2025,0,0,80,BUF,7,43,86,4,0,1,3,2025,1,80.4,54,4,57.2,1,0,48,0,0,0,69.4,82,0,1,0,BUF,3,0,1,CB,0,36,0,0,62.9,13.5,79.1,0,Dorian Strong,4,87,47,0,0,111.7,38,0,0,72,123366,0,0,1
17,0,2024,0,2,64.7,DAL,14,21,211,17,0,0,6,2024,0,66.7,188,11,52.7,0,0,155,0,0,0,76.3,185,0,2,0,DAL,5,0,0,CB,0,58,9,11.1,54.8,17.1,11.3,0,Caelen Carson,9,211,42,0,1,102.1,56,1,2,,123377,0,0,0
0,0,2025,0,0,,CIN,0,12,1,0,0,0,1,2025,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,CIN,0,0,0,WR,0,,0,,60,,60,0,Ke'Shawn Williams,7,1,0,0,0,0,1,0,0,,123406,0,0,0
0,0,2025,0,0,,PIT,0,39,1,0,0,0,1,2025,0,,0,0,60,0,0,1,0,0,0,,1,0,0,0,PIT,0,0,0,CB,0,,0,,60.5,,64.5,0,Daryl Porter Jr.,25,1,0,0,0,0,0,0,0,,123429,0,0,0
0,0,2025,0,0,,TEN,0,68,0,0,0,6,1,2025,14,,0,0,,0,0,0,0,6,0,36,0,0,0,0,TEN,0,0,0,DI,0,,0,,31.1,,74.9,0,Cam Horsley,31,14,0,8,0,0,8,0,0,56,123541,0,0,0
0,0,2025,0,0,,BLT,0,83,1,0,0,0,1,2025,0,,0,0,60,0,0,1,0,0,0,,0,0,0,0,BLT,0,0,0,WR,0,,0,,61.2,,60,0,LaJohntay Wester,3,1,0,0,0,0,0,0,0,,123616,0,0,0
14,0,2025,1,1,50,CAR,8,31,125,19,0,3,8,2025,2,70.8,69,7,67.6,1,0,78,0,0,0,60.3,27,0,1,0,CAR,3,1,1,CB,0,22,65,7.7,68.5,9.9,79.2,0,Corey Thornton,5,127,40,0,2,64.3,46,0,4,72.8,123763,14,0,2
1,0,2023,6,10,100,HST,28,51,7,6,17,529,19,2023,772,51.5,-10,1,76.9,74,0,2,10,0,2,78.6,0,11,6,1,HST,37,0,102,ED,1,-10,1,18.5,93.4,-10,37.4,0,Will Anderson Jr.,13,779,-2,0,0,79.2,248,8,16,92.8,123903,0,0,762
37,0,2023,1,4,56.8,DET,61,32,693,236,3,19,12,2023,53,87.7,301,21,74,1,0,435,0,0,1,82.6,26,3,9,0,DET,26,2,7,S,0,41,149,4.9,77.5,14.3,0,0,Brian Branch,11,746,73,0,6,119.3,292,3,17,81.5,123907,282,4,53
7,0,2024,0,1,71.4,TB,15,43,5,3,1,137,17,2024,278,72.2,53,5,50.4,11,0,35,3,0,0,59.5,0,3,4,0,TB,11,1,15,ED,0,18,2,5,57.6,10.6,5.8,0,Chris Braswell,30,283,46,1,0,93.2,111,2,4,69,123908,0,0,274
31,0,2025,1,11,64.5,NYJ,70,27,917,326,0,15,17,2025,32,65.9,288,20,54,1,0,514,0,0,1,70.1,17,0,2,0,NYJ,17,1,1,S,0,40,200,10.7,58.9,14.4,83.9,0,Malachi Moore,22,949,179,0,2,116.1,420,3,22,40.2,123928,374,2,32
0,0,2025,0,2,,DEN,7,51,1,0,2,77,7,2025,162,57.3,0,0,59,6,0,12,0,0,0,63.7,0,2,0,1,DEN,9,0,10,ED,0,,0,16.7,65.4,,85.3,0,Quandarrius Robinson,10,163,0,0,0,0,74,3,3,62,123932,0,0,162
0,0,2025,0,2,,LV,7,92,0,0,0,52,9,2025,137,36.8,0,0,60,2,0,0,7,21,1,37.7,0,0,0,0,LV,4,0,2,DI,0,,0,16.7,40.4,,81.7,0,JJ Pegues,23,137,0,109,0,0,85,1,3,57,123998,0,0,0
0,0,2025,0,3,,GB,9,91,1,1,1,173,12,2025,297,29.7,0,0,53.1,11,0,5,60,17,0,36.7,0,2,2,0,GB,6,0,14,DI,0,,0,20,44.2,,40.6,0,Warren Brinson,12,298,0,215,0,0,120,0,3,66.8,124013,0,0,5
0,0,2023,0,14,,PHI,19,98,5,4,4,440,12,2023,693,24.7,0,0,55.1,33,0,0,161,29,0,37.3,0,9,5,6,PHI,18,1,46,DI,0,,0,31.1,55.1,,36,0,Jalen Carter,24,698,0,439,0,0,258,1,12,77,124019,0,0,64
22,0,2023,1,4,54.5,PHI,23,07,311,25,0,0,12,2023,2,56.2,186,12,49.2,0,0,197,0,0,1,80.9,280,0,7,0,PHI,5,0,0,CB,0,34,3,14.3,55.3,15.5,83.7,0,Kelee Ringo,24,313,41,0,1,82.8,116,1,1,,124035,2,0,2
0,0,2025,0,2,,GB,6,93,0,0,0,76,14,2025,173,44.4,0,0,60,5,0,0,2,43,0,45.4,0,0,0,0,GB,3,0,5,DI,0,,0,15.4,44.1,,83.3,0,Nazir Stackhouse,12,173,0,128,0,0,97,0,5,48.6,124040,0,0,0
76,0,2024,0,10,73.7,NYG,59,22,722,87,0,17,17,2024,7,56.6,543,56,65.4,4,2,495,0,0,1,58,26,0,10,0,NYG,32,1,4,CB,0,33,605,13.5,63,9.7,31.6,0,Andru Phillips,21,729,278,0,8,95.4,217,8,5,57.3,124075,4,3,7
0,0,2023,0,1,,TEN,1,99,0,0,0,24,3,2023,37,28.5,0,0,60,2,0,0,0,0,0,51.4,0,0,0,0,TEN,1,0,2,ED,0,,0,50,49.8,,77.6,0,Ali Gaye,31,37,0,0,0,0,13,0,0,52.4,124095,0,0,37
1,0,2024,0,0,0,MIN,0,06,31,2,0,0,4,2024,0,,0,0,44.9,0,0,17,0,0,0,69.1,25,0,1,0,MIN,0,0,0,CB,0,,4,,50.4,,75.4,0,Dwight McGlothern,18,31,0,0,0,39.6,14,0,0,,124103,0,0,0
4,0,2023,0,1,100,ARZ,5,09,7,1,1,72,8,2023,197,54.5,42,4,41.6,5,0,22,3,0,0,59.1,0,1,1,0,ARZ,4,0,7,ED,0,17,6,12.5,49,10.5,51.8,0,BJ Ojulari,1,204,37,0,0,110.4,110,0,2,51.6,124105,0,0,194
2,0,2024,0,5,100,CIN,6,52,2,1,2,142,9,2024,205,29.2,40,2,49.6,12,0,5,9,0,2,59.8,0,4,1,0,CIN,3,0,18,ED,0,30,1,33.3,46.1,20,55,0,Cedric Johnson,7,207,35,13,0,158.3,60,0,4,47.7,124136,0,1,183
0,0,2025,0,0,,ARZ,0,53,7,5,1,3,1,2025,1,71.4,0,0,61,1,0,2,0,0,0,58.1,0,0,0,0,ARZ,1,0,2,LB,0,,2,,83.8,,71.5,0,Austin Keys,1,8,0,0,0,0,3,0,0,87.9,124137,0,0,1
0,0,2022,0,0,,LAC,1,33,35,9,0,0,5,2022,1,72.8,0,0,69,0,0,19,0,0,0,64.1,20,0,0,0,LAC,0,0,0,CB,0,,6,0,69.6,,74.1,0,Deane Leonard,27,36,0,0,0,0,17,0,0,,124140,0,0,1
1,0,2023,1,2,100,BLT,18,95,6,6,5,261,10,2023,445,73.6,8,1,71.4,9,0,17,74,0,0,42.4,0,4,1,1,BLT,13,0,18,ED,0,8,0,8.3,50.4,8,73.3,0,Tavius Robinson,3,451,15,46,0,100,173,0,4,54.4,124147,0,0,325
82,0,2023,1,18,58.5,LA,44,01,893,104,0,4,20,2023,6,26.9,715,48,56.3,0,3,577,0,0,0,48.7,787,0,5,0,LA,11,1,0,CB,0,75,2,26.1,53.9,14.9,42,0,Emmanuel Forbes,26,899,223,0,13,100.4,318,0,7,50.6,124166,0,7,6
2,0,2024,0,0,50,LV,1,25,12,1,0,0,1,2024,1,72.8,6,1,77.5,0,0,6,0,0,0,61,10,0,0,0,LV,1,0,0,CB,0,6,1,0,77,6,72.4,0,Decamerion Richardson,23,13,5,0,0,56.3,7,0,0,,124183,0,0,1
0,0,2023,1,0,,DET,1,99,0,0,2,47,11,2023,66,73.1,0,0,60,0,0,1,2,0,0,62.4,0,1,0,1,DET,3,0,3,ED,0,,0,0,82.3,,81.5,0,Tyrus Wheat,11,66,0,6,0,0,18,0,0,80.5,124191,0,0,58
25,0,2024,0,2,76,DEN,20,31,217,7,0,0,11,2024,0,65,191,19,53.6,0,0,163,0,0,0,69.5,205,0,0,0,DEN,4,0,0,CB,0,18,4,9.1,55.8,10.1,83.1,0,Kris Abrams-Draine,10,217,63,0,0,97.3,54,2,0,,124194,0,0,0
0,0,2024,0,0,,IND,0,57,2,1,0,1,1,2024,0,,0,0,60,0,0,1,0,0,0,,0,0,0,0,IND,0,0,0,LB,0,,1,,58.4,,66.3,0,Jaylon Carlies,14,2,0,0,0,0,0,0,0,59.4,124196,0,0,0
2,0,2025,0,1,100,ARZ,9,52,0,0,1,236,17,2025,504,71.9,40,2,52.7,15,0,27,31,0,0,51.4,0,0,1,2,ARZ,7,0,16,ED,0,33,0,5.3,49,20,72.4,0,Jordan Burch,1,504,18,7,0,118.8,241,0,9,51,124227,0,0,466
0,0,2025,0,3,,LV,5,97,0,0,4,116,9,2025,195,29.5,0,0,58.5,3,0,1,90,1,1,29.7,0,2,0,1,LV,6,0,9,DI,0,,0,33.3,37.6,,82.7,0,Tonka Hemingway,23,195,0,79,0,0,78,1,1,57.5,124238,0,0,25
0,0,2025,0,2,,NYJ,7,94,0,0,0,48,6,2025,95,34.1,0,0,53.7,4,0,1,1,0,0,55.6,0,0,0,0,NYJ,5,0,4,ED,0,,0,18.2,53.7,,83.5,0,Tyler Baron,22,95,0,1,0,0,46,1,2,56.7,124268,0,0,93
76,0,2024,2,19,82.9,GB,93,56,975,841,1,70,17,2024,114,57.9,505,63,74.8,9,0,574,1,0,1,71,5,2,0,1,GB,50,0,12,LB,0,44,126,12.9,75.8,8,85.5,0,Edgerrin Cooper,12,1089,353,0,5,94.4,445,5,35,67.4,124311,3,0,113
1,0,2025,0,0,100,NO,0,40,0,0,0,14,5,2025,54,,9,1,43.1,0,0,5,1,0,0,43.6,0,0,2,0,NO,0,0,0,ED,0,9,0,,29.1,9,0,0,Fadil Diggs,20,54,6,0,0,104.2,35,0,0,51.2,124314,0,0,53
0,0,2024,0,0,,CIN,4,93,0,0,0,68,9,2024,129,72.5,0,0,60,2,0,1,7,42,0,63.8,0,0,0,0,CIN,1,0,2,DI,0,,0,0,62.1,,81.6,0,McKinnley Jackson,7,129,0,80,0,0,60,0,2,55.4,124324,0,0,0
34,1,2023,0,3,67.6,JAX,45,26,672,206,2,20,17,2023,29,86.7,202,23,87.6,5,5,477,0,0,0,73.5,2,0,1,0,JAX,16,0,7,S,0,48,98,4.8,86.9,8.8,85.6,0,Antonio Johnson,15,701,77,0,3,53.4,204,0,14,75.5,124326,366,1,29
26,0,2023,0,2,57.7,IND,13,40,202,26,0,2,9,2023,3,58.5,176,15,38,0,0,124,0,0,0,74.3,163,0,3,0,IND,3,1,0,CB,0,37,13,11.8,42.5,11.7,11.1,0,Jaylon Jones,14,205,59,0,2,104,79,1,2,53.8,124328,0,2,3
