teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsSnapsOffenseTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingBlitzedLabel,opponentStatsReceivingRoutesTotal,opponentStatsReceivingTargetsTotal,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsContestedTotal,opponentStatsReceivingTargetsCatchableLabel,opponentStatsReceivingTargetsCatchableTotal,opponentStatsReceivingTargetsCatchablePercentage,opponentStatsReceivingTargetsInEndzone,opponentStatsReceivingTargetsPerRoute,opponentStatsReceivingReceptionsTotal,opponentStatsReceivingReceptionsContested,opponentStatsReceivingReceptionsHero,opponentStatsReceivingReceptionsPercentage,opponentStatsReceivingYardsTotal,opponentStatsReceivingYardsAfterCatchTotal,opponentStatsReceivingYardsAfterContactTotal,opponentStatsReceivingYardsAirTotal,opponentStatsReceivingTouchdownsTotal,opponentStatsReceivingTouchdownsInEndzone,opponentStatsReceivingDropsTotal,opponentStatsReceivingMissedTacklesForcedTotal,opponentStatsReceivingMissedTacklesForcedPerReception,opponentStatsReceivingAlignmentBackfieldTargetsPercentage,opponentStatsReceivingAlignmentInlineTargetsPercentage,opponentStatsReceivingAlignmentSlotTargetsPercentage,opponentStatsReceivingAlignmentWideTargetsPercentage,opponentStatsReceivingTargetedReadFirstTotal,opponentStatsReceivingTargetedReadFirstPercentage,opponentStatsReceivingTargetedReadDesignTotal,opponentStatsReceivingTargetedReadDesignPercentage,opponentStatsReceivingAverageDepthOfTarget,opponentStatsReceivingPasserRatingWhenTargeted,opponentStatsReceivingAveragesPerRouteYardsTotal,opponentStatsReceivingAveragesPerTargetYardsTotal,opponentStatsReceivingAveragesPerTargetYardsOverExpected,opponentStatsReceivingAveragesPerTargetDropsTotal,opponentStatsReceivingAveragesPerReceptionYardsTotal,opponentStatsReceivingAveragesPerReceptionYardsAfterCatch,opponentStatsReceivingAveragesPerReceptionYardsAfterContact,opponentStatsFirstDownsPassing,opponentStatsInside20ReceivingTargetsTotal
3,Baltimore,Ravens,,PIT,AFC,AFC North,Closed,Closed,Cover 3,17,545,No,Yes,Yes,2324,493,Yes,86,Yes,392,0.7951,36,0.2121,340,55,2,0.6897,3631,1734,575,4003,17,10,27,45,0.1324,0.1724,0.0872,0.2698,0.4625,377,0.7647,56,0.1136,8.1197,94.1,1.5624,7.3651,-0.3104,0.0548,10.6794,5.1,1.6912,162,73
20,Miami,Dolphins,,NE,AFC,AFC East,Open,Closed,Cover 3,17,458,Yes,No,Yes,1943,429,No,58,Yes,363,0.8462,22,0.2208,326,34,4,0.7599,3347,1827,513,2917,20,10,21,49,0.1503,0.1702,0.1305,0.2984,0.3986,306,0.7133,49,0.1142,6.7995,105.7,1.7226,7.8019,0.4708,0.049,10.2669,5.6043,1.5736,156,52
25,New York,Jets,,BUF,AFC,AFC East,Closed,Closed,Cover 3,17,445,No,No,No,1825,407,No,65,Yes,331,0.8133,26,0.223,282,31,3,0.6929,3206,1812,572,3031,27,12,20,38,0.1348,0.1622,0.0934,0.344,0.4005,322,0.7912,60,0.1474,7.4472,114.8,1.7567,7.8771,0.3835,0.0491,11.3688,6.4255,2.0284,172,58
18,Los Angeles,Chargers,,DEN,AFC,AFC West,Closed,Closed,Red Zone,17,460,No,No,No,1971,409,No,52,No,305,0.7457,21,0.2075,271,31,3,0.6626,2879,1533,565,3242,13,7,18,44,0.1624,0.1663,0.0782,0.3178,0.4352,322,0.7873,61,0.1491,7.9267,79.9,1.4607,7.0391,-0.5769,0.044,10.6236,5.6568,2.0849,130,47
15,Jacksonville,Jaguars,1,TEN,AFC,AFC South,Closed,Closed,Cover 3,17,573,No,No,No,2407,524,No,114,Yes,419,0.7996,35,0.2177,358,65,7,0.6832,3377,1591,496,4061,24,14,27,40,0.1117,0.1527,0.105,0.2805,0.4599,402,0.7672,63,0.1202,7.75,87.6,1.403,6.4447,-1.0301,0.0515,9.433,4.4441,1.3855,171,58
14,Indianapolis,Colts,,HST,AFC,AFC South,Open,Open,Prevent,17,545,No,No,No,2330,490,No,64,Yes,390,0.7959,34,0.2103,339,35,3,0.6918,3778,1771,584,3944,15,9,26,44,0.1298,0.151,0.1041,0.3245,0.4204,361,0.7367,48,0.098,8.049,92.7,1.6215,7.7102,0.0964,0.0531,11.1445,5.2242,1.7227,182,72
10,Denver,Broncos,1,LAC,AFC,AFC West,Closed,Closed,Red Zone,17,547,No,No,No,2310,468,No,74,No,366,0.7821,25,0.2026,301,37,6,0.6432,3199,1469,424,4178,16,8,30,38,0.1262,0.1175,0.109,0.3333,0.4402,385,0.8226,49,0.1047,8.9274,87.5,1.3848,6.8355,-0.8912,0.0641,10.6279,4.8804,1.4086,147,57
28,Seattle,Seahawks,,SF,NFC,NFC West,Open,Closed,Cover 1,17,537,No,No,No,2256,485,No,83,No,388,0.8,28,0.215,323,40,3,0.666,3004,1658,607,3192,15,7,30,52,0.161,0.2103,0.101,0.3052,0.3835,347,0.7155,71,0.1464,6.5814,80.8,1.3316,6.1938,-1.1398,0.0619,9.3003,5.1331,1.8793,145,67
22,New England,Patriots,1,MIA,AFC,AFC East,Open,Closed,Cover 3,17,478,Yes,No,Yes,2018,436,No,62,Yes,349,0.8005,21,0.2161,311,40,9,0.7133,3114,1507,457,3289,20,13,21,33,0.1061,0.1766,0.094,0.3028,0.4243,305,0.6995,49,0.1124,7.5436,98.9,1.5431,7.1422,-0.4167,0.0482,10.0129,4.8457,1.4695,150,42
30,Tampa Bay,Buccaneers,1,CAR,NFC,NFC South,Closed,Closed,Prevent,17,523,No,No,No,2202,470,No,75,Yes,380,0.8085,28,0.2134,338,49,4,0.7191,3824,1999,599,3773,24,10,20,54,0.1598,0.1298,0.1191,0.3149,0.434,354,0.7532,46,0.0979,8.0277,103.2,1.7366,8.1362,0.5528,0.0426,11.3136,5.9142,1.7722,179,46
17,Los Angeles,Rams,1,ARZ,NFC,NFC West,Open,Open,Red Zone,17,541,No,Yes,No,2358,481,No,83,No,382,0.7942,27,0.204,335,52,8,0.6965,3492,1539,609,3811,22,12,15,49,0.1463,0.1538,0.1164,0.3326,0.395,349,0.7256,51,0.106,7.9231,92.6,1.4809,7.2599,-0.2855,0.0312,10.4239,4.594,1.8179,166,66
31,Tennessee,Titans,,JAX,AFC,AFC South,Closed,Closed,Cover 3,17,454,No,No,No,1929,396,No,56,Yes,328,0.8283,27,0.2053,296,29,7,0.7475,3480,1679,489,3202,27,18,8,30,0.1014,0.1364,0.1515,0.2778,0.4343,304,0.7677,45,0.1136,8.0859,120.6,1.804,8.7879,1.2136,0.0202,11.7568,5.6723,1.652,160,47
2,Atlanta,Falcons,1,NO,NFC,NFC South,Open,Open,Cover 4,17,491,No,Yes,No,2105,432,No,76,Yes,345,0.7986,23,0.2052,287,38,5,0.6644,3302,1511,524,3839,22,10,32,41,0.1429,0.1667,0.088,0.3148,0.4282,331,0.7662,43,0.0995,8.8866,92.8,1.5686,7.6435,-0.1044,0.0741,11.5052,5.2648,1.8258,152,52
32,Washington,Commanders,,PHI,NFC,NFC East,Open,Open,Cover 6,17,462,No,Yes,No,1952,419,No,60,No,341,0.8138,24,0.2147,301,38,5,0.7184,3764,1980,663,3425,24,10,19,45,0.1495,0.136,0.105,0.3532,0.4057,321,0.7661,46,0.1098,8.1742,112.5,1.9283,8.9833,1.3638,0.0453,12.505,6.5781,2.2027,181,57
7,Cincinnati,Bengals,1,CLV,AFC,AFC North,Open,Open,Cover 0,17,467,No,No,Yes,1963,431,No,58,No,353,0.819,22,0.2196,302,28,1,0.7007,3528,2216,792,2968,27,12,29,73,0.2417,0.1856,0.1415,0.297,0.3735,315,0.7309,64,0.1485,6.8863,105.8,1.7972,8.1856,0.7126,0.0673,11.6821,7.3377,2.6225,170,61
8,Cleveland,Browns,,CIN,AFC,AFC North,Open,Open,Cover 0,17,444,No,No,Yes,1877,388,No,50,No,307,0.7912,23,0.2067,264,24,3,0.6804,2640,1410,476,3036,17,8,23,29,0.1098,0.1598,0.1031,0.2964,0.4407,297,0.7655,53,0.1366,7.8247,92.1,1.4065,6.8041,-0.8165,0.0593,10,5.3409,1.803,128,45
26,Philadelphia,Eagles,1,WAS,NFC,NFC East,Open,Open,Cover 6,17,502,No,Yes,No,2160,433,No,87,No,348,0.8037,20,0.2005,274,49,5,0.6328,3001,1448,528,3673,8,3,38,42,0.1533,0.1594,0.0831,0.3025,0.455,322,0.7436,40,0.0924,8.4827,82.2,1.3894,6.9307,-0.7532,0.0878,10.9526,5.2847,1.927,137,40
27,Pittsburgh,Steelers,1,BLT,AFC,AFC North,Closed,Closed,Cover 3,17,577,No,Yes,Yes,2472,507,Yes,70,Yes,421,0.8304,28,0.2051,362,39,6,0.714,3962,1932,587,3631,26,10,32,65,0.1796,0.1321,0.1065,0.3136,0.4477,377,0.7436,48,0.0947,7.1617,106.3,1.6028,7.8146,0.387,0.0631,10.9448,5.337,1.6215,182,77
29,San Francisco,49ers,1,SEA,NFC,NFC West,Open,Closed,Cover 1,17,523,No,No,No,2264,483,No,66,No,398,0.824,21,0.2133,357,46,8,0.7391,3771,1801,587,3763,24,11,22,57,0.1597,0.1905,0.1366,0.3354,0.3375,348,0.7205,57,0.118,7.7909,109.3,1.6656,7.8075,0.1422,0.0455,10.563,5.0448,1.6443,180,55
16,Kansas City,Chiefs,,LV,AFC,AFC West,Open,Open,Cover 0,17,449,No,No,No,1772,397,No,52,Yes,328,0.8262,18,0.224,288,31,3,0.7254,2838,1617,465,2626,15,8,24,29,0.1007,0.1436,0.1108,0.3577,0.3879,305,0.7683,66,0.1662,6.6146,97.6,1.6016,7.1486,-0.1306,0.0605,9.8542,5.6146,1.6146,130,45
6,Chicago,Bears,1,DET,NFC,NFC North,Open,Open,Cover 0,17,479,Yes,Yes,Yes,2079,429,No,63,Yes,353,0.8228,30,0.2063,312,43,7,0.7273,3600,1436,432,3717,28,11,27,32,0.1026,0.1515,0.1119,0.352,0.3846,313,0.7296,37,0.0862,8.6643,102.9,1.7316,8.3916,0.6627,0.0629,11.5385,4.6026,1.3846,168,58
5,Carolina,Panthers,,TB,NFC,NFC South,Closed,Closed,Prevent,17,459,No,No,No,1972,407,No,62,Yes,335,0.8231,19,0.2064,298,41,7,0.7322,3149,1474,480,3218,16,8,24,32,0.1074,0.1769,0.1032,0.3096,0.4103,293,0.7199,46,0.113,7.9066,95.1,1.5969,7.7371,0.11,0.059,10.5671,4.9463,1.6107,156,48
